t0_green,t0_green_bkg,t0_red,t0_red_bkg,t0_flag,t0Point5_green,t0Point5_green_bkg,t0Point5_red,t0Point5_red_bkg,t0Point5_flag,t2_green,t2_green_bkg,t2_red,t2_red_bkg,t2_flag,t5_green,t5_green_bkg,t5_red,t5_red_bkg,t5_flag,t7_green,t7_green_bkg,t7_red,t7_red_bkg,t7_flag,t9_green,t9_green_bkg,t9_red,t9_red_bkg,t9_flag,t11Point5_green,t11Point5_green_bkg,t11Point5_red,t11Point5_red_bkg,t11Point5_flag,gal_ndt80_green,gal_ndt80_green_bkg,gal_ndt80_red,gal_ndt80_red_bkg,ndt80_delete_early_green,ndt80_delete_early_green_bkg,ndt80_delete_early_red,ndt80_delete_early_red_bkg,ndt80_delete_early_flag,ndt80_delete_mid_green,ndt80_delete_mid_green_green_bkg,ndt80_delete_mid_green_red,ndt80_delete_mid_green_red_bkg,ndt80_delete_mid_green_flag,t0_correlation,t0Point5_correlation,t2_correlation,t5_correlation,t7_correlation,t9_correlation,t11Point5_correlation,ndt80_delete_early_correlation,ndt80_delete_mid_correlation,t0_regression,t0Point5_regression,t2_regression,t5_regression,t7_regression,t9_regression,t11Point5_regression,ndt80_delete_early_regression,ndt80_delete_mid_regression,t0_g/r_ratio,t0Point5_g/r_ratio,t2_g/r_ratio,t5_g/r_ratio,t7_g/r_ratio,t9_g/r_ratio,t11Point5_g/r_ratio,ndt80_delete_early_g/r_ratio,ndt80_delete_mid_g/r_ratio,failed_pcr,overlaps_another_orf=yes,classification
-0.033205,0.947148,0.395605,1.308266,-0.077298,-0.427972,-0.038502,0.409296,0.000385,-0.109644,-0.119439,0.948202,0.207812,0.863201,-0.131356,-0.265017,-0.050442,-0.170396,-0.043033,-0.175538,-0.053639,0.466163,0.072631,0.42239,-0.149812,-0.363105,-0.218208,-0.289456,0.145569,-0.059347,0.999074,2.830522,1.192634,2.594086,-0.079046,-0.715048,0.504886,-0.391967,0.938418,-0.242529,0.0802,0.022834,0.259851,-0.125017,-0.399639,1.251858,-0.669899,0.490631,-0.121633,-0.131825,0.44651,0.600998,0.096752,0.395197,0.612488,0.367357,0.360811,0.117615,-1.726906,-0.705327,-0.520244,-0.378151,-0.401206,-0.277084,-0.486296,-0.378462,0.012487,-2.284357,-0.739502,-0.646549,-0.405612,-0.434727,-0.398427,-0.568986,-0.971431,-0.415814,0.0,-0.310659,40.01.03@42.25
-0.271876,-0.507611,-0.115932,-0.602499,-0.077298,-0.117869,-0.216786,0.352501,-0.183061,-0.109644,-0.111338,1.136435,0.385972,1.916738,-0.131356,-0.078448,-0.277327,0.037209,-0.291325,-0.175538,-0.444368,-0.52176,-0.510402,-0.289323,-0.149812,-0.277125,-0.688475,-0.105629,-0.753414,-0.059347,0.14827,-0.386175,0.582797,-0.164476,-0.079046,-0.483466,-0.413623,-0.330195,-0.11613,-0.770357,-0.955683,-0.858395,-0.709789,-0.125017,-0.354756,0.089891,-0.754922,-0.339224,-0.121633,0.45431,0.798848,0.52751,0.601305,0.518044,0.721376,0.569801,-0.010301,0.13263,-0.746603,-0.457798,-0.626767,-0.252985,-0.010606,-0.394931,-0.612433,0.197481,0.304625,-1.323207,-0.520352,-0.747172,-0.368563,-0.09582,-0.547588,-0.680109,-0.458064,0.17003,0.0,-0.310659,01.05.06.07@02.11@02.16@42.16
-0.696442,-0.610831,-0.630238,-0.492262,-0.077298,-0.778711,-0.216786,-0.845023,-0.301282,-0.109644,-0.582013,0.123867,-0.548871,0.270098,-0.131356,-0.555805,-0.695739,-0.380215,-0.612195,-0.175538,-0.714444,-0.469191,-0.459134,-0.148053,-0.149812,-0.598699,-0.919992,-0.227203,-0.582388,-0.059347,-0.489235,-0.427748,0.304647,-0.21049,-0.079046,-0.707642,-0.221734,-0.510095,-0.180764,-0.881354,-0.972481,-0.76729,-0.865972,-0.125017,-0.538749,0.047638,-0.453816,-0.326258,-0.121633,0.075046,0.329064,-0.097142,0.2313,-0.137136,0.411045,0.607291,0.078766,0.335335,-0.281298,-0.21597,-0.41372,-0.598917,-0.791006,-0.849353,-0.95117,-0.351766,-0.313739,-0.68244,-0.218076,-0.369836,-0.627905,-0.766103,-0.939137,-1.004217,-0.818513,-0.382337,0.0,-0.310659,01.04@10.03.01@14.07.03@18.01.01@18.02.01.02.05@30.01.05.01.03@30.05@34.11.03.07@34.11.03.13
-0.760984,0.014941,-0.753104,-0.212997,-0.077298,-0.807735,0.136144,-0.727002,-0.072993,-0.109644,-0.727393,-0.213655,-0.72901,-0.440064,-0.131356,-0.690094,-0.595556,-0.689632,-0.421201,-0.175538,-0.456573,1.227498,0.249414,2.203459,-0.149812,-0.639982,-0.290557,-0.535536,0.149955,-0.059347,-0.697748,-0.349799,-0.502203,-0.189783,-0.079046,-0.584445,0.594434,0.30878,0.142404,-0.97149,0.041004,-0.881682,0.077637,-0.125017,-0.841779,-0.190037,-0.931649,-0.371641,-0.121633,-2.855626,-0.267954,-0.82284,-0.828261,-0.935637,-1.173279,-0.53989,-1.086525,-2.022044,-2.354842,-0.592962,-0.486407,-0.55161,-0.830146,-0.782415,-0.774172,-0.489788,-0.357066,0.011723,-0.558136,-0.432725,-0.433399,-0.86401,-0.715395,-0.74493,-1.320958,-0.421394,0.0,-0.310659,32
-0.537776,-0.094731,-0.462725,0.202227,-0.077298,-0.404142,-0.194955,-0.519963,0.236827,-0.109644,-0.373108,1.688155,-0.294499,2.70494,-0.131356,-0.474139,0.032061,-0.559934,0.071564,-0.175538,-0.464419,0.272204,-0.464792,0.141639,-0.149812,-0.563003,-0.833173,-0.595507,-0.788496,-0.059347,0.16233,4.63894,-0.146485,2.681513,-0.079046,-0.459254,1.402926,0.538618,1.07789,-0.130744,0.085799,-0.031094,-0.111085,-0.125017,-0.476024,0.491298,-0.367309,-0.079895,-0.121633,-0.649002,0.417148,-0.675863,-0.163933,-0.116662,0.253157,-0.172493,0.152989,0.357858,-0.845989,0.060872,-0.386149,-0.101209,-0.334109,0.034977,0.0508,-0.306327,-0.311191,-0.575646,-0.029154,-0.306947,-0.118483,-0.329289,0.02109,0.097751,-1.266344,-0.337702,0.0,-0.310659,12.10
-0.37474,-0.446324,-0.176846,-0.088062,-0.077298,-0.469523,0.23802,-0.418458,0.342819,-0.109644,-0.389309,0.850839,-0.387538,1.089516,-0.131356,-0.240415,-0.150625,-0.605085,-0.47468,-0.175538,-0.553689,-0.469191,-0.723956,-0.473509,-0.149812,-0.364657,-0.341201,-0.500009,-0.54292,-0.059347,0.232333,-0.178311,-0.10318,-0.212791,-0.079046,-0.532318,-0.162888,-0.563844,-0.238594,-0.739262,-1.006077,-0.815906,-0.87248,-0.125017,-0.189721,-0.216446,-0.704799,-0.313291,-0.121633,0.392248,0.495445,-0.133886,0.542441,0.292826,0.411045,0.472328,0.204944,0.432933,-0.954409,-0.298208,-0.25456,0.890265,0.79216,0.335725,0.145403,0.068547,0.470287,-1.483398,-0.316316,-0.206324,0.678069,0.67237,0.244832,0.097751,0.055304,0.030543,0.0,-0.310659,01.01.09.06.01
0.044783,0.476206,0.015586,0.367582,-0.077298,-0.399254,-0.271363,-0.290367,-0.26867,-0.109644,-0.297647,-0.629068,-0.278663,-0.43226,-0.131356,0.024746,0.043847,0.109362,0.304577,-0.175538,-0.423446,-0.066771,0.221306,0.036134,-0.149812,-0.057362,0.942991,0.886838,2.215424,-0.059347,-0.644198,-0.555065,-0.429156,-0.346232,-0.079046,-0.425785,-0.472469,0.996891,-0.454606,0.15659,0.42736,0.054701,0.084144,-0.125017,0.519487,0.97193,0.05966,0.101636,-0.121633,0.219856,-0.31689,0.169254,0.719034,0.129031,0.68871,0.172412,0.4573,0.500502,0.283393,-0.378003,-0.25832,-0.195823,-0.768641,-0.783358,-0.674484,-0.166601,-0.015548,-0.201865,-0.369214,-0.231479,-0.285203,-0.788697,-0.892524,-0.698629,-1.310035,-0.231692,0.0,-0.310659,14.07.05@14.10@14.13.01.01@16.01@34.11.03.07
0.379931,1.747104,0.260972,2.502494,-0.077298,0.936179,-0.009394,0.721869,0.1023,-0.109644,0.1402,1.019601,0.112793,0.37155,-0.131356,0.038072,1.293189,0.703407,3.077812,-0.175538,0.405961,0.893961,2.08213,1.552546,-0.149812,-0.300405,0.172476,0.181518,0.930536,-0.059347,-0.324997,-0.079576,0.073371,0.132317,-0.079046,1.107552,-0.426415,0.92068,-0.206277,0.522251,0.376966,0.93021,0.520157,-0.125017,-0.127275,0.4332,0.511875,0.639745,-0.121633,-0.38007,-0.07221,-0.087956,0.130389,0.405435,0.329379,0.592295,0.286589,0.215214,0.165937,-0.152459,-0.22323,-0.620599,-0.757458,-0.748475,-0.69788,-0.39607,-0.355792,0.759284,-0.082052,-0.218902,-0.637168,-0.773634,-0.80862,-0.772711,0.00069,-0.410235,0.0,-0.310659,14.04@16.07@20.01.10@20.01.21@20.09.01@42.10.05
-0.201956,0.550395,-0.231876,0.889368,-0.077298,0.128076,1.107611,-0.528019,0.546648,-0.109644,-0.217922,0.208248,-0.420695,-0.447868,-0.131356,0.088986,-0.11232,-0.009712,-0.287505,-0.175538,-0.317787,-0.141092,-0.565912,-0.33224,-0.149812,0.135086,1.340909,0.159354,1.715502,-0.059347,-0.635822,-0.214687,-0.599996,-0.221994,-0.079046,0.07569,-0.336867,-0.482017,-0.553257,0.977656,-0.01499,0.170727,-0.2087,-0.125017,0.886358,0.190243,1.022009,-0.345708,-0.121633,0.268126,-0.708377,0.334602,0.66017,0.282588,-4.559702,-1.11723,0.486989,0.53804,0.676417,0.686207,0.242969,-0.025321,0.368012,-1.118046,0.262384,0.162834,-0.191723,0.438901,0.794547,0.208746,-0.127745,0.325931,-0.305201,0.616325,1.617251,0.103076,0.0,-0.310659,14.04@20.01.10@20.09.01
-0.98083,-1.249506,-0.90435,-1.058143,-0.077298,-1.063456,-0.48967,-1.13665,-0.501035,-0.109644,-0.841651,-0.233128,-0.864115,-0.291788,-0.131356,-0.810715,-0.716365,-0.899009,-0.46322,-0.175538,-0.830216,-0.519947,-0.799973,-0.373369,-0.149812,-0.725031,-1.118951,-0.674057,-0.586773,-0.059347,-0.825488,-0.924023,-0.690413,-0.751159,-0.079046,-0.402997,0.08273,-0.336412,0.397537,-1.068318,-0.289358,-0.992397,-0.130608,-0.125017,-0.856833,-0.216446,-0.928308,0.101636,-0.121633,-3.676214,-5.993449,-6.297727,-4.948775,-4.232011,-2.833824,-8.13528,-5.740268,-6.984551,-2.973743,-0.898302,-1.170666,-0.816726,-0.605691,-0.81447,-1.479112,-0.760152,-0.565737,-0.789235,-0.286088,-0.369836,0.381677,-0.382008,-0.19333,0.079231,-0.130382,-0.35444,0.0,-0.310659,10.03.01.01.03@11.02.03.04
-0.558618,-0.265689,-0.425692,-0.025595,-0.077298,-0.711496,0.161613,-0.606968,0.391738,-0.109644,-0.391014,2.04515,-0.059922,2.853216,-0.131356,-0.461837,-0.183038,-0.055306,0.044825,-0.175538,-0.637205,-0.360429,-0.465499,-0.2017,-0.149812,-0.431393,-1.042985,-0.033272,-1.262107,-0.059347,-0.126955,-0.050994,0.484767,0.107009,-0.079046,-0.778711,-0.551783,-0.606162,-0.146746,-0.982118,-1.174058,-0.692526,-0.87248,-0.125017,-0.606492,-0.237572,-0.354314,-0.274392,-0.121633,0.364666,-0.033062,-0.354351,0.264937,0.05737,0.710488,0.562303,0.227211,0.462964,-0.850506,-0.507467,-0.86112,-0.77139,-0.638441,-0.666453,-0.750776,-0.584643,-0.384464,-1.323207,-0.459897,-0.822639,-0.776101,-0.623009,-0.817943,-0.828272,-0.774822,-0.611096,0.0,-0.310659,11.04.01@11.04.03.01
-0.290029,-0.172146,-0.215263,-0.106435,-0.077298,-0.226634,0.328982,0.029859,0.253134,-0.109644,-0.105369,0.961183,0.222164,1.151948,-0.131356,-0.133804,-0.345098,0.664453,-0.069772,-0.175538,-0.455527,-0.222664,-0.195373,0.077263,-0.149812,-0.14955,-0.699328,0.12122,-0.933211,-0.059347,0.286481,-0.025011,0.79028,0.295668,-0.079046,-0.521351,-0.546666,-0.593125,-0.293022,-0.500342,-1.308443,0.484897,-1.015648,-0.125017,0.056161,-0.089686,1.709243,-0.196593,-0.121633,0.40604,0.681402,0.215184,0.475167,0.323537,0.710488,0.577299,0.2569,0.387888,-0.15029,-0.421158,-0.556587,-0.696488,-0.583326,-0.460926,-0.623622,-0.603954,-0.414729,-0.735837,-0.45234,-0.621393,-0.757577,-0.600415,-0.603524,-0.698629,0.328372,-0.638993,0.0,-0.310659,16.09@30.01.05.05.01@40.01@42.04@43.01.03.05
-0.756614,-0.607606,-0.728877,-0.650268,-0.077298,-0.803763,-0.074886,-0.866371,-0.309435,-0.109644,-0.689023,0.097904,-0.637456,-0.166925,-0.131356,-0.666517,-0.424655,0.346183,-0.13471,-0.175538,-0.570427,-0.026892,4.392162,1.270007,-0.149812,-0.452811,-0.579952,3.721807,0.119258,-0.059347,-0.400684,-0.388773,8.475939,2.426133,-0.079046,-0.779851,-0.017052,2.13024,0.589737,-0.531437,0.203386,-0.415942,-0.032993,-0.125017,-0.597571,0.427918,-0.603441,0.192402,-0.121633,-0.531775,0.260553,-0.648305,0.273346,0.251877,0.683265,0.449834,0.279167,0.215214,0.138832,-0.248539,-0.659351,-1.068044,-1.019455,-1.052994,-1.161736,-0.357446,-0.280926,-0.095071,-0.270975,-0.646549,-1.118804,-1.052292,-1.209492,-1.217202,-1.648639,-0.376758,0.0,-0.310659,40.01@42.04@43.01.03.05@43.01.03.09
-0.639631,-0.339878,-0.581784,-0.308535,-0.077298,-0.713024,0.678273,-0.700015,0.253134,-0.109644,-0.538527,0.526298,-0.509775,0.309118,-0.131356,-0.478922,-0.312686,-0.421383,-0.589276,-0.175538,-0.653594,-0.349553,-0.533384,-0.269652,-0.149812,-0.44412,-0.616127,-0.210906,-0.406977,-0.059347,-0.242729,-0.144533,0.27657,0.113911,-0.079046,-0.860463,-0.684826,-0.645471,-0.267509,-0.819558,-1.230051,-0.707642,-0.989617,-0.125017,-0.23321,0.153271,-0.175358,-0.15121,-0.121633,0.247439,0.084384,0.059021,0.491985,0.016422,0.470933,0.419843,0.234633,0.417918,-0.181912,-0.378003,-0.426252,-0.435314,-0.599301,-0.612714,-0.756879,-0.308031,-0.232502,-0.68244,-0.437226,-0.432725,-0.498234,-0.577821,-0.687427,-0.809752,-1.113426,-0.348861,0.0,-0.310659,10.01.05.03@11@16.03.01
-0.176744,-0.285043,0.107995,0.216925,-0.077298,0.038558,-0.023948,-0.827299,-0.011844,-0.109644,0.303913,1.078018,-0.363288,0.886613,-0.131356,0.044906,-0.041603,-0.681664,-0.489959,-0.175538,0.030924,0.837767,-0.621775,-0.031819,-0.149812,-0.290472,-0.601657,-0.527387,-0.648167,-0.059347,0.481232,0.499846,0.10692,0.341682,-0.079046,-0.415388,0.121108,-0.592724,0.149208,-0.140978,0.281777,-0.849407,-0.091562,-0.125017,-0.343605,0.818761,-0.873359,0.542497,-0.121633,0.378457,0.377999,0.132509,0.374256,-0.208797,0.498156,0.127424,-0.084523,-0.970983,-0.855024,2.445776,1.568878,2.513484,1.594126,1.039041,0.150489,2.159891,1.738236,-1.64359,2.283254,1.667777,2.354532,1.930093,0.822832,-0.013371,1.082039,2.106106,0.0,-0.310659,12.01.01
-0.722998,-0.265689,-0.682153,-0.319559,-0.077298,-0.828511,0.241659,-0.952973,0.138989,-0.109644,-0.579881,0.597697,-0.457812,0.902221,-0.131356,-0.585192,-0.672166,-0.541785,-0.79555,-0.175538,-0.704332,-0.400309,-0.701505,-0.469933,-0.149812,-0.556795,-0.590804,-0.559655,-0.529765,-0.059347,-0.454832,0.107502,-0.32018,0.247353,-0.079046,-0.740684,-0.53899,-0.755376,-0.361057,-1.053361,-1.252449,-0.870243,-1.002633,-0.125017,-0.686779,0.269468,-0.694403,-0.053962,-0.121633,0.109525,-0.473484,-0.492142,0.382666,-0.423778,0.258601,0.337366,-0.151323,0.140138,-0.172877,-0.029509,-0.789686,-0.467837,-0.318133,-0.16395,-0.449676,-0.572715,-0.308961,-0.522249,0.084199,-0.633971,-0.498234,-0.314227,-0.19333,-0.504164,0.208222,-0.572039,0.0,-0.310659,30.05@32.01@34.11.03.13@43.01.03.05
0.152353,1.889031,0.091382,1.940289,-0.077298,0.592774,1.853493,1.686171,1.631021,-0.109644,-0.262261,0.785931,0.286004,1.159752,-0.131356,-0.219229,0.665571,0.490489,1.886008,-0.175538,0.230386,2.797299,0.770572,4.21342,-0.149812,-0.385454,0.649978,-0.159734,0.53586,-0.059347,-0.514065,0.17246,-0.377999,0.060995,-0.079046,1.238012,0.755621,0.716111,0.53871,0.508081,3.501411,2.094968,6.377039,-0.125017,-0.251888,0.380383,0.807411,0.76941,-0.121633,-0.111138,-0.179869,0.013091,0.222891,0.210928,0.59071,-0.022534,0.242056,0.110108,-0.082527,-0.610875,-0.800965,-0.688603,-0.556966,-0.893663,-0.614467,-0.560787,-0.418234,0.065121,-0.595921,-0.87295,-0.776101,-0.577821,-0.77133,-0.578246,0.393908,-0.599937,0.0,-0.310659,10.01.09.05@14.07.05@14.10@14.13.01.01@16.01@16.19.03@32.01@43.01.03.09
1.429076,2.621249,2.223363,3.050002,-0.077298,2.156125,1.169464,-0.125622,0.342819,-0.109644,1.070038,1.214325,-0.294004,-0.081081,-0.131356,1.406588,1.287295,-0.310276,0.086843,-0.175538,1.469004,5.13206,-0.177165,1.223513,-0.149812,0.220446,0.888729,-0.282611,0.99193,-0.059347,0.085746,0.14128,-0.16433,-0.042538,-0.079046,1.907975,1.374783,1.286295,1.088095,0.013316,0.830514,-0.827754,0.064621,-0.125017,-0.125602,0.676156,-0.839944,0.062737,-0.121633,0.178482,-0.209231,-0.005281,0.44153,-0.208797,0.073491,0.727257,-0.062256,-0.182688,-1.202873,1.5493,2.418562,2.5943,1.238673,0.907994,0.078266,1.961094,1.418382,-2.01737,1.996092,2.736895,2.919528,1.568591,1.167768,0.03293,0.350217,2.26791,0.0,-0.310659,12.01.01
0.036043,-0.555995,0.210441,-0.510635,-0.077298,0.292752,-0.624293,0.026233,-0.598873,-0.109644,0.316277,0.46139,-0.100998,0.980261,-0.131356,0.242752,-0.418762,-0.352328,-0.409742,-0.175538,0.105722,-0.487318,-0.371273,-0.233888,-0.149812,-0.131547,-0.768059,-0.439059,-0.687635,-0.059347,1.035571,-0.108157,-0.048454,-0.295617,-0.079046,-0.645117,-0.871598,-0.560234,-0.403579,1.381104,-0.121378,0.586625,-0.371391,-0.125017,0.424146,0.443763,0.689717,0.3091,-0.121633,0.750825,0.789061,0.52751,0.744262,0.364486,0.541711,0.652278,0.338545,0.155153,-0.087044,0.121939,0.704154,1.083435,0.592467,0.899509,1.073115,0.011748,-0.252572,-1.163015,-0.01404,0.661548,0.8911,0.506682,0.748252,0.903392,-0.359759,-0.008513,0.0,-0.310659,14.07.05@14.13.01
-0.123295,0.031069,0.071308,0.319813,-0.077298,-0.499159,-0.6534,0.221994,-0.284976,-0.109644,0.063886,0.467881,0.217215,0.348138,-0.131356,0.094795,1.363906,-0.247419,1.546039,-0.175538,0.220273,0.292144,-0.380112,0.107663,-0.149812,-0.057051,-0.529308,-0.382673,-0.503453,-0.059347,2.087708,3.105942,0.664648,1.781932,-0.079046,0.489432,0.37696,-0.155309,0.477478,1.398029,0.612139,0.394609,0.116682,-0.125017,0.633786,1.399745,-0.456415,0.925008,-0.121633,-0.104242,0.534594,-0.023654,0.458349,0.374723,0.830265,-1.499624,0.420189,0.365365,-0.891164,-0.676014,-0.393668,0.667529,0.892006,0.936278,-0.380505,0.156586,0.744903,-1.323207,-0.709274,-0.394992,0.566922,0.740151,0.655026,0.394079,1.453411,0.114235,0.0,-0.310659,20.01.01.01.01.01@34.01.01.01
0.200424,0.621359,0.163025,0.492517,-0.077298,-0.046377,0.012436,0.018177,-0.390967,-0.109644,-0.235402,-0.895192,-0.042106,-1.165834,-0.131356,-0.026168,0.285465,0.525016,0.037185,-0.175538,0.223586,0.518732,1.269102,0.424178,-0.149812,-0.283953,0.479958,-0.109215,0.145569,-0.059347,-0.456926,-0.243269,-0.372289,-0.320924,-0.079046,-0.241061,-0.068223,-0.004891,-0.400177,-0.467672,-0.093381,-0.227195,-0.104578,-0.125017,-0.573039,-0.052714,-0.525844,-0.306808,-0.121633,0.619807,0.65204,0.352975,0.374256,0.38496,0.666932,0.479826,0.345967,0.477979,0.364708,-0.233883,-0.458836,-0.601874,-0.687965,-0.511837,-0.368298,-0.412541,-0.291757,-0.201865,-0.308759,-0.52077,-0.674217,-0.720915,-0.640814,-0.420822,-0.578213,-0.438132,0.0,-0.310659,11.02.01@11.02.02@11.02.03.01.01@11.02.03.04@16.03.01
-0.497101,-0.120536,-0.476915,-0.198299,-0.077298,0.085914,0.325343,0.161977,0.664869,-0.109644,0.322672,0.312101,-0.160385,-0.853675,-0.131356,-0.092799,-0.630915,-0.283716,-0.726792,-0.175538,1.421056,-0.200911,0.244818,-0.33224,-0.149812,0.662456,0.754884,-0.14409,-0.279803,-0.059347,0.051642,-0.391372,-0.391086,-0.410652,-0.079046,0.892349,0.185071,0.062295,0.043753,0.340011,0.34337,0.11108,-0.000455,-0.125017,-0.195575,0.126863,-0.148255,0.276684,-0.121633,-0.228364,-0.033062,0.325416,0.029479,0.620416,0.623377,0.344864,0.442456,0.508009,-0.597525,-0.292508,0.543742,-0.040104,0.580485,1.119177,1.001909,-0.108666,-0.216891,-0.30866,-0.248304,0.523192,0.038975,0.491619,0.944026,0.949693,1.224034,-0.170318,0.0,-0.310659,11.02.03.04@14.07.05@14.13.01
-0.831913,-0.436647,-0.813325,-0.521659,-0.077298,-0.809263,0.299874,-0.737072,0.302053,-0.109644,-0.679644,-0.187692,-0.754745,-0.845871,-0.131356,-0.772102,-1.149509,-0.921584,-1.414371,-0.175538,-0.718455,-0.436563,-0.752595,-0.598685,-0.149812,-0.611735,-0.189268,-0.66102,-0.928826,-0.059347,-0.726766,-0.5005,-0.639494,-0.50038,-0.079046,-0.849923,-0.029845,-0.832992,-0.325339,-0.926225,0.735325,-0.881682,0.442065,-0.125017,-0.805817,-0.047432,-0.900091,0.257234,-0.121633,-2.317761,-0.414761,-0.271677,-0.618031,-0.679707,-2.185939,-1.042251,-0.544702,-3.088119,-1.360987,-0.474083,-0.695695,-0.005609,-0.162373,-0.703221,-0.109922,-0.222832,-0.312147,0.545696,-0.527909,-0.130857,0.10381,-0.141007,-0.277233,0.153313,-0.348837,-0.348861,0.0,-0.310659,12.07
-0.106823,-0.543093,0.140183,-0.282813,-0.077298,-0.230911,-0.675231,-0.189264,-0.337972,-0.109644,0.003773,0.487353,0.450802,0.067195,-0.131356,0.01757,0.52119,0.239061,0.973056,-0.175538,0.118275,-0.255292,0.455898,0.052228,-0.149812,-0.085918,-0.547395,0.280276,-0.00353,-0.059347,1.663503,0.351743,2.142248,0.564852,-0.079046,-0.630448,0.003416,-0.459955,0.09648,0.246726,0.281777,0.433012,0.129698,-0.125017,-0.231537,1.125098,-0.320156,1.02874,-0.121633,-0.118033,0.466084,0.196812,0.399484,-0.045002,0.835709,0.584797,0.479567,0.508009,-0.936339,-0.214341,-0.604209,-0.345628,-0.489869,-0.441128,-0.508675,-0.325071,-0.157954,-1.483398,-0.255861,-0.684282,-0.414874,-0.51004,-0.612846,-0.606027,-0.610982,-0.365599,0.0,-0.310659,11.02.03.01@11.02.03.04@18.02.09
-0.011691,-0.088279,0.255088,0.0185,-0.077298,-0.178056,0.194359,-0.105885,0.249057,-0.109644,0.049817,0.844348,-0.168303,0.738337,-0.131356,0.015178,0.883617,0.272702,1.423802,-0.175538,0.090553,0.10181,1.913125,0.538624,-0.149812,-0.137134,-0.333966,1.250254,0.755124,-0.059347,1.791842,1.170207,5.10863,3.806564,-0.079046,-0.833117,-1.053253,-0.686384,0.004633,0.288055,0.158591,0.114348,-0.215208,-0.125017,-0.317958,0.633903,-0.311246,0.633262,-0.121633,-0.159407,0.260553,-0.1247,0.534032,0.272351,0.841153,0.577299,0.353389,0.35035,-1.130593,-0.259938,0.202866,-0.3407,-0.795,-0.811641,-0.84843,-0.165465,-0.227404,-1.590193,-0.293645,0.221323,-0.451923,-0.833885,-0.976427,-0.920875,-0.5236,-0.203794,0.0,-0.310659,11.02.03.04@16.03.01
-0.194224,-0.98823,-0.12943,-0.87809,-0.077298,0.338275,-0.540608,0.533358,-0.668175,-0.109644,0.049817,-0.401889,-0.007959,-0.330808,-0.131356,0.03158,-0.636808,-0.214662,-0.493779,-0.175538,-0.215615,-0.641398,-0.484061,-0.321511,-0.149812,-0.286747,-0.822321,-0.491535,-1.07354,-0.059347,0.507259,-0.536877,0.245876,-0.479674,-0.079046,-0.767032,-0.577368,-0.694607,-0.315133,0.420307,-0.401346,0.302278,-0.625189,-0.125017,0.09268,0.047638,0.209284,-0.352191,-0.121633,0.399144,0.466084,0.334602,0.357438,0.436146,0.421934,0.607291,0.271744,0.297797,0.030411,-0.239582,-0.022714,0.204315,0.328073,0.494113,-0.072284,-0.205225,-0.227404,-0.575646,-0.323873,-0.093123,0.168646,0.325931,0.393993,-0.198576,-0.414373,-0.237271,0.0,-0.310659,10.01.05.01@10.03.01.03@32.01.09
-0.513573,-0.985004,-0.450958,-0.815623,-0.077298,0.138158,-0.828046,-0.055938,-0.725247,-0.109644,-0.280593,-0.174711,0.083595,-0.065473,-0.131356,-0.333699,-0.645647,-0.057076,-0.405922,-0.175538,-0.509403,-0.552576,0.062554,-0.341181,-0.149812,-0.426116,-0.601657,0.017247,-0.345583,-0.059347,-0.065927,-0.646005,0.516412,-0.346232,-0.079046,-0.520069,-0.88439,-0.556223,-0.602583,0.275853,-0.507734,0.624619,-0.508052,-0.125017,0.177986,0.174398,0.364107,0.023837,-0.121633,0.530162,0.661827,0.417277,0.634942,0.415672,0.623377,0.727257,0.3237,0.140138,0.052999,0.061686,-0.651832,-0.503318,-0.74308,-0.710764,-0.69788,-0.371078,-0.258307,-0.468851,-0.059382,-0.709438,-0.56307,-0.781166,-0.845911,-0.772711,0.033458,-0.404655,0.0,-0.310659,01.04@10.01.09.05@11.02.03.01.04@11.02.03.04@16.19.03
-0.526011,-0.791466,-0.385891,-0.639244,-0.077298,-0.365952,-0.762554,-0.576355,-0.717094,-0.109644,-0.350086,0.344555,-0.453358,0.355942,-0.131356,-0.40409,-0.678059,-0.265568,-0.696233,-0.175538,-0.562755,-0.583392,-0.207571,-0.450263,-0.149812,-0.465227,-0.883817,-0.11443,-0.200868,-0.059347,-0.156272,-0.648604,0.308454,-0.304819,-0.079046,-0.79039,-0.776933,-0.518518,-0.253902,-0.44563,-0.367749,-0.481309,-0.501544,-0.125017,-0.502229,-0.042151,-0.493543,-0.235492,-0.121633,0.564641,0.681402,0.187626,0.676988,0.303063,0.427378,0.764747,0.360811,0.267767,-0.471034,0.147995,0.117647,-0.417574,-0.687965,-0.68908,-0.65007,-0.195001,-0.23951,-1.323207,0.038858,0.082967,-0.498234,-0.713384,-0.77133,-0.73567,-1.015122,-0.214953,0.0,-0.310659,11.06.02
