t0_green,t0_green_bkg,t0_red,t0_red_bkg,t0_flag,t0Point5_green,t0Point5_green_bkg,t0Point5_red,t0Point5_red_bkg,t0Point5_flag,t2_green,t2_green_bkg,t2_red,t2_red_bkg,t2_flag,t5_green,t5_green_bkg,t5_red,t5_red_bkg,t5_flag,t7_green,t7_green_bkg,t7_red,t7_red_bkg,t7_flag,t9_green,t9_green_bkg,t9_red,t9_red_bkg,t9_flag,t11Point5_green,t11Point5_green_bkg,t11Point5_red,t11Point5_red_bkg,t11Point5_flag,gal_ndt80_green,gal_ndt80_green_bkg,gal_ndt80_red,gal_ndt80_red_bkg,ndt80_delete_early_green,ndt80_delete_early_green_bkg,ndt80_delete_early_red,ndt80_delete_early_red_bkg,ndt80_delete_early_flag,ndt80_delete_mid_green,ndt80_delete_mid_green_green_bkg,ndt80_delete_mid_green_red,ndt80_delete_mid_green_red_bkg,ndt80_delete_mid_green_flag,t0_correlation,t0Point5_correlation,t2_correlation,t5_correlation,t7_correlation,t9_correlation,t11Point5_correlation,ndt80_delete_early_correlation,ndt80_delete_mid_correlation,t0_regression,t0Point5_regression,t2_regression,t5_regression,t7_regression,t9_regression,t11Point5_regression,ndt80_delete_early_regression,ndt80_delete_mid_regression,t0_g/r_ratio,t0Point5_g/r_ratio,t2_g/r_ratio,t5_g/r_ratio,t7_g/r_ratio,t9_g/r_ratio,t11Point5_g/r_ratio,ndt80_delete_early_g/r_ratio,ndt80_delete_mid_g/r_ratio,failed_pcr,overlaps_another_orf=yes,classification,id
-0.302803,0.053648,-0.139467,0.521913,-0.077298,-0.43836,0.401751,0.268719,0.187908,-0.109644,-0.157382,0.721023,0.353804,0.418374,-0.131356,0.040806,0.400381,-0.116835,0.159421,-0.175538,-0.396072,-0.231727,-0.622836,-0.385887,-0.149812,-0.152965,-0.402698,-0.353665,-0.582388,-0.059347,0.426187,-0.089969,0.336531,-0.072447,-0.079046,-0.688842,-0.669475,-0.720279,-0.657011,-0.781771,-1.286045,-0.471912,-1.061202,-0.125017,0.056439,-0.158347,-0.288598,-0.293842,-0.121633,-0.276634,0.456297,0.472393,0.475167,0.026659,0.759487,0.532312,0.360811,0.140138,-2.156071,-0.720797,-0.71324,0.056481,0.462267,0.414919,-0.30523,-0.490356,-0.011725,-1.163015,-0.731945,-0.810061,-0.053647,0.416307,0.207541,-0.34674,0.033458,-0.521824,0,-0.310659,14.07.11@14.13.04,715
-0.978477,-1.233378,-0.901927,-0.99935,-0.077298,-0.982493,-0.566078,-1.039978,-0.598873,-0.109644,-0.893664,-1.154825,-0.922017,-1.27509,-0.131356,-0.705471,-0.993341,-0.753817,-0.959805,4.534732,-0.882174,-1.020253,-0.843108,-0.702402,-0.149812,-0.722238,-1.057454,-0.659716,-0.648167,-0.059347,-0.818607,-0.916229,-0.674471,-0.629221,-0.079046,-0.730999,0.141576,-0.797694,-0.121233,-1.089966,-0.513333,-1.009147,-0.358376,-0.125017,-0.877184,-0.554473,-0.953555,-0.300325,-0.121633,-5.344973,0.622679,-3.247958,-0.500302,-4.969088,-2.931823,-2.924228,-7.959517,-6.136195,-3.940494,-0.173629,-0.704467,-0.371253,-0.704739,-0.88895,-0.487314,-0.918622,-0.527825,-0.415454,-0.316316,-0.281791,-0.285203,-0.269039,-0.473007,0.079231,1.092961,-0.410235,0,-0.310659,10.01.02@10.01.05@16.19.03,716
-0.988898,-1.243054,-0.919924,-1.113261,-0.077298,-1.08026,-0.857154,-1.146317,-0.492882,-0.109644,-0.880448,-0.9601,-0.893313,-0.557124,-0.131356,-0.642597,-0.837174,-0.714864,-0.917786,4.534732,-0.874328,-1.005751,-0.830027,-0.566497,-0.149812,-0.749243,-1.354085,-0.685139,-0.968293,-0.059347,-0.8213,-0.934417,-0.661146,-0.502681,-0.079046,-0.771875,0.645604,-0.70283,0.130498,-1.09469,-0.62532,-1.009965,-0.436467,-0.125017,-0.885547,-0.734049,-0.964693,-0.326258,-0.121633,-5.710445,-6.47302,-7.390867,-0.988036,-5.040749,-2.539826,-1.859524,-6.690314,-4.484528,-4.197993,-0.837234,-1.304761,-0.409689,-0.735891,-0.849353,-0.505624,-0.833991,-0.395296,-0.629043,0.167325,0.082967,-0.22963,-0.148539,-0.473007,0.05145,-0.600059,-0.415814,0,-0.310659,01.01,717
-0.113883,1.569694,-0.231876,1.135562,-0.077298,-0.288349,0.641889,-0.624691,0.387661,-0.109644,-0.181257,0.902766,-0.27025,0.184254,-0.131356,-0.001565,1.434623,-0.29434,0.938677,-0.175538,-0.381078,-0.287921,-0.586065,-0.41271,-0.149812,0.251797,2.191008,-0.112474,2.189113,-0.059347,-0.601419,-0.37838,-0.548839,-0.291015,-0.079046,-0.544709,-0.411064,-0.649883,-0.723345,-0.329122,-0.171772,-0.650855,-0.482021,-0.125017,0.484919,-0.300952,-0.243673,-0.643937,-0.121633,0.247439,0.280128,0.555068,0.113571,0.374723,0.487267,-0.090015,-0.218123,0.35035,0.771285,0.384938,-0.033993,0.249651,0.292128,0.724152,-0.04075,0.183281,0.210644,0.545696,0.34869,-0.130857,0.233482,0.250619,0.505864,0.023669,0.219144,0.214666,0,-0.310659,12.04.03,718
-0.539121,1.505181,-0.614663,1.124539,-0.077298,-0.729827,1.220403,-0.857912,0.481423,-0.109644,-0.640847,0.266665,-0.694368,0.33253,-0.131356,-0.578358,0.877724,-0.698485,0.613987,-0.175538,-0.658128,-0.124778,-0.678523,-0.217794,-0.149812,-0.360001,1.597748,-0.38528,1.040168,-0.059347,-0.613086,-0.092567,-0.536466,-0.221994,-0.079046,-0.709066,-0.423857,-0.780646,-0.689328,-0.609371,0.152991,-0.683538,-0.247746,-0.125017,-0.37455,-0.454121,-0.642796,-0.780085,-0.121633,-2.131577,-1.344543,-0.38191,-2.215781,-0.178085,-0.008175,0.052445,-0.60408,0.155153,-0.498139,-0.246096,-0.140517,-0.48065,-0.207903,-0.37419,-0.351005,-0.211472,-0.051548,1.934023,-0.157621,0.032656,-0.127745,-0.208789,-0.426394,-0.291179,0.273758,-0.131261,-1.643239,-0.310659,02.16@10.01.05.03.01,719
-0.090016,1.663237,-0.317017,1.583857,-0.077298,-0.054931,1.635186,-0.223905,1.035839,-0.109644,-0.208969,1.908843,-0.182654,1.003673,-0.131356,-0.092458,1.520074,-0.103555,1.874548,-0.175538,-0.33714,0.393655,-0.34175,0.286485,-0.149812,0.082318,2.484021,-0.009805,2.715347,-0.059347,-0.362392,-0.173114,-0.380379,-0.309421,-0.079046,-0.712199,-0.336867,-0.717872,-0.643404,-0.55466,0.119395,-0.611634,-0.078547,-0.125017,-0.334963,-0.496374,-0.572253,-0.618004,-0.121633,-0.152512,0.250766,0.600998,0.55085,-0.137136,0.492711,0.592295,-0.188434,0.417918,2.081368,-0.030323,-0.287144,-0.070656,-0.370852,-0.043274,-0.057026,-0.162625,-0.016823,2.788378,-0.089609,-0.407569,-0.192581,-0.314227,-0.128072,-0.180056,-0.239609,-0.164738,0,-0.310659,11.02.03.01@11.02.03.04,720
3.451393,5.585602,2.837346,5.115098,-0.077298,3.423121,2.715807,2.447866,1.737012,-0.109644,1.344172,0.052468,1.009035,-0.003041,-0.131356,1.546685,2.451186,0.697652,1.419982,-0.175538,2.136087,5.269826,0.67617,2.697008,-0.149812,0.633588,1.131098,-0.228832,0.408687,-0.059347,-0.180803,0.016562,-0.546936,-0.43366,-0.079046,0.977234,-0.354777,0.146128,-0.219884,1.194533,2.028778,1.48011,2.954016,-0.125017,0.198894,0.269468,0.319182,0.185918,-0.121633,0.102629,0.035448,0.187626,0.466758,0.466858,0.36749,0.074939,-0.247812,0.432933,0.247252,0.037259,0.146471,0.500969,0.520577,1.313391,1.902157,-0.36767,-0.211475,0.385504,0.084199,0.082967,0.418726,0.438901,1.503381,1.912758,1.071116,-0.35444,0,-0.310659,01.06.06.11@20.01.15@32.07,721
0.067306,2.324491,-0.247104,2.285696,-0.077298,-0.122146,1.751617,-0.625094,0.832009,-0.109644,-0.186373,1.80499,-0.343493,1.206576,-0.131356,-0.014891,2.115278,-0.39925,1.366504,-0.175538,-0.353878,0.669186,-0.578994,0.147004,-0.149812,0.385269,2.675745,-0.178313,2.465386,-0.059347,-0.507184,-0.009421,-0.450571,-0.240399,-0.079046,-0.282648,-0.308723,-0.445114,-0.565163,-0.12484,0.063401,-0.571189,-0.2087,-0.125017,0.632113,-0.147784,-0.310503,-0.605037,-0.121633,-0.855873,-0.062423,0.297858,-0.533938,-0.198559,-0.084396,-1.387155,-0.284923,0.402903,1.286283,0.592569,0.15775,0.224026,0.202666,0.870283,-0.824016,0.246328,0.306855,3.90972,0.658523,0.095545,0.594709,0.3184,1.242349,-0.356,0.284681,0.303937,0,-0.310659,01.04@01.05@32.01,722
-0.70888,-1.094675,-0.66554,-0.955256,-0.077298,-0.489993,-0.551524,-0.3383,-0.195291,-0.109644,-0.85572,-0.888701,-0.891334,-0.705399,-0.131356,-0.510359,-0.742884,-0.470075,-0.566357,-0.175538,-0.650805,-0.630522,-0.591899,-0.319722,-0.149812,-0.543137,-0.833173,-0.468067,-0.275418,-0.059347,-0.386325,-0.487509,-0.304714,-0.40145,-0.079046,-0.504972,-0.812752,-0.515309,-0.478418,-0.409418,-0.250163,-0.018429,-0.332345,-0.125017,-0.474073,0.079328,0.285025,-0.196593,-0.121633,0.226752,0.534594,-1.750631,0.475167,0.436146,0.209602,0.637282,0.175255,0.245244,0.278875,-0.347062,-0.304689,-0.321974,-0.36606,-0.251629,-0.290988,-0.467637,-0.435756,-0.095071,-0.399442,0.208746,-0.377825,-0.382008,-0.370459,-0.393041,-0.043001,-0.493927,0,-0.310659,01.05.25@02.19@14.07.11@14.13,723
-0.935785,-0.846302,-0.835822,-0.565753,-0.077298,-1.105618,-0.999053,-1.152359,-0.582567,-0.109644,-0.822893,-0.479779,-0.856197,-0.35422,-0.131356,-0.686677,0.176443,-0.741423,0.52995,-0.175538,-0.850267,-0.717532,-0.827198,-0.611202,-0.149812,-0.707649,-1.032132,-0.656131,-0.84112,-0.059347,-0.776725,-0.560261,-0.626169,-0.224294,-0.079046,-0.651242,0.996122,-0.686585,0.303988,-1.087605,-0.518932,-1.009147,-0.377899,-0.125017,-0.89168,-0.950598,-0.948357,-0.222526,-0.121633,-2.117786,-2.861554,-1.658771,-5.159005,-4.201299,-1.935496,-2.729282,-6.927826,-3.028059,-2.499403,-0.586448,-0.534029,-0.879802,-0.674386,-0.703221,-0.662277,-0.850463,-0.354199,-1.910576,-0.150064,0.045233,-0.06291,-0.344352,-0.491653,-0.152275,0.36114,-0.382337,0,-0.310659,14.04@20.01.01.01.01@20.09.04,724
-0.091024,-0.681795,-0.165078,-0.565753,-0.077298,-0.731966,-0.882623,1.165351,-0.452116,-0.109644,0.002067,-0.070857,-0.06883,0.145235,-0.131356,-0.03061,-0.542518,-0.169068,-0.635115,-0.175538,-0.288321,-0.565265,0.279821,-0.25177,-0.149812,-0.240808,-0.840408,0.478117,-0.586773,-0.059347,0.210794,-0.300431,0.695818,-0.143769,-0.079046,-0.047364,-1.078838,0.334251,-0.543052,-0.144127,-0.222166,-0.234957,-0.332345,-0.125017,-0.286177,0.206088,0.326237,-0.066928,-0.121633,0.571537,0.681402,0.711231,0.693807,0.558992,0.617933,0.734755,0.383078,0.425426,0.608655,-0.94797,0.056239,0.07225,-0.659209,-0.685309,-0.614467,-0.155241,-0.375863,0.438901,-0.981322,-0.055389,-0.053647,-0.69079,-0.855233,-0.698629,-0.600059,-0.203794,0,-0.310659,16.17.09@32.05.01.03.03@32.07,725
-0.320619,-0.726954,-0.381738,-0.624546,-0.077298,-0.271546,-0.526055,0.466494,-0.350201,-0.109644,-0.278462,-0.466798,0.053902,-0.143513,-0.131356,-0.24759,-0.639754,0.04739,-0.497599,-0.175538,-0.443845,-0.40756,-0.176281,-0.307205,-0.149812,-0.420219,-0.858495,-0.343235,-0.643782,-0.059347,0.051343,-0.386175,0.241117,-0.302519,-0.079046,-0.625748,-1.206764,-0.309337,-0.398477,0.2668,-0.233365,0.502873,-0.332345,-0.125017,-0.123093,-0.195319,0.45507,-0.287358,-0.121633,0.3095,0.495445,0.61937,0.685397,0.692076,0.465489,0.622287,0.435034,0.185183,0.852601,-0.608433,-0.586664,-0.456011,-0.557765,-0.321394,-0.453745,-0.320527,-0.352288,0.65249,-0.648819,-0.659127,-0.544545,-0.607946,-0.417072,-0.550465,-0.80759,-0.376758,0,-0.310659,14.01@32.01,726
-0.670222,-0.559221,-0.669693,-0.683339,-0.077298,-0.429195,-0.162209,-0.276269,-0.207521,-0.109644,-0.764485,-0.01244,-0.851743,-0.479084,-0.131356,-0.609794,-0.955036,-0.79764,-0.975084,-0.175538,-0.499988,-0.266169,-0.638393,-0.528944,-0.149812,-0.256328,-0.015631,-0.459919,-1.007761,-0.059347,-0.618172,-0.313423,-0.594999,-0.481975,-0.079046,-0.465806,0.469067,-0.063855,0.045454,-0.468066,0.371366,-0.631653,0.051606,-0.125017,-0.453165,0.359256,-0.624232,0.432282,-0.121633,-0.304217,0.319276,0.417277,0.357438,0.251877,0.400156,-0.052526,0.264322,0.523024,-0.407789,-0.428486,0.63648,0.253593,0.069271,0.103801,0.222712,0.00266,-0.051548,0.225312,-0.422112,0.246479,0.39094,0.084931,0.132961,0.199614,-0.905895,-0.008513,0,-0.310659,11.02.03.01@11.02.03.04,727
-0.192879,0.443949,-0.320478,0.46312,-0.077298,-0.27124,-0.045779,-0.20014,0.1023,-0.109644,-0.373535,-0.830284,-0.404364,-0.66638,-0.131356,-0.23358,0.179389,-0.361624,0.625447,-0.175538,-0.225378,0.420846,-0.081348,0.307944,-0.149812,-0.265329,0.056718,-0.223943,-0.200868,-0.059347,-0.377948,-0.201696,-0.358488,-0.263406,-0.079046,-0.507536,-0.347101,-0.651488,-0.668917,-0.569223,-0.18297,-0.559341,-0.286792,-0.125017,-0.45651,0.824043,-0.483518,0.879625,-0.121633,0.081942,0.084384,0.279486,0.063116,-0.321406,0.400156,0.547307,-0.032567,-0.400407,1.010714,-0.249353,-0.092895,0.050568,-0.52182,-0.387389,-0.170955,-0.268272,-0.255758,1.293256,-0.301202,-0.118279,0.113073,-0.479915,-0.417072,-0.263398,0.426676,-0.25401,0,-0.310659,30.01.05.05.01@34.11.03.07@40.01.03@42.04@43.01.03.05,728
-0.212377,-0.146341,-0.301788,0.080967,-0.077298,1.437845,1.165826,-0.038617,0.46104,-0.109644,0.912721,0.902766,-0.075759,0.153039,-0.131356,0.41702,-0.3009,-0.447499,-0.543437,-0.175538,2.576159,0.326585,-0.213228,-0.52358,-0.149812,1.76872,0.309938,-0.106281,-0.209639,-0.059347,0.559911,0.315366,-0.359916,-0.261106,-0.079046,1.668133,-0.485261,0.569504,-0.422289,0.676939,0.533748,-0.508273,0.259851,-0.125017,0.104946,0.190243,-0.676582,0.218335,-0.121633,0.075046,0.260553,0.398905,0.197663,-0.034764,0.449156,0.427341,-0.745102,-0.002506,0.640277,1.079484,1.329512,1.352493,2.891332,2.544665,2.099499,0.537708,0.787274,0.972873,1.104379,1.441376,1.595029,2.848908,2.678027,1.866457,0.950966,1.11854,0,-0.310659,12@16.01@32.01.07,729
-0.452392,-0.072151,-0.556518,-0.168902,-0.077298,-0.582261,-0.638847,-0.725391,-0.582567,-0.109644,-0.538953,-1.180788,-0.631023,-1.173638,-0.131356,-0.45637,-0.253755,-0.538244,-0.298965,-0.175538,-0.576704,-0.63596,-0.564851,-0.663061,-0.149812,-0.276504,0.537837,-0.226551,0.623566,-0.059347,-0.542485,-0.248465,-0.485548,-0.314022,-0.079046,-0.543996,-0.428974,-0.617794,-0.721644,-0.614488,-0.283759,-0.679044,-0.104578,-0.125017,-0.496654,-0.538628,-0.59156,-0.488339,-0.121633,0.102629,0.681402,-0.106328,-0.121887,0.344011,0.465489,0.46483,0.368234,0.462964,1.232073,0.039701,0.042453,-0.168227,-0.286183,-0.310081,-0.245213,-0.086514,-0.152219,1.773831,-0.021597,0.108123,-0.155532,-0.336821,-0.407749,-0.254138,0.055304,-0.081046,0,-0.310659,11.04.01@16.19.03,730
-0.753252,-0.44955,-0.757257,-0.653943,-0.077298,-0.265741,-0.013033,-0.724183,-0.248287,-0.109644,-0.492482,0.493844,-0.584503,-0.003041,-0.131356,-0.568448,-1.099417,-0.655105,-1.146979,-0.175538,0.004596,-0.209975,-0.227018,-0.437745,-0.149812,-0.198283,0.020543,-0.427,-0.718332,-0.059347,-0.499705,-0.196499,-0.542891,-0.389946,-0.079046,0.012169,-0.045196,-0.115799,-0.451204,-0.619211,0.231382,-0.855944,-0.169654,-0.125017,-0.581402,0.084609,-0.778683,0.231301,-0.121633,-0.255947,0.387787,-0.005281,-0.559166,0.415672,0.378378,0.179909,0.249478,-0.077582,-0.087044,0.591755,-0.057805,-0.261855,-0.026582,0.229191,0.348849,0.542252,0.032876,0.492298,0.643409,-0.030234,-0.14627,-0.058163,0.244832,0.319997,0.033458,0.577331,0,-0.310659,01.01@01.05@01.20.31,731
-0.859142,-1.14306,-0.770063,-0.745806,-0.077298,-0.819651,-0.547885,-0.420069,-0.085223,-0.109644,-0.706929,-0.661522,-0.519178,-0.408848,-0.131356,-0.672667,-0.362778,-0.603757,-0.325704,-0.175538,-0.728044,-0.688528,-0.682412,-0.475298,-0.149812,-0.656123,-0.807851,-0.599744,-0.354353,-0.059347,-0.457225,-0.594039,-0.200497,-0.410652,-0.079046,-0.559378,-0.771816,-0.627421,-0.337245,-0.309442,-0.418144,-0.003721,-0.241238,-0.125017,-0.559657,-0.348487,-0.276717,-0.196593,-0.121633,0.061255,0.622679,0.582626,0.172435,0.538518,-1.091612,0.659776,0.501834,0.387888,-0.669805,-0.711027,-0.838562,-0.631441,-0.349285,-0.48921,-0.60226,-0.397774,-0.374588,-0.468851,-0.747059,-0.835217,-0.655692,-0.382008,-0.361136,-0.670848,0.393908,-0.438132,0,-0.310659,01.06.06.11,732
-0.60568,-1.133383,-0.622624,-0.859717,-0.077298,-0.459136,-0.999053,-0.463571,-0.692635,-0.109644,-0.384193,-0.421362,-0.392487,0.067195,-0.131356,-0.319006,-0.781189,-0.270879,-0.879587,-0.175538,-0.554038,-0.567077,-0.49343,-0.328663,-0.149812,-0.420219,-0.721032,-0.37485,-0.485912,-0.059347,-0.25649,-0.414756,-0.1955,-0.357736,-0.079046,-0.501839,0.226007,-0.456747,0.09478,-0.551117,-0.53573,-0.604689,-0.488529,-0.125017,-0.426123,-0.242854,-0.469781,-0.118794,-0.121633,0.440518,0.58353,0.747975,0.693807,0.487332,0.525378,0.667274,0.383078,0.222721,1.1101,-0.180143,-0.033993,-0.261855,-0.321328,-0.206375,-0.366263,-0.12457,-0.200006,1.079668,-0.23319,-0.118279,-0.359301,-0.382008,-0.342491,-0.393041,-0.195919,-0.153579,-1.643239,-0.310659,01.03.16.01@12.07@16.01,733
-0.666188,-0.881784,-0.559979,-0.510635,-0.077298,-0.542237,-0.289555,-0.611801,-0.158602,-0.109644,-0.425121,-0.343472,-0.684471,-0.541516,-0.131356,-0.478922,-0.76351,-0.781262,-0.864308,-0.175538,-0.478368,-0.298797,-0.698323,-0.334028,-0.149812,-0.56859,-0.735502,-0.599093,-0.029842,-0.059347,-0.008489,-0.37838,-0.382044,-0.426757,-0.079046,-0.240491,1.021707,-0.221092,1.299005,-0.484204,-0.412544,-0.738283,-0.436467,-0.125017,-0.474909,-0.290389,-0.640197,-0.028029,-0.121633,0.543954,0.51502,0.463207,0.449939,0.630653,-1.450944,0.509818,0.227211,0.155153,-0.353578,-0.047422,1.151555,1.118916,1.244264,0.670413,1.050736,0.350271,-0.047725,-0.842632,-0.150064,1.026306,0.937411,0.838058,0.673671,0.718187,0.164531,0.281619,0,-0.310659,01.04@01.05@01.06.10@11.04.03@14.07.03@30.01@32.01.07,734
0.238409,0.26654,0.048466,-0.146855,-0.077298,0.501423,-0.355047,-0.140526,-0.443963,-0.109644,-0.326211,-0.525215,-0.538974,-0.611752,-0.131356,-0.219912,-0.241969,-0.334179,-0.062132,-0.175538,-0.02365,-0.219038,-0.234089,-0.444898,-0.149812,-0.232737,0.20865,-0.409725,-0.135089,-0.059347,-0.572999,-0.290038,-0.593334,-0.378442,-0.079046,-0.685139,-0.411064,-0.725894,-0.629797,-0.590478,-0.138176,-0.626342,-0.273776,-0.125017,-0.588092,-0.232291,-0.710368,-0.313291,-0.121633,0.668076,0.025661,0.233556,0.500395,0.05737,-2.735825,-1.019757,0.264322,-0.070074,0.933916,0.22779,0.473562,0.070279,-0.05374,-0.84181,0.26035,-0.142178,-0.154449,0.599093,0.363804,0.472881,-0.016598,-0.080757,0.216864,0.736708,0.022536,-0.181477,0,-0.310659,10.01.05@10.03.02@11.04.03.01@16.03.03,735
-0.164642,0.198802,-0.372393,-0.032944,-0.077298,0.853689,-0.275001,-0.797895,-0.505112,-0.109644,-0.339001,-1.025008,-0.726536,-1.056579,-0.131356,-0.254424,-0.536625,-0.565688,-0.79937,-0.175538,-0.410195,-0.490944,-0.642106,-0.64339,-0.149812,-0.225909,0.508898,-0.413311,0.263972,-0.059347,-0.452139,-0.643407,-0.536229,-0.534891,-0.079046,-0.304724,-0.613187,-0.042596,-0.640002,-0.163807,-0.294958,-0.732155,-0.377899,-0.125017,0.243777,-0.232291,-0.685493,-0.345708,-0.121633,0.585328,0.397574,0.518324,0.323801,0.323537,-0.247729,-0.045028,0.049077,0.32032,1.9865,3.374823,1.6942,0.513781,0.475047,0.288586,0.519743,0.835335,0.913113,1.934023,3.688836,1.843867,0.409464,0.408775,0.328735,0.570023,-0.621904,0.845146,0,-0.310659,20.01.03.01@20.09.18,736
-0.64501,-0.875333,-0.615009,-0.71641,-0.077298,-0.563318,-0.296832,-0.239212,-0.142295,-0.109644,-0.562401,-0.077348,-0.33607,-0.135709,-0.131356,0.13204,0.24716,0.127069,0.105943,4.534732,-0.627093,-0.345928,-0.385769,-0.035395,-0.149812,-0.634395,-0.833173,-0.527387,-0.472756,-0.059347,-0.133536,-0.518688,0.128096,-0.281812,-0.079046,-0.614781,0.15181,-0.537371,0.34651,-0.778229,-0.166172,-0.400009,-0.273776,-0.125017,-0.755359,-0.353769,-0.681409,-0.053962,-0.121633,0.192273,0.485658,0.352975,0.685397,0.139268,0.127936,0.419843,0.427611,0.170168,0.400848,-0.548993,-0.739557,0.260492,-0.633648,-0.578774,-0.549365,-0.549995,-0.377137,0.065121,-0.580807,-0.784905,-0.22963,-0.675728,-0.612846,-0.615287,-0.195919,-0.599937,0,-0.310659,01.05@10.03.01@42.01,737
-0.475251,-0.55277,-0.357857,-0.551055,-0.077298,-0.297515,-0.449647,0.215549,-0.431733,-0.109644,-0.382488,-0.33049,-0.253423,-0.408848,-0.131356,-0.379145,0.014382,-0.281946,0.014266,-0.175538,-0.543925,-0.668589,-0.564851,-0.466357,-0.149812,-0.489438,-0.854878,-0.53358,-0.959523,-0.059347,-0.188881,-0.373184,-0.269737,-0.43366,-0.079046,-0.721884,-0.334309,-0.778841,-0.473315,-0.703837,-0.720509,-0.239451,-0.462498,-0.125017,-0.573596,0.084609,-0.084767,-0.15121,-0.121633,0.323292,0.632466,0.674486,0.534032,0.24164,-0.019064,0.599793,0.264322,0.32032,-0.511692,-0.520495,-0.363591,-0.395892,-0.148794,-0.020647,-0.019388,-0.540907,-0.427154,-1.216412,-0.580807,-0.495614,-0.470448,-0.193726,-0.081459,-0.143015,0.393908,-0.583198,0,-0.310659,01.04@10.03.01@40.01@42.01,738
0.936943,0.718128,0.671793,0.749735,-0.077298,0.399684,-0.187679,1.222146,0.004462,-0.109644,0.05408,-0.56416,1.723653,-0.112297,-0.131356,0.206873,0.382702,1.44884,1.954766,-0.175538,0.162039,0.391842,1.693737,2.269623,-0.149812,0.028309,0.045865,0.760376,-0.288574,-0.059347,-0.443464,-0.199097,-0.318277,-0.221994,-0.079046,-0.311703,-0.720645,0.106017,-0.611087,-0.537734,-0.026188,0.443634,0.20779,-0.125017,-0.419154,-0.073841,0.258293,-0.060445,-0.121633,0.578432,0.084384,0.582626,0.189254,0.139268,0.661488,0.224897,0.294011,0.357858,0.830013,-0.49851,-0.93882,-0.680719,-0.770238,-0.657968,-0.525968,-0.63349,-0.406446,0.599093,-0.535466,-1.074196,-0.757577,-0.773634,-0.799298,-0.513424,-0.774822,-0.66689,0,-0.310659,14.04@20.09.16,739
0.085122,0.218155,0.278969,0.077293,12.933406,0.179098,-0.093079,0.491064,0.106377,-0.109644,-0.230286,-0.434343,-0.120299,-0.291788,-0.131356,-0.345659,-0.4718,-0.496634,-0.638934,-0.175538,0.333255,0.158004,-0.066852,-0.081889,-0.149812,-0.204181,0.508898,-0.314879,0.478851,-0.059347,-0.377649,-0.043199,-0.39751,-0.14607,-0.079046,1.190158,0.269502,1.17639,0.03865,-0.448386,-0.065384,-0.469053,-0.410437,-0.125017,-0.512544,-0.728768,-0.662102,-0.345708,-0.121633,0.90253,0.221405,0.499951,0.12198,0.006184,0.329379,0.419843,0.301433,0.335335,-0.909234,-0.369046,-0.313462,-0.029263,0.055692,0.029321,-0.094663,-0.222832,-0.069707,-1.376604,-0.384328,-0.382414,-0.007336,0.062337,0.011767,-0.124494,-0.152228,-0.24843,0,-0.310659,14.07.07@18.02.01,740
-0.706527,-0.875333,-0.609126,-0.749481,-0.077298,-0.614951,-0.569716,-0.665374,-0.513265,-0.109644,-0.526589,0.22772,-0.441976,-0.018649,-0.131356,-0.628929,-0.601449,-0.543556,-0.696233,-0.175538,-0.713398,-0.596081,-0.587303,-0.444898,-0.149812,-0.596836,-0.551013,-0.529017,-0.117548,-0.059347,-0.537698,-0.812297,-0.364913,-0.523388,-0.079046,-0.74339,-0.510847,-0.6918,-0.437597,-0.804994,-0.737307,-0.722758,-0.670743,-0.125017,-0.601753,0.000103,-0.431539,-0.455923,-0.121633,0.206065,0.377999,0.371347,0.534032,0.129031,-0.884725,0.449834,0.301433,0.35035,-0.583972,-0.154902,-0.428758,-0.563437,-0.582527,-0.522207,-0.472055,-0.290991,-0.368217,-1.109618,-0.210519,-0.545926,-0.618643,-0.607946,-0.435717,-0.531945,-0.381605,-0.326543,0,-0.310659,10.01.03.03@10.01.09.05@11.02.03.04@34.11.03.07,741
-0.565341,-0.472129,-0.54129,-0.470215,-0.077298,-0.599675,-0.435093,-0.739489,-0.24421,-0.109644,-0.412331,0.643133,-0.574111,0.824181,-0.131356,-0.517876,-0.630915,3.392543,-0.337164,-0.175538,-0.669112,-0.50182,4.270004,-0.183817,-0.149812,-0.497508,-0.995958,4.825743,0.369219,-0.059347,-0.471884,-0.453731,6.531742,1.427622,-0.079046,-0.908032,-0.592719,2.23854,-0.201174,-1.003766,-0.765304,-0.957671,-0.76185,-0.125017,-0.787697,-0.285107,-0.896378,-0.579104,-0.121633,-0.255947,0.162682,-0.143072,0.298574,-0.239508,0.492711,0.449834,-0.225545,-0.070074,-0.010246,0.073085,0.466042,-1.128163,-1.027443,-1.06525,-1.15665,-0.164897,-0.21498,-0.201865,0.023744,0.548348,-1.202164,-1.059823,-1.228137,-1.217202,-1.703253,-0.203794,0,-0.310659,10.03.02@11.02.03.04,742
