cln3-1,cln3-2,clb2-2,clb2-1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification,id
-0.04,-1.36,-0.27,-0.36,-0.09,-0.19,0.16,0,0.42,-0.1,0.07891,0.1,-0.04,0,0.08,0.03,-0.01,0.03,-0.33,-0.09,-0.07,0.1,-0.26,0.39,0.27,0.03,0.26,-0.43,0.53,0.38,-0.07,-0.09,-0.16,-0.04,-0.34,0.01,0.85,-0.62,0.63,-0.04,-0.11,0.34,0.154279,-0.76,-0.43,-0.34,1,0.77,0.4,-0.02,0.02,-0.02,-0.38,-0.02,0.37,-0.28,-0.49,-0.28,-0.23,-0.1,-0.02,-0.28,-0.43,0.28,-0.34,0.18,0.23,0.33,-0.17,0.07,0.05,0.09,-0.05,0.05,-0.24,-0.34,-0.13,10.01.05.03.01@10.03.02.01,764
0.2,0.5,-0.58,-0.22,-0.09,-0.35,-0.02,0.03,0.21,-0.19,0.21,-0.23,0,0.11,0.01,0.08,0.24,-0.12,0.06,0,0.06,0.01,0.43,0.76,0.82,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,-1.39,1.12,0.140502,-0.063761,-1.55,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.35,0.63,-0.47,-0.37,-0.25,0.44,0.33,0.12,0.36,0.03,-0.37,-0.22,-0.15,0.36,0.49,0.03,0.15,0.043775,-0.55,-0.37,-0.07,-0.31,-0.24,-0.24,-0.41,-0.26,-0.1,-0.1,0.36,0.35,0.19,0.35,0.43,0.07,34.11.03.07@40.01.03.01@41.01.01@43.01.03.05,765
0.01,-0.06,-0.15,0.32,-0.011098,-0.07,-0.27,-0.008604,0.027787,0.41,-0.1,-0.25,-0.12,0.19,-0.1,-0.012766,0.37,-0.15832,0.09,0.17,-0.1,-0.2,-0.09,0.03,-0.02,0.52,0.48,-0.17,0.3,-0.43,-0.43,-0.45,0.47,0.16,0.69,0.3,0.82,-1.08,0.52,-1.15,0.31,0.64,0.83,-0.45,-0.43,-1.36,-0.36,0.18,0.86,0.88,0.53,0.72,0.21,-0.5,-0.55,-0.47,-0.11,-0.01,0.46,0.28,-0.39,-0.58,-1.15,-0.2,-0.62,0.04,0.08,0.1,0.37,0.36,0.6,0.28,0.01,-0.02,0.13,-0.9,-0.22,10.03.01@42.04.05,766
-0.25,-0.81,0.56,0.29,-0.15,0.05,0.01,0.22,0.08,0.09,-0.02,-0.18,0.12,0.14,-0.06,-0.01,-0.28,-0.08,0.03,0.19,-0.08,-0.07,-1.46,-1.72,-1.6,-0.44,0.37,-0.15,0.18,0.13,0.57,0.11,0.02,0.22,0.81,0.08,0.83,0.19,0.81,0.25,0.78,0.37,0.57,-0.28,-0.31,-0.31,-0.32,-0.23,-0.24,-0.11,0.11,-0.19,-0.25,-0.33,-0.28,1.06,0.46,0.12,0.014137,-0.15,0.21,0.29,-0.13,0.81,0.25,-0.14,0.54,-0.01,0.1,-0.22,-0.01,-0.35,-0.27,-0.8,-0.31,0.2,0.21,01.05.02.07@01.20.15@02.01,767
0.57,-0.09,-0.1,-0.6,-0.18,0.58,-0.14,0.26,0.21,0.15,0.05,-0.02,0.05,-0.31,-0.26,-0.08,0.08,-0.16,0.01,-0.02,-0.16,-0.05,-0.79,-0.67,-0.5,0.21,0.47,0.05,-0.17,-0.1,-0.05,-0.27,0.05,0.21,0.46,0.14,0.21,0.12,0.53,-0.03,0.44,-0.3,0.39,-0.2,-0.14,-0.03,-0.69,-0.21,0.32,0.44,-0.1,-0.12,0.11,-0.1,0.09,-0.24,0.24,0.4,0.09,0.17,0.043775,-0.2,-0.19,0.21,-0.05,-0.04,-0.23,-0.46,-0.09,0.09,0.14,0.17,0.29,0.15,0.17,-0.09,-0.25,20.01.01.01.01@20.09.18@34.01.01.01,768
0.07,-0.15,-1.15,0.03,0.05,0.02,0.23,0.08,0.14,-0.09,0.16,0.13,0.11,-0.09,-0.24,0.01,-0.06,-0.25,-0.06,-0.24,0.23,-0.13,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,0.88,0.25,-0.22,0.01,-0.06,0.06,0.04,-0.02,0.15,-0.53,-0.02,-0.29,-0.33,0.01,-0.02,-0.09,0.2,0.3,0.1,-0.3,-0.24,0.04,-0.21,-0.03,0.02,0.14,-0.19,0.05,0.1,0.13,0.1,01.02@01.06@01.20.33@14.01@16.21.05,769
0.4,-0.29,-0.79,0.14,-0.37,-0.059714,-0.05,-0.25,0.25,0.04,0.31,-0.01,0.36,-0.11,-0.27,-0.05,0.06,-0.12,0.18,0.03,0.12,-0.11,-0.079801,-0.001349,-0.028098,1.78,0.004272,-0.58,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-1.2,-0.031524,-0.00879,-0.18,-1.08,-1.11,0.19,0.47,0.36,0.04,0.22,0.04,-0.29,-0.04,-0.04,0.41,0.32,0.37,0.06,0.26,0.15,-0.28,0.17,-0.13,-0.26,-0.55,-0.15,-0.02,0.39,0.01,-0.34,0.55,0.38,0.09,11.02.03.04@34.11.03,770
0.12,-0.217308,-0.197709,-0.04,0.23,-0.19,0.28,-0.24,0.32,0.06,0.22,-0.17,-0.11,-0.06,-0.16,0.14,-0.06,-0.16,-0.17,-0.14,0.2,-0.01,-0.079801,0.37,-0.16,0.63,-0.06,-0.067911,0.04498,0.18,-0.06,-0.24,0.57,0.140502,0.36,0.064247,0.57,-0.83,-0.00603,-0.3,1.1,-0.3,0.154279,-0.96,-0.031524,-0.86,0.53,0.49,0.2,-0.3,0.06,0.07,0.09,0.03,-0.05,-0.15,-0.07,-0.28,-0.32,-0.1,-0.21,-0.07,0.09,0.16,-0.23,0.13,0.15,0.21,-0.02,0.11,0.16,-0.14,0.13,-0.25,-0.08,-0.35,0,10.03.02@14.10@43.01.03.09,771
0.45,-0.51,-0.6,-0.47,-0.05,0.16,0.23,0.39,-0.1,-0.18,-0.38,-0.006864,-0.1,-0.03,-0.1,0.23,0.14,-0.14,0,0.13,-0.21,0.03,-0.35,-0.16,-0.46,-0.17,0.004272,-0.21,0.73,-0.13,0.35,0.33,-0.074012,0.3,0.05,-0.11,0.05678,-0.14,-0.00603,-0.31,0.059308,0.014616,0.154279,0.2,0.11,-0.03,0.43,1.01,-0.16,0.65,-0.57,-0.57,0.84,0.84,1.01,0.084818,0.84,1.01,-2.16,0.043893,0.16,-1.16,-2.16,0.79,-0.11,0.11,-0.17,-0.39,-0.12,-0.05,-0.2,-0.14,0.06,0.06,0.02,-0.02,0.17,12.04.03,772
0.08,-0.15,0.01,-0.27,0.47,0.83,0.06,0.13,-0.34,-0.1,-0.25,-0.12,0.01,-0.22,0.02,-0.12,0.03,-0.1,-0.27,0.06,-0.12,0.02,0.42,0.14,-0.14,-0.43,0.004272,-0.46,0.04498,0.04,-0.050426,-0.02,-0.074012,-0.27,-0.063761,-0.08,0.05678,-0.16,-0.00603,-0.1,0.059308,0.014616,0.154279,0.54,0.14,0.35,0.16,-0.22,-0.11,-0.05,-0.2,0.07,-0.03,-0.26,0,-0.36,0.08,0.08,0.07,0.14,0.043775,0.3,0.33,1.21,0.03,0.27,0.18,-0.26,-0.31,-0.17,-0.09,-0.29,-0.33,-0.23,-0.05,0.11,-0.07,14.13.04@16.01@20.09@42.25,773
0.41,0.15,-0.4,0.31,0.13,-0.19,0.06,0.28,0.17,-0.02,0.19,-0.26,-0.26,-0.01,-0.19,0.09,-0.13,-0.09,0.06,0.12,0.16,-0.13,-0.02,0.11,0.48,0.48,-0.1,0.39,0.11,0,-0.58,0.38,0.09,0.41,0.06,0.2,0.09,-0.19,0.55,-0.1,-0.94,-1.15,-0.19,0.09,-0.1,-0.08,0.08,0.3,0.61,0.6,0.34,0.13,0.05,0.06,-0.16,-0.58,-0.16,-0.43,-0.11,-0.13,0.043775,-0.41,-0.18,-0.73,-0.11,-0.22,-0.18,0.42,0.08,0.13,0.31,0.2,0.25,-0.26,-0.05,-0.01,0.18,01.05@14.13.01.01@16.13,774
-0.76,0.55,-0.42,-0.49,0.37,-0.04,0.15,-0.2,-0.1,-0.25,0.31,-0.06,0.17,-0.06,-0.07,-0.03,-0.04,-0.15832,0.19,0.06,-0.32,-0.06,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.65,-0.38,0.17,-0.14,0.1,-0.07,-0.11,-0.28,-0.27,0.6,0.1,0.030324,-0.05,0.03,0.1,0.38,0.47,-1.18,-0.34,-0.13,-0.26,0.35,0.25,-0.08,0.33,0.14,0.46,0.12,-0.08,0.09,0.33,01.01.11.02.01@01.01.11.02.02@01.01.11.03.01@01.01.11.03.02@01.01.11.04.01@01.01.11.04.02@10.03.01,775
0.26,-0.43,-0.04,-0.6,-0.12,0.13,-0.12,0.06,-0.15,-0.09,-0.2,-0.13,0.1,-0.2,0.21,0.15,0.13,0.02,0.17,0.31,-0.29,-0.02676,-0.03,0.17,0.03,-0.44,0.35,-0.067911,0.08,-0.17,0.23,0.03,-0.23,0.140502,0.26,0.31,0.17,-0.37,0.22,-0.44,0.59,0.45,-0.09,-0.78,-0.031524,-0.34,0.38,-0.05,-0.44,-0.37,-0.13,0.36,0.39,-0.08,0.47,-0.05,0,0.32,-0.03,-0.03,0.17,-0.48,-0.41,-0.14,0.12,0.19,-0.02,0.02,-0.02,-0.14,-0.19,-0.02,-0.02,-0.12,0.22,0.07,0.07,01.04@01.06.02.01@20.09.18.09.01@30.01.09.11@42.01,776
-0.14,-0.47,-0.2,-0.69,-0.01,0.1,0.04,0.15,-0.07,-0.002635,0.06,0.33,0.08,-0.23,-0.07,-0.17,0.07,-0.03,0.03,-0.03,-0.06,-0.18,-0.079801,-0.001349,-0.028098,0.0015,0.004272,-0.067911,0.04498,-0.006114,-0.050426,0.02695,-0.074012,0.140502,-0.063761,0.064247,0.05678,-0.069326,-0.00603,-0.039449,0.059308,0.014616,0.154279,-0.029028,-0.031524,-0.00879,-0.3,0.03,-0.37,0.06,0.19,0.28,0.14,-0.14,0.12,-0.28,0.08,0.14,0.014137,0.13,0.51,-0.14,-0.46,0.09,0.17,0.25,0.38,0.21,0.04,0.12,-0.08,-0.23,-0.3,0.12,-0.21,-0.32,-0.24,20.09.07.03@20.09.07.27,777
-0.04,-0.84,-0.197709,-0.47,-0.14,0.09,0.03,-0.12,-0.02,0.13,0.23,0.19,0.02,-0.004805,-0.35,-0.06,0.21,-0.14,-0.08,-0.19,0.24,-0.02,-0.36,-0.26,-0.44,0.04,0.32,-0.2,0.61,0.21,0.39,0.06,0.07,-0.02,0.23,-0.16,0.16,-0.52,0.29,-0.38,0.61,-0.31,0.69,-0.44,-0.38,-0.24,0.1,-0.29,-0.29,0.35,-0.15,-0.02,-0.06,0.35,0.25,0.06,0.25,-0.02,-0.02,-0.19,-0.19,-0.15,0.02,0.64,0.16,-0.02,-0.51,-0.53,-0.59,-0.13,0.05,0.34,-0.07,-0.04,0.36,0.35,-0.02,20.01.03@20.09.04,778
-0.54,-0.217308,0.07,-0.15,0.29,-0.08,-0.16,-0.17,0.01,-0.03,0.31,0.23,0.31,-0.03,-0.01,-0.14,0.047763,-0.55,-0.01,-0.2,0.35,-0.12,0.28,0.67,0.76,-0.03,0.15,0.23,0.12,0.41,-0.06,0.12,-0.47,-0.03,-0.33,-0.14,-0.49,-0.17,-0.33,-0.04,-0.74,0.07,-0.6,0.14,-0.04,0.53,-0.52,0.03,0.01,0.27,-0.11,-0.19,0.19,0.27,0.11,0.29,0.13,-0.22,-0.53,-0.04,0.043775,0.11,0.21,-0.03,0.19,0.09,-0.08,0.21,-0.13,0.16,0.19,-0.42,-0.12,0.28,-0.06,-0.13,-0.13,14.07@16.01,779
-0.29,-0.22,-0.04,-0.07,0.52,0.4,0.58,0.29,0.34,0.11,0.22,0.11,-0.03,-0.18,-0.15,-0.13,0.07,-0.52,-0.15,-0.26,-0.96,-0.26,0.41,0.16,0.09,-0.11,-0.34,0.01,-0.36,-0.01,-0.48,0.12,-0.52,0.16,-0.52,0.16,-0.62,0.23,-0.39,0.28,-0.56,0.15,-0.18,0.64,0.62,1.05,0.36,0.35,-0.05,-0.55,-0.46,-0.03,-0.34,-0.57,0.04,-0.09,0.24,0.54,0.26,0.08,0.22,0.067631,0.074214,0.26,0.03,-0.33,0.000092,-0.01,-0.29,-0.06,0.15,-0.12,-0.31,0.07,0.26,0.21,0.14,11.02.03.04@32.01.01@32.07.07,780
0.06,-0.81,-0.32,0,0.05,-0.059714,0.31,-0.24,0.56,-0.42,0,0.09,-0.2,-0.02,-0.13,0.05,-0.02,-0.05,-0.26,0.09,-0.02,0.2,-0.25,-0.16,-0.14,0.14,0,-0.38,0.06,0.03,0.22,0.17,-0.13,0.23,0.38,0.13,0.18,-0.05,0.01,-0.11,0.47,-0.54,0.49,-0.23,-0.46,-0.09,1.03,0.2,-0.57,-0.21,0.52,0.99,0.76,0.35,0.13,0.13,-0.21,-0.11,-0.21,-0.21,-0.72,-0.72,-1.16,0.03,0.03,0.42,-0.12,-0.02,0.02,0.16,-0.1,0.26,-0.12,0.14,-0.1,-0.61,0.02,01.04@16.19.03@20.01.13@20.01.27@20.03.25,781
0.24,-0.12,-0.45,-0.14,0.42,-0.02,0.16,-0.14,0.26,-0.25,0.28,-0.02,0.16,-0.19,-0.04,-0.1,0.06,-0.35,-0.09,-0.37,0.22,0.01,0.69,0.21,0.11,0.08,0.21,0.33,0.26,0.17,0.06,-0.18,-0.42,-0.07,-0.31,-0.4,-0.24,-0.04,0.21,-0.22,0.03,0.14,0.25,-0.53,-0.22,-0.11,0.28,0.18,-0.25,-0.37,0.27,0.36,0.34,0.19,0.03,-0.06,-0.19,-0.23,-0.08,-0.08,0.043775,-0.23,-0.17,0,0.05,0.24,-0.21,-0.06,-0.38,-0.02,0.05,-0.08,-0.15,0.33,0.16,0.06,0.01,01.05@14.07.02.01,782
-1.43,-2.47,-0.04,0.36,0.12,-0.059714,0.015297,-0.008604,0.18,0.13,-0.04,-0.006864,-0.23,0.18,0.041087,-0.1,0.19,-0.15832,0.16,-0.2,-0.31,-0.07,-0.59,0.39,0.17,-0.68,0.24,-0.79,0.59,-0.52,0.37,-0.65,0.17,0.140502,0.63,0.064247,0.05678,-0.83,0.38,-0.039449,0.059308,0.16,0.86,-0.42,0.09,0.42,1.14,0.78,0.55,0.28,0.32,0.42,0.12,-0.22,0.32,-0.6,-0.19,-0.13,-1.16,-0.28,0,-0.28,-1.05,-1.04,-0.8,-0.16,-0.29,0.08,-0.01,-0.16,-0.29,-0.24,0.18,0.68,0.87,0.67,0.54,14.13.01@34.11.03.07,783
-0.47,-0.38,0.32,-0.34,0.15,-0.06,-0.17,-0.02,-0.21,-0.06,-0.19,0.14,0.01,-0.16,0.01,-0.08,0.25,0.14,0.25,0.15,-0.11,-0.03,-0.49,-0.38,-0.13,0.21,0.4,0.2,0.14,0.21,0.51,0.04,0.76,0.21,0.21,0.01,0.42,-0.34,0.01,0.08,0.23,-0.42,-0.84,-0.36,-0.4,-0.3,-0.36,-0.3,0.16,0.11,0.03,-0.39,0.01,0,-0.2,0.084818,0.53,0.19,-0.34,-0.21,0.39,0.25,0.13,-1.05,-0.36,0.23,0.54,0.5,0.39,0.3,0.47,0.17,-0.1,-0.04,-0.22,-0.3,-0.52,12.01.01,784
-0.64,-0.1,-0.2,-0.27,-0.28,-0.3,-0.54,-0.21,-0.33,0.21,0.1,-0.02,0.31,0.32,0.27,0.24,0.04,-0.19,0.08,0.27,-0.16,0.19,0.34,0.2,0.07,0.1,-0.22,-0.04,-0.06,-0.04,-0.35,-0.01,0,0.07,-0.21,-0.04,0.14,0.13,-1.47,0.17,-0.01,0.64,0,0.31,-0.06,0.33,-0.69,-0.29,-0.16,-0.27,-0.15,0.11,-0.08,-0.23,0.06,0.04,0.05,0.28,0.35,0.043893,0.4,0.22,0.35,-0.22,-0.07,-0.07,-0.15,-0.1,-0.12,-0.2,0.23,-0.02,0.01,0.28,0.07,0.16,0.22,11.02.03.01@16.03.01,785
-0.27,-0.3,-0.32,-0.67,-0.05,0.03,-0.11,0.05,-0.14,0.03,-0.05,0.03,0.06,-0.01,0.11,0.06,0.11,-0.11,0.03,0.25,-0.25,-0.06,0.16,-0.14,-0.17,0.01,-0.39,0.01,-0.48,0.25,-0.2,0.29,-0.13,0.22,-0.26,0.28,-0.34,0.28,0.08,0.02,0.24,0.11,-1.06,0.6,0.36,0.28,-0.39,-0.1,-0.25,-0.69,-0.47,0.45,-0.1,-0.21,0.33,-0.23,0.2,0.36,0.45,0.043893,0.15,0.22,0.27,-0.27,-0.4,-0.19,-0.15,-0.2,0.17,0.25,0.31,0.27,-0.01,-0.11,0.13,0.12,0.07,14.04@20.01.10@20.03@20.09.04,786
0.31,0.18,-0.12,-0.54,-0.29,0.84,0.09,0.32,0.05,-0.08,-0.25,-0.29,-0.11,-0.17,0.34,0.17,0.2,-0.17,0.11,0.07,-0.51,-0.32,-0.1,0.34,0.49,0.1,-0.96,-0.26,-0.69,-0.37,-0.22,0.18,0.14,0.21,0.58,0.39,0.14,-0.2,0.14,-0.24,0.44,0.04,-0.3,0.15,-0.03,0.02,-0.14,0.22,1.36,0.63,0.3,0.32,-0.52,-0.99,-0.97,0.1,0.67,0.63,0.29,0.02,0.043775,-1.17,-0.76,-0.29,0.26,0.06,-0.04,0.01,0.25,0.18,-0.11,-0.08,0.06,-0.17,0.08,0.08,-0.29,10.03.01.01.09@10.03.04.03@16.01@41.01.01@43.01.03.09,787
0.18,0.29,-0.34,-0.36,0.11,-1.43,-0.22,-0.32,0.13,-0.1,0.5,0.15,0.24,0.13,0.24,0.1,-0.09,-0.13,0.29,0.18,0.35,-0.12,-0.19,-0.13,-0.22,0.16,0.41,0.19,0.25,-0.44,0.32,-0.15,0,0.03,0.13,-0.3,0.13,-0.17,0.6,-0.3,0.64,-0.03,0.19,-0.47,-0.28,-0.36,-0.24,0.11,0,-0.19,-0.26,0.21,0.45,0.42,0.22,-0.3,0.11,-0.15,-0.3,0.043893,0.19,-0.04,-0.25,-0.83,0.15,-0.46,-0.19,0.1,-0.15,0.24,0.03,0.13,0.19,-0.12,0.56,0.13,0.2,11.04.03.05@14.07.05@14.10@14.13.01.01@16.01@16.19.03,788
0.23,-0.6,-0.6,-0.14,0.08,0,-0.16,-0.27,0.11,-0.33,0.18,0.05,0.11,0.21,-0.05,0.15,0.03,-0.25,0,0.12,-0.1,0.11,0.18,0.28,0.12,0.16,0.12,0.16,0.12,0.12,-0.24,-0.18,-0.2,-0.05,0.07,0.47,-0.32,0.31,-0.03,-0.09,-0.18,-0.41,0.05,0.08,-0.24,-0.3,0.23,0.15,-0.27,0.12,0.2,0.41,0.44,0.25,-0.1,0.04,-0.2,-0.57,-0.17,-0.01,0.043775,-0.28,-0.24,0.53,-0.24,-0.34,0.11,-0.32,-0.17,-0.06,0.05,0.35,0.18,-0.08,0.24,-0.34,0.11,10.03.01.03@10.03.04.03@14.07.07@14.13.01,789
-0.06,-0.22,-0.43,0.04,0.62,0.62,0.46,0.41,0.31,-0.1,-0.02,-0.19,-0.28,-0.43,-0.25,-0.25,-0.02,-0.49,0.01,-0.38,0.31,-0.32,-0.38,-0.88,-0.71,-0.2,-0.08,0.18,-0.24,0.11,0,0.33,-0.2,0.33,-0.03,0.12,-0.3,-0.06,0.02,0.22,0,0.11,0.08,0.5,0.5,0.58,0.29,-0.2,-0.29,-0.44,-0.48,0,-0.32,-0.27,0.07,-0.06,0.13,0.28,0.41,0.043893,0.05,0.32,0.51,1.2,0.14,-0.03,-0.39,-0.43,-0.53,-0.22,0,0.12,-0.33,0.03,0.2,0.14,0.09,16.01@20.09.18.09.01@32.01.03@34.11.03.07@40.01@42.01@42.04.03@43.01.03.05,790
0,-0.25,-0.09,0.04,-0.25,-0.35,-0.11,0.05,0.22,-0.002635,0.22,-0.006864,0.06,0.06,0.17,0.08,0.08,-0.33,0.010549,-0.03,0.09,0.03,0.75,0.49,0.3,-0.13,-0.25,0.21,-0.19,0.12,-0.25,0.05,-0.4,-0.07,-0.29,0.05,-0.43,0.1,0.03,-0.11,-0.02,0.38,-0.19,-0.11,0.07,-0.13,-0.44,-0.08,-0.01,-0.08,-0.13,0.3,0.24,0.04,0.08,0.36,0,0.08,-0.08,0.043893,0.08,-0.24,-0.12,0.28,0,-0.04,0.11,-0.13,-0.23,-0.19,-0.08,0.05,-0.06,-0.21,0.4,0.25,-0.15,01.03.16.01@11.02.03.04@11.04,791
0.06,-0.22,-0.15,-0.1,0.33,-0.059714,-0.08,0.09,0.12,0.09,-0.03,-0.1,0,-0.1,-0.06,-0.03,0.08,-0.22,0.010549,0.2,-0.35,0.06,0.06,0.09,-0.11,0.13,-0.64,0.15,-0.22,0.21,-0.22,0.37,-0.25,0.53,0.05,0.14,0.26,0.41,-0.11,-0.28,0.34,-0.62,-0.16,0.14,-0.32,0.05,0.17,-0.75,0.08,0.21,0.44,0.57,-0.06,-0.33,0.25,-0.28,0.17,0.54,-0.28,-0.33,-0.01,-0.16,-0.22,0.25,0.1,0.04,-0.06,-0.25,-0.04,-0.03,-0.07,-0.08,-0.07,-0.33,0.25,0.14,0.15,01.01@01.04,792
-0.58,-0.27,-0.22,0.29,-0.12,0.1,0.02,0.06,-0.09,0.23,0.09,-0.13,0.05,0.25,0.06,-0.1,0.16,-0.17,0.06,-0.13,-0.27,-0.07,-0.28,-0.17,-0.12,0.16,0.14,0.16,0.12,0.15,0.43,0.07,-0.19,0.16,-0.04,-0.01,-0.07,-0.19,-0.19,0.15,0.29,-0.12,0.48,-0.29,-0.45,-0.2,-0.43,-0.32,0.03,0.2,-0.26,-0.22,0.03,0.17,0.15,0.17,0.27,0.14,-0.16,0.043893,0.2,0.03,0.01,-0.09,0.02,-0.22,-0.4,-0.04,-0.01,-0.08,0.25,0.09,0.08,0.02,0.07,0.01,0.29,02.11@02.13@16.21.05@20.01.15,793
0.11,0.11,-0.14,-0.22,-0.08,-0.059714,-0.11,-0.11,-0.19,0.12,0.12,-0.09,0.14,-0.06,0.24,0.07,0.03,-0.16,-0.08,0.3,-0.19,0.05,0.37,0.27,0.2,0.06,-0.45,0,-0.42,0.15,-0.37,0.3,-0.32,0.26,-0.22,0.09,-0.18,0.12,0.09,-0.08,0.1,0.18,-0.16,0.33,-0.22,-0.08,0.37,0.09,-0.06,0.73,0.55,0.23,0.07,0.23,-0.27,-0.14,-0.38,-0.43,-0.08,0.043893,-0.37,-0.28,-0.25,-0.7,-0.25,0.07,0.34,0.42,0.24,0.02,0.21,0.06,-0.12,-0.05,-0.12,0.01,-0.12,01.01.13@10.03.01@11.02.03.04@14.07.05@14.13.01.01@16.01,794
-0.71,-0.54,-0.22,0.38,-0.52,-0.059714,-0.57,-0.2,-0.3,0.15,-0.04,0.18,0.3,0.43,0.27,-0.2,0.08,-0.1,0.27,-0.02,0.13,0.1,-0.67,-1.27,-1.12,-0.16,-1.24,0.43,0.91,0.81,1.13,0.54,0.44,0.4,0.29,0.04,0.13,-0.16,-0.27,0.16,0.43,-0.34,0.04,-0.21,-0.33,0.01,-0.03,-0.26,0.08,-0.15,-0.13,-0.11,-0.27,-0.35,-0.2,0.57,0.12,0.07,0.01,0.15,0.043775,0.24,0.25,0.07,0.25,-0.47,0,0.12,-0.21,-0.34,-0.17,-0.14,0.12,0.19,0.17,0.17,0.24,01.01.11.02.01@42.16,795
-0.43,-0.15,-0.01,-0.03,0.02,-0.15,-0.31,-0.05,-0.28,-0.05,-0.3,0.29,0.32,-0.17,0.42,-0.18,0.12,-0.01,0.27,0.24,-0.01,-0.18,-0.28,0.01,0.22,0.11,0.28,0.11,0.11,0.18,0.04,0.24,0,0.14,-0.09,0.28,-0.43,-0.12,-0.35,0.14,-0.35,0.27,-0.9,0.14,-0.15,0.42,-0.41,-0.33,0.18,0.11,-0.1,-0.2,-0.09,-0.22,-0.29,1.19,0.11,0.030324,-0.37,-0.02,0.29,0.12,0.01,-0.82,-0.34,0.26,0.36,0.4,0.52,0.49,0.25,0.08,-0.12,0.18,-0.29,-0.56,-0.41,12.01.01,796
-0.17,-0.22,-0.197709,0,-0.04,-0.09,0,-0.04,0.32,0,0.34,-0.12,0.06,-0.05,-0.11,0.11,0.2,-0.12,-0.02,-0.07,-0.32,-0.05,0.61,0.54,0.31,0.33,-0.17,0.31,-0.23,0.33,-0.59,0.18,-0.44,-0.03,-0.21,0.07,-0.99,0.31,-0.47,0.21,-0.06,-0.03,-0.27,0.28,-0.031524,0.02,0.14,-0.22,-0.1,-0.01,-0.72,0.06,-0.04,-0.18,0.11,0.08,-0.04,0.14,0.39,0.19,0.01,-0.01,0.19,-0.46,-0.59,-0.11,0.05,0.21,0.19,-0.05,0.06,0.09,0.25,0.09,0.02,-0.08,0.34,11.04.03.01@16.03.03,797
0.37,-0.97,-0.4,0,0.11,-0.19,0.28,-0.41,0.47,-0.1,-0.08,-0.13,0.31,-0.11,0.13,0.08,0.11,-0.24,0.19,-0.13,0.04,-0.32,-0.09,0.31,0.25,-0.16,-0.34,-0.25,-0.24,-0.07,-0.25,0.54,-0.24,0.24,-0.48,0.01,-0.15,-0.3,-0.58,0.02,-0.13,0.09,0.37,0.61,0.21,0.62,0.26,0.15,0.22,-0.03,-0.44,-0.3,-0.06,-0.33,0.03,0.48,0.43,0.3,0.01,-0.11,0.043775,-0.48,-0.14,0.22,-0.31,-0.25,0.44,0.38,-0.13,-0.33,-0.17,0.12,-0.19,-0.42,0.57,0.04,0.02,42.16,798
1.58,1.14,-1.03,-0.67,-1.09,-0.059714,0.82,1.05,0.9,-0.002635,-0.21,-0.55,-0.68,-0.84,0.4,0.9,0.75,0.18,0.23,-0.07,-1.12,-0.66,-0.84,1.24,1.03,-0.56,-1.47,-1.14,-2.42,-1.21,-1.34,0.89,1.37,1.32,1.65,0.92,0.52,0,-0.01,-0.4,-0.08,0.07,-0.1,0.29,0.13,0.15,0.69,0.12,0.16,0.26,0.12,0.49,-0.01,-0.19,-0.01,-0.04,0.01,0.1,-0.21,-0.35,-0.11,-0.48,-0.54,-1.19,-0.72,-0.46,0.1,0.41,0.76,0.63,0.42,0.21,0.56,0.16,-0.27,-0.46,-0.13,01.03.07@10.01.03@10.01.05.01,799
