cln3-1,cln3-2,clb2-2,clb2-1,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_80,cdc15_90,cdc15_100,cdc15_110,cdc15_120,cdc15_130,cdc15_140,cdc15_150,cdc15_160,cdc15_170,cdc15_180,cdc15_190,cdc15_200,cdc15_210,cdc15_220,cdc15_230,cdc15_240,cdc15_250,cdc15_270,cdc15_290,cdc28_0,cdc28_10,cdc28_20,cdc28_30,cdc28_40,cdc28_50,cdc28_60,cdc28_70,cdc28_80,cdc28_90,cdc28_100,cdc28_110,cdc28_120,cdc28_130,cdc28_140,cdc28_150,cdc28_160,elu0,elu30,elu60,elu90,elu120,elu150,elu180,elu210,elu240,elu270,elu300,elu330,elu360,elu390,classification,id
-0.01,0.26,-0.17,0.06,0.21,-0.35,-0.39,-0.28,?,-0.2,0.07,0.05,0.23,0.12,0.09,0.13,0.18,-0.1,0.06,0.06,0.09,0.05,0.67,0.76,0.37,0.11,-0.01,0.32,0.41,0.34,-0.31,0.44,-0.19,0.02,-0.31,-0.09,-0.18,0.18,-0.37,0.17,-0.39,-1.23,-0.27,0.05,-0.23,-0.29,-0.33,0.35,0.34,-0.06,0.06,-0.33,-0.22,-0.12,-0.1,0.27,-0.11,-0.06,-0.02,-0.08,?,0.33,0.07,-1.08,-0.16,-0.03,0.56,0.62,0.28,0.07,-0.03,-0.12,0.14,0.08,-0.28,-0.19,0.13,01.04@16.19.03@20.03.25,440
-0.23,0.12,-0.18,0.14,-0.38,1.0,-0.3,-0.16,-0.51,0.35,0.22,0.6,0.32,-0.04,-0.07,-0.23,-0.28,-0.4,-0.38,0.0,0.08,0.19,-0.59,-0.21,0.31,0.72,0.59,0.41,-0.12,-0.26,-0.49,-0.2,-0.45,0.21,-0.14,0.62,0.32,0.1,-0.18,0.03,-0.93,0.02,0.02,0.1,-0.02,0.13,-0.54,-0.29,-0.29,0.57,0.87,0.24,0.09,-0.04,-0.55,-0.01,-0.49,-0.22,-0.01,0.05,?,0.37,0.26,-0.19,0.68,0.16,-0.37,0.29,0.2,0.39,-0.27,-0.27,-0.06,0.38,-0.19,-0.51,-0.24,01.01@32.01.01@32.07.07,441
-0.23,-0.06,0.19,-0.25,0.06,0.38,0.66,0.26,0.26,0.1,-0.33,0.09,0.15,-0.18,0.19,-0.31,-0.04,-0.33,-0.12,0.13,-0.35,-0.62,-0.52,-1.12,-0.98,0.92,?,0.41,?,0.56,?,0.47,?,0.34,?,0.01,?,0.01,?,0.17,?,?,?,0.02,-0.15,-0.13,-0.36,-0.37,-0.19,-0.17,-0.04,-0.56,-0.03,0.09,-0.13,1.14,0.39,-0.07,-0.17,-0.02,?,0.23,0.27,0.77,0.11,0.49,0.46,-0.19,-0.41,-0.43,0.12,-0.23,-0.36,0.12,-0.25,-0.17,-0.03,01.06.06.11,442
-0.67,-0.47,-0.43,0.34,-0.17,0.12,-0.16,0.17,-0.08,0.25,-0.52,0.14,0.15,0.31,0.28,0.25,-0.23,-0.08,-0.82,0.14,0.17,0.09,0.32,0.26,-0.15,-0.07,-0.4,-0.14,0.18,0.27,-0.06,-0.01,-0.54,0.78,0.09,-0.1,-0.04,-0.32,0.07,-0.03,-0.12,0.29,0.51,-0.12,-0.29,-0.38,-0.55,0.05,0.26,0.26,0.11,0.31,0.29,0.4,-0.07,-0.1,-0.24,-0.35,0.21,-0.01,-0.1,0.26,-0.74,0.7,-0.37,0.1,-0.07,-0.23,-0.08,-0.07,0.05,0.05,-0.08,-0.04,-0.25,0.12,0.17,01.04@14.13@16.19.03,443
0.0,-0.15,0.14,-0.07,-0.31,0.14,-0.33,0.37,-0.16,0.33,-0.28,0.26,-0.01,-0.02,0.08,0.04,-0.14,-0.02,-0.14,0.21,-0.1,0.09,?,0.95,0.06,-0.28,?,-0.2,?,?,?,-0.07,?,0.31,?,?,?,-0.43,?,?,?,?,?,-0.43,0.21,-0.13,-0.37,0.16,-0.08,0.14,0.05,-0.29,-0.17,-0.02,-0.08,0.13,-0.07,0.25,0.0,?,0.21,0.18,-0.04,0.52,0.09,0.13,0.17,-0.22,-0.16,-0.07,0.0,-0.2,-0.29,0.09,-0.16,0.1,0.01,14.01,444
-0.18,-0.4,0.3,0.16,-0.11,0.65,-0.12,0.13,-0.33,0.15,-0.18,0.23,0.07,-0.08,-0.01,0.03,-0.17,-0.18,0.03,0.15,-0.11,-0.18,0.09,-0.04,-0.19,-0.69,-0.4,-0.24,-0.13,0.09,-0.36,0.21,-0.32,0.25,-0.21,0.3,-0.61,0.04,-0.47,0.1,-0.36,0.62,-0.11,0.83,0.59,1.01,-0.13,0.23,-0.26,-0.13,0.02,-0.3,-0.04,-0.06,-0.25,0.31,0.01,0.11,-0.2,0.22,?,0.35,0.12,0.48,-0.12,0.17,0.08,0.07,0.02,0.03,-0.01,-0.18,0.01,0.16,-0.24,-0.16,-0.32,12.01.01@42.16,445
-1.06,-0.81,-0.47,1.18,0.04,-0.04,0.21,-0.15,-0.01,0.03,-0.06,-0.09,-0.32,-0.15,-0.35,-0.28,-0.24,0.06,0.73,0.39,0.33,-0.09,-0.53,-0.2,-0.37,0.1,0.19,-0.43,0.22,0.0,-0.04,0.02,0.01,0.57,-0.12,-0.48,0.55,0.72,0.5,-0.44,0.51,-0.2,1.04,-0.53,-0.55,-0.53,1.7,0.37,0.08,-0.09,-0.18,0.0,0.3,-0.05,-0.18,-0.14,-0.39,-0.28,0.08,0.0,-0.77,-0.45,0.0,1.81,0.87,0.05,0.35,-1.13,-1.05,0.74,-0.52,-0.66,-1.13,-0.57,0.51,0.37,0.34,01.04.04@01.05.25@02.19@14.07.03@18.02.01,446
-1.03,-0.42,0.12,-0.42,0.14,0.02,-0.26,-0.12,0.27,-0.19,0.33,0.0,0.02,0.28,-0.13,0.17,0.17,-0.06,-0.34,-0.39,0.13,-0.05,?,0.25,-0.53,?,?,?,?,0.04,?,0.37,?,?,?,0.39,?,-0.67,?,0.02,?,?,?,-0.2,0.17,0.17,-0.13,0.14,0.2,-0.11,-0.15,-0.7,0.0,0.16,-0.12,0.59,0.2,-0.15,-0.05,?,0.06,-0.01,0.07,-1.18,-0.13,0.0,0.37,0.45,0.34,0.0,-0.01,0.03,0.47,-0.07,-0.34,-0.07,0.13,01.03.13@20.01.17@20.09.18,447
-0.15,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.32,0.11,0.22,0.62,0.37,0.08,0.25,0.28,-0.34,0.22,-0.01,0.23,-0.44,0.44,-0.4,-0.46,-0.7,0.13,-0.74,0.1,-0.25,-0.15,0.41,0.36,0.3,-0.05,0.6,0.84,0.38,-0.22,0.37,0.24,-0.35,?,-3.06,-0.12,0.03,0.13,0.15,0.37,0.38,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.01.01,448
0.0,-0.67,0.23,0.18,0.41,0.28,0.3,0.22,0.04,0.11,0.35,0.15,0.07,-0.23,-0.01,-0.26,0.07,-0.53,-0.05,-0.57,0.17,-0.53,-0.43,-0.37,-0.22,0.08,-0.49,0.35,-0.43,0.35,-0.29,0.48,0.15,0.38,-0.35,-0.04,0.3,0.25,0.15,0.48,-0.41,-1.13,0.72,0.21,0.05,0.21,-0.37,-0.2,0.07,-0.01,-0.06,-0.41,-0.25,0.14,-0.18,0.65,0.13,-0.13,-0.1,0.08,?,0.3,0.35,-0.05,-0.14,0.09,0.24,0.06,-0.09,-0.11,-0.43,-0.11,0.05,0.15,0.18,0.05,0.11,32.01,449
0.7,?,?,-0.03,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.83,-0.46,-0.69,0.46,0.32,-0.64,0.63,1.16,-0.37,0.08,0.33,-0.2,-0.25,0.12,0.1,-1.04,0.23,1.02,1.01,0.21,0.34,-1.32,0.49,-0.71,-0.27,0.3,-0.09,-0.01,-0.01,-0.09,-0.51,0.07,-0.12,-0.03,-0.06,0.21,0.26,0.24,0.02,0.24,-0.15,?,?,?,?,?,?,?,?,?,?,?,?,?,?,20.01.17@20.09,450
0.01,?,-0.1,-0.27,-0.56,0.15,0.0,0.08,0.08,0.11,-0.22,0.23,0.24,-0.18,-0.11,-0.2,-0.02,-0.14,0.12,0.36,-0.05,0.11,-0.06,-0.12,-0.15,-0.4,-1.33,0.0,?,0.31,?,0.0,0.07,0.42,?,0.05,?,0.29,?,0.0,?,?,?,0.4,0.48,0.05,0.04,0.34,-0.21,0.37,0.08,-0.37,-0.25,0.17,-0.21,0.01,-0.13,-0.09,0.34,-0.09,-0.02,0.08,-0.06,-1.66,0.65,-0.16,-0.05,-1.36,-1.09,-0.09,0.57,1.12,0.47,-0.2,0.51,0.96,0.34,01.05@02.04,451
-0.6,-0.86,0.06,0.03,-0.38,0.01,0.19,0.1,-0.1,0.21,-0.24,0.07,-0.1,0.13,0.07,0.07,-0.06,-0.02,-0.17,0.11,0.11,0.02,-0.32,-0.25,-0.01,-0.16,0.56,-0.16,0.45,-0.2,0.47,-0.34,0.2,-0.21,0.46,-0.23,0.44,-0.16,0.34,-0.32,0.39,0.42,0.51,-1.08,-0.4,-0.38,0.43,0.09,0.24,0.26,-0.19,-0.44,-0.19,0.29,0.09,-0.08,-0.12,-0.35,-0.19,-0.08,0.21,0.05,-0.03,0.13,0.09,0.17,0.09,-0.02,-0.01,0.07,-0.16,-0.15,0.08,0.15,-0.33,-0.15,0.03,10.03.01,452
-0.71,-0.12,-0.01,0.32,-0.5,0.03,-0.07,0.22,-0.36,0.49,-0.4,-0.03,-0.04,0.32,0.12,0.08,-0.1,-0.03,-0.15,0.28,0.04,0.09,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.14,-0.1,0.2,-0.03,0.1,-0.06,0.01,0.24,0.04,0.01,0.06,-0.27,0.25,?,-0.27,-0.18,0.13,0.13,-0.04,-0.37,0.31,-0.01,0.18,0.0,-0.05,-0.04,0.17,0.1,-0.27,-0.19,0.08,01.03.16.01@11.02.03.04.03@11.04@34.11.03.07@41.01.01,453
-0.2,0.15,0.06,-0.38,-0.17,0.21,-0.08,-0.15,-0.38,-0.15,-0.4,-0.1,0.06,-0.38,0.19,0.01,0.08,0.28,0.22,0.44,?,0.34,?,?,?,?,?,?,0.33,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.33,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.43,-0.18,-0.02,0.15,-0.43,-0.22,-0.17,-0.02,0.01,0.01,0.15,0.17,0.63,0.35,01.01.03.05.01@01.04@01.20.17.01,454
?,2.97,-2.06,-0.1,-1.46,-0.76,1.08,1.5,0.74,0.47,-0.7,-0.68,-1.03,-0.55,0.35,1.24,0.73,0.2,0.0,0.11,-0.53,-0.72,?,?,?,?,?,?,?,?,?,?,0.37,?,?,?,0.37,?,?,?,?,?,?,?,0.98,-1.73,?,0.88,1.6,0.75,0.04,-0.47,-1.15,-1.6,-1.66,0.3,0.92,0.95,0.68,0.2,?,-0.74,-0.7,-2.01,-1.65,0.35,0.06,0.41,0.99,0.82,0.74,0.31,0.85,0.2,-0.43,-0.85,0.2,01.03.07@10.01.03,455
0.04,-0.51,0.16,0.32,-0.78,-0.31,-0.21,-0.13,-0.2,0.06,-0.05,0.29,0.41,0.47,0.57,0.21,0.23,-0.06,0.07,-0.23,-0.09,-0.24,-0.87,-0.61,-0.57,-0.1,0.2,0.26,0.22,0.22,0.53,0.18,0.01,0.23,0.32,0.08,0.14,0.13,0.48,0.36,-0.12,-0.47,0.22,-0.19,-0.4,-0.24,-0.79,0.07,0.15,-0.05,0.09,-0.35,-0.5,-0.2,-0.23,0.64,0.17,0.34,-0.11,?,0.24,0.44,0.09,-0.44,1.02,-0.44,0.14,0.19,0.22,0.06,0.03,-0.26,-0.07,-0.02,-0.28,-0.18,0.04,40.01.03@42.25,456
0.31,-0.14,-0.25,0.34,-0.04,?,-0.01,0.03,0.01,-0.03,-0.15,-0.26,0.12,-0.4,0.56,0.06,0.22,-0.01,0.08,0.25,-0.35,-0.07,-0.04,-0.09,0.18,0.43,0.25,0.12,-0.04,0.18,0.06,-0.06,-0.24,0.08,-0.09,0.39,-0.57,0.22,-0.24,0.14,0.06,-0.01,-0.69,-0.01,-0.11,0.08,-0.81,-0.27,-0.09,0.23,0.3,-0.22,-0.07,-0.24,-0.19,0.41,-0.22,-0.01,0.24,0.28,?,0.58,0.08,-0.94,-0.08,0.36,0.48,0.08,0.33,0.04,-0.3,0.0,0.28,-0.04,-0.12,0.06,-0.15,01.05.06.07@02.11@02.16@42.16,457
-0.1,-0.6,-0.18,-0.67,0.04,0.46,-0.28,0.18,-0.35,-0.19,-0.11,0.18,-0.05,-0.17,-0.24,0.23,0.18,0.04,0.18,-0.15,0.08,0.0,0.36,0.24,-0.4,0.35,-0.27,-0.01,0.1,0.05,0.14,0.19,-0.12,0.18,-0.27,0.0,-0.54,0.06,-0.01,-0.22,0.44,0.03,0.76,-0.23,-0.36,-0.48,-0.21,0.61,0.02,0.21,0.1,-0.24,-0.07,0.16,-0.01,-0.24,-0.39,-0.21,0.24,0.13,-0.04,0.02,-0.07,-0.94,0.05,0.08,0.69,0.65,0.32,0.06,-0.34,-0.05,0.1,-0.46,-0.25,-0.07,0.15,01.04@10.03.01@14.07.03@18.01.01@18.02.01.02.05@30.01.05.01.03@30.05@34.11.03.07@34.11.03.13,458
-0.38,-1.15,?,0.33,0.09,0.31,0.3,-0.02,-0.2,-0.05,0.05,-0.2,-0.09,0.12,-0.12,-0.03,-0.11,-0.17,0.31,-0.12,-0.09,0.02,0.34,-0.07,0.09,0.11,0.12,0.14,-0.07,0.2,0.08,0.32,-0.01,-0.04,0.08,-0.02,-0.2,0.21,-0.28,0.08,-0.57,-1.11,0.38,0.15,0.03,0.06,0.56,0.25,-0.28,-0.07,-0.28,-0.36,0.09,0.25,-0.04,0.25,-0.21,0.09,-0.17,0.0,0.03,0.03,-0.14,0.05,-0.37,-0.04,-0.09,0.05,-0.13,-0.17,0.09,0.25,0.11,0.11,0.05,-0.21,0.29,32,459
?,-0.45,-0.01,0.14,-0.14,0.12,0.13,0.43,-0.28,0.58,-0.34,-0.08,-0.05,0.04,-0.08,-0.08,-0.17,-0.21,-0.12,0.18,0.0,0.06,-0.04,-0.19,-0.03,0.05,-0.11,0.19,-0.33,0.08,-0.12,0.12,-0.26,-0.22,-0.19,0.03,-0.09,-0.01,-0.03,0.09,-0.11,0.26,-0.14,0.29,0.41,0.35,0.59,0.0,-0.71,-0.37,-0.04,-0.18,-0.01,0.07,-0.04,0.15,0.02,0.08,0.3,0.05,0.08,?,?,0.25,0.42,-0.02,0.3,0.06,0.07,0.06,-0.02,-0.25,-0.2,-0.09,-0.22,-0.33,-0.02,12.10,460
1.16,0.34,-0.01,0.21,-0.08,-0.25,-0.1,-0.08,-0.21,0.06,-0.08,0.02,0.25,-0.2,0.41,-0.07,0.07,-0.04,0.05,0.3,-0.2,0.15,?,-0.51,?,?,?,?,0.06,?,?,?,?,?,?,0.45,?,?,?,?,?,?,?,?,?,?,-0.39,-0.14,0.07,0.0,0.01,-0.33,0.08,0.24,-0.15,0.23,-0.14,-0.26,0.17,?,0.12,0.28,0.22,-0.64,0.0,0.19,0.06,0.03,-0.11,-0.05,-0.02,-0.08,0.21,0.19,0.15,-0.08,0.15,01.01.09.06.01,461
0.07,-0.09,0.19,0.33,0.1,-0.05,-0.11,-0.14,0.06,0.15,0.25,0.11,0.06,0.02,-0.09,-0.08,0.12,-0.26,-0.06,-0.15,0.2,-0.12,0.09,0.17,0.25,0.28,0.27,0.16,-0.46,0.07,-0.58,0.24,-0.29,0.07,-0.56,0.16,-0.84,0.32,-0.09,0.17,-0.22,-0.05,-0.36,0.49,0.32,0.39,0.18,0.09,-0.03,0.37,0.24,0.1,0.09,0.19,-0.23,-0.12,-0.21,-0.26,-0.1,?,-0.34,0.01,0.02,0.68,0.12,-0.12,0.08,0.04,-0.34,-0.04,-0.02,-0.11,-0.11,0.12,-0.14,0.02,-0.18,14.07.05@14.10@14.13.01.01@16.01@34.11.03.07,462
0.07,-0.29,-0.49,0.1,-0.27,-0.57,-0.16,-0.18,0.06,0.34,-0.05,0.0,0.09,-0.12,0.25,-0.02,-0.14,-0.09,0.54,0.25,0.16,-0.09,0.22,0.14,-0.04,0.05,0.43,0.21,-0.01,0.37,0.14,0.15,-0.04,-0.08,-0.28,0.07,0.05,-0.08,-0.24,-0.11,0.08,-0.57,0.13,-0.13,-0.24,-0.22,-0.43,0.33,0.0,-0.64,0.23,0.11,-0.65,0.07,0.13,0.02,0.04,0.25,0.4,?,-0.06,0.25,-0.07,-0.22,-0.18,-0.2,0.33,-0.09,-0.31,-0.2,-0.16,0.28,0.26,-0.09,0.37,0.06,0.15,14.04@16.07@20.01.10@20.01.21@20.09.01@42.10.05,463
0.34,-0.15,0.03,-0.1,0.07,-0.66,-0.39,-0.56,-0.15,-0.25,0.19,0.09,0.44,0.28,0.12,0.19,0.05,-0.01,0.29,0.1,0.23,-0.03,0.21,0.18,0.24,0.46,0.86,0.47,0.19,0.43,0.62,-0.13,-0.06,-0.38,-0.3,-0.23,-0.55,-0.11,0.42,0.05,0.83,-0.69,-0.08,-0.78,-0.69,-0.94,-0.56,0.21,0.38,0.41,0.29,-0.02,0.44,0.44,0.08,-0.3,-0.35,-0.45,0.02,-0.29,?,0.07,-0.38,-1.92,-0.49,-0.34,0.31,0.47,0.77,0.52,0.23,0.18,0.77,0.13,0.11,-0.79,0.04,14.04@20.01.10@20.09.01,464
0.32,-0.4,-0.51,0.29,-1.21,-0.26,1.36,1.37,0.54,0.18,-0.85,-0.82,-0.75,0.07,0.89,0.78,0.37,-0.19,-0.11,-0.54,-0.34,-0.47,0.25,0.45,0.16,0.08,-0.42,0.03,0.01,0.01,-0.04,0.59,0.13,0.22,-0.24,0.17,-0.49,-0.14,-0.59,-0.04,-0.47,-0.49,0.01,0.3,0.3,0.24,-0.21,0.19,0.86,0.04,-0.35,-0.39,-0.51,-0.2,0.0,0.92,0.77,0.41,0.14,-0.45,-1.23,?,?,-0.7,0.04,0.02,0.3,0.32,0.04,-0.08,0.08,-0.08,-0.15,-0.08,0.1,0.1,0.1,10.03.01.01.03@11.02.03.04,465
0.16,-0.06,-0.04,-0.27,-0.22,0.17,-0.08,0.12,-0.1,0.14,-0.32,0.11,0.11,-0.27,0.11,0.17,0.18,-0.16,-0.07,0.11,0.04,-0.04,0.2,0.31,0.19,-0.07,-0.02,-0.18,-0.22,-0.05,-0.34,0.2,-0.09,0.29,-0.15,0.44,-0.8,-0.13,-0.61,-0.1,0.02,0.67,-0.38,0.37,0.01,0.48,-0.41,0.04,-0.08,0.09,0.06,-0.27,-0.13,0.04,-0.16,0.38,-0.07,-0.2,-0.11,?,-0.04,0.42,0.43,0.45,0.04,0.11,0.19,0.35,0.27,0.13,-0.22,-0.43,-0.35,0.25,-0.37,-0.28,-0.14,11.04.01@11.04.03.01,466
0.33,-0.49,-0.09,-0.51,-0.54,-0.19,-0.8,-0.23,-0.05,0.15,-0.13,0.13,0.41,-0.08,0.15,-0.03,0.0,0.22,0.36,0.58,-0.11,0.15,-0.1,0.02,-0.12,0.11,0.79,-0.5,0.4,-0.34,0.02,-0.24,0.1,0.64,0.34,0.51,-0.19,-0.46,0.36,-0.3,0.4,0.35,0.29,-0.69,-0.69,-0.69,-0.33,-0.21,-0.55,0.16,0.48,0.43,0.41,0.54,0.08,-0.48,-0.35,-0.46,0.43,-0.04,-0.11,?,?,-0.24,-0.02,0.01,0.16,-0.08,0.09,0.03,0.01,0.14,0.01,-0.18,0.04,0.13,-0.08,16.09@30.01.05.05.01@40.01@42.04@43.01.03.05,467
?,-0.71,-0.15,-0.22,-0.32,0.19,-0.3,-0.01,-0.35,0.33,-0.23,0.25,0.14,0.24,-0.25,-0.1,0.08,-0.05,-0.08,0.33,?,0.12,-0.52,-0.1,-0.02,-0.04,0.51,-0.56,0.75,-0.18,0.3,-1.76,0.56,-0.01,0.23,0.74,0.44,-0.48,-0.05,-0.18,0.44,0.42,0.73,-0.71,-0.11,-0.42,0.51,0.52,0.22,0.01,0.11,-0.31,0.03,0.19,-0.09,-0.22,-0.25,-0.5,-0.3,?,0.23,-0.05,-0.11,0.52,0.08,0.57,0.09,0.07,0.1,0.07,-0.22,-0.31,-0.33,0.1,-0.35,-0.37,-0.03,40.01@42.04@43.01.03.05@43.01.03.09,468
0.46,-0.36,-0.04,-0.47,-0.22,0.19,-0.04,-0.14,0.02,0.05,-0.11,0.21,0.46,-0.08,0.01,-0.09,-0.05,-0.12,-0.06,0.11,-0.2,0.06,-0.08,0.12,-0.17,0.13,0.53,-0.06,0.1,-0.04,0.13,-2.75,0.01,0.22,0.46,0.48,0.41,-0.34,-0.08,-0.62,0.59,0.63,0.75,-0.26,-0.22,0.07,0.62,0.46,0.09,0.22,0.32,0.03,0.46,0.58,0.0,-0.78,-0.18,-0.39,-0.03,-0.39,-0.31,-0.44,-0.25,0.42,0.07,0.48,0.36,0.12,-0.07,0.02,-0.04,-0.38,-0.53,-0.1,-0.22,-0.13,0.0,10.01.05.03@11@16.03.01,469
?,-0.29,0.24,-0.18,-0.26,0.02,-0.28,-0.02,-0.44,0.1,-0.38,0.17,0.11,0.31,0.15,-0.12,0.09,-0.01,0.12,0.15,0.12,0.15,-0.59,-0.17,-0.07,-0.07,0.56,-0.39,0.5,-0.02,0.36,-0.39,0.3,-0.04,0.15,0.46,0.62,-0.52,-0.08,-0.1,0.31,0.52,0.3,-0.7,-0.52,-0.41,-0.28,-0.18,0.27,0.03,0.13,-0.64,-0.53,-0.29,-0.51,1.12,0.26,0.19,-0.25,-0.09,0.17,0.39,0.21,-1.11,-0.06,-0.1,0.17,0.5,0.4,0.33,0.3,0.0,-0.02,0.32,-0.31,-0.44,0.01,12.01.01,470
0.84,1.3,-0.67,-0.69,-0.42,-0.3,-0.13,0.6,0.27,0.41,-0.17,0.03,-0.05,-0.75,-0.1,0.2,0.38,0.23,0.24,0.12,-0.23,-0.33,0.07,0.11,0.54,0.31,0.75,-0.22,0.14,-0.41,-0.75,-0.12,0.49,0.59,0.67,0.46,-0.2,-0.26,-0.43,-0.31,-0.1,-0.24,-0.15,-0.35,-0.26,-0.3,-0.99,-0.25,0.43,0.5,0.26,0.05,-0.34,-0.16,-0.39,-0.46,0.13,0.59,0.81,?,-0.11,0.07,-0.14,-1.01,-0.34,-0.01,0.14,0.41,0.44,0.59,0.17,-0.23,0.22,0.45,-0.27,-0.38,-0.18,30.05@32.01@34.11.03.13@43.01.03.05,471
0.07,0.3,-0.45,0.15,0.18,0.11,0.18,0.27,0.06,-0.02,0.1,-0.07,-0.18,-0.1,-0.29,-0.11,-0.11,-0.1,-0.11,0.09,0.06,0.06,-0.38,-0.4,-0.31,-0.12,0.36,0.2,0.24,0.0,0.24,-0.44,-0.2,-0.21,0.27,0.06,0.54,0.08,?,-0.09,0.37,0.12,0.65,-0.33,-0.25,-0.38,-0.27,0.05,-0.07,0.04,0.16,-0.11,0.43,0.55,0.01,0.06,-0.25,-0.18,0.11,?,-0.09,-0.13,-0.33,0.11,-0.08,-0.13,-0.23,-0.26,0.1,-0.23,0.23,0.23,0.2,-0.13,0.03,0.05,0.12,10.01.09.05@14.07.05@14.10@14.13.01.01@16.01@16.19.03@32.01@43.01.03.09,472
-0.36,-0.2,0.28,0.64,0.21,-0.07,-0.13,-0.13,-0.03,-0.29,0.1,-0.09,0.2,0.07,0.18,-0.13,0.2,-0.13,0.11,-0.15,0.12,-0.05,-0.4,0.13,0.18,-0.01,-0.08,0.17,-0.25,0.14,-0.53,0.09,-0.19,0.13,-0.53,0.17,0.08,-0.06,?,0.25,-0.65,0.39,0.12,0.24,0.18,0.44,-0.12,-0.02,0.35,0.45,0.62,0.08,0.39,0.08,-0.31,?,-3.12,0.28,0.08,0.37,-0.17,0.51,0.54,-0.65,-0.27,0.01,0.36,0.54,0.51,0.33,0.18,-0.04,0.01,0.11,-0.18,-0.48,-0.43,12.01.01,473
-0.23,0.16,-0.32,-0.23,0.41,-0.05,-0.2,0.0,-0.14,-0.01,-0.36,0.14,0.04,-0.25,0.13,0.09,0.07,-0.02,0.13,0.35,-0.35,0.0,0.25,0.08,0.85,0.37,0.28,0.32,-0.3,0.1,-0.48,0.19,0.09,0.5,-0.44,0.41,-0.57,0.1,-1.01,-0.08,-0.22,-0.48,-0.42,0.15,0.13,0.18,0.01,-0.06,-0.11,0.19,0.19,0.12,0.19,0.01,-0.11,-0.03,-0.48,0.19,-0.11,0.19,-0.11,0.12,-0.23,0.64,-0.09,0.05,-0.25,-0.17,-0.02,-0.07,-0.1,-0.19,-0.04,0.0,0.0,0.03,0.22,14.07.05@14.13.01,474
0.71,1.43,0.19,0.11,-1.12,-0.85,-1.04,-0.44,-0.48,-0.11,-0.18,0.06,0.19,0.52,0.5,0.43,0.5,0.3,0.38,0.4,0.43,0.52,-1.36,-1.41,-1.63,-1.24,-0.34,-0.21,0.88,0.7,0.65,0.17,0.46,0.2,0.3,-0.09,0.92,-0.66,0.83,0.61,0.85,0.72,0.89,-0.17,-0.56,-0.52,-0.43,-0.07,0.16,0.46,-0.06,-0.17,-0.03,-0.09,-0.22,-0.21,-0.39,-0.11,0.39,0.44,?,0.38,-0.05,-0.07,0.91,0.47,-0.17,0.2,0.15,0.16,-0.02,-0.25,0.03,-0.04,-0.58,-0.65,-0.13,20.01.01.01.01.01@34.01.01.01,475
-0.1,-0.07,0.3,0.41,0.15,-0.35,-0.19,-0.22,0.15,-0.15,0.06,0.08,0.24,-0.15,0.05,-0.03,0.05,-0.15,0.12,-0.01,0.38,-0.01,0.59,0.43,0.47,0.08,-0.23,0.3,-0.05,0.23,-0.52,0.32,-0.44,0.21,-0.46,0.26,-1.09,0.3,-0.54,0.39,-0.74,0.06,-0.68,0.46,0.21,0.46,-0.4,0.12,0.02,0.08,-0.14,-0.25,-0.06,0.05,-0.09,0.1,-0.08,-0.09,-0.04,?,0.12,0.4,0.26,0.43,-0.2,-0.22,0.2,0.45,0.25,0.32,0.02,-0.27,-0.27,0.03,-0.24,-0.36,-0.16,11.02.01@11.02.02@11.02.03.01.01@11.02.03.04@16.03.01,476
0.38,0.61,-0.58,0.45,-0.08,-0.24,-0.31,-0.02,0.15,0.13,0.32,0.25,-0.02,-0.05,-0.21,0.06,-0.08,0.02,-0.1,0.13,0.02,0.03,1.0,0.75,0.57,-1.24,-0.72,?,-0.33,?,-0.75,-1.07,-0.24,0.96,-0.33,0.88,-0.11,?,?,?,-0.57,0.42,-0.22,0.51,0.31,0.19,-0.31,0.16,0.05,-0.12,0.14,0.24,0.43,0.57,-0.12,0.22,-0.09,-0.23,-0.12,?,-0.09,-0.36,-0.37,0.12,-0.38,-0.36,0.36,0.06,0.1,-0.1,-0.1,0.06,0.16,0.17,-0.06,-0.19,0.15,11.02.03.04@14.07.05@14.13.01,477
0.29,?,-0.74,0.23,-0.24,-0.05,-0.04,-0.07,0.25,-0.13,0.08,-0.2,-0.18,-0.07,0.13,0.35,0.35,0.11,0.0,-0.04,-0.04,-0.2,-1.03,?,?,?,0.65,?,?,?,0.39,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.53,0.16,0.53,-0.33,0.16,0.1,0.39,-0.1,-0.25,0.67,-0.72,-0.1,0.58,0.04,-0.42,-0.61,-0.61,0.08,-0.1,-0.1,0.26,0.04,0.04,0.07,-0.1,-0.12,-0.12,0.08,0.03,-0.21,0.15,12.07,478
