g1,g1_bkg,r1,r1_bkg,g2,g2_bkg,r2,r2_bkg,f2,g3,g3_bkg,r3,r3_bkg,f3,g4,g4_bkg,r4,r4_bkg,f4,g5,g5_bkg,r5,r5_bkg,f5,g6,g6_bkg,r6,r6_bkg,g7,g7_bkg,r7,r7_bkg,f7,g1_ratio,g2_ratio,g3_ratio,g4_ratio,g5_ratio,g6_ratio,g7_ratio,r1_ratio,r2_ratio,r3_ratio,r4_ratio,r5_ratio,r6_ratio,r7_ratio,g1dashbkg,g2dashbkg,g3dashbkg,g4dashbkg,g5dashbkg,g6dashbkg,g7dashbkg,r1dashbkg,r2dashbkg,r3dashbkg,r4dashbkg,r5dashbkg,r6dashbkg,r7dashbkg,classification
2.439233,-1.42929,2.680177,-1.162677,1.938365,-1.369202,2.62352,-1.097768,-0.059171,0.699285,-0.956023,1.523187,-0.701439,-0.108052,1.350474,-0.744947,2.653981,-0.442305,-0.051875,2.496632,-0.76015,4.22845,-0.10332,-0.067701,2.765817,-0.871695,3.980861,-0.253973,1.579169,-0.511454,4.602255,-0.202042,-0.101507,-0.921905,-1.333993,-1.674747,-1.810094,-1.632368,-0.344608,-0.823178,1.117475,1.535573,2.275881,2.357132,1.811472,-0.122461,0.580459,2.576892,2.060683,0.825291,1.445391,2.613366,2.836619,1.685474,2.73789,2.739116,1.656115,2.78164,4.349983,4.041547,4.833642,32.01
1.097521,0.110464,1.155941,1.206364,1.039828,0.774764,0.969429,0.42389,-0.059171,0.963245,0.115282,0.531103,0.090171,-0.108052,0.665507,-0.148668,0.321597,-0.186039,-0.051875,0.517598,0.05626,0.100802,0.124743,-0.067701,0.735323,0.749773,-0.315643,0.24043,0.558082,0.053541,0.654486,-0.028405,-0.101507,-0.732173,-0.338027,0.790283,0.795789,1.122706,2.740067,-0.244541,0.808002,0.149516,-0.815629,-0.746286,-0.836206,-0.869935,-0.221727,1.106646,0.989784,0.988332,0.696198,0.524185,0.703474,0.570471,1.12789,0.944864,0.54252,0.347186,0.090887,-0.338042,0.687345,20.01.01.01@20.03.22@34.01.01
1.296341,1.818191,0.987184,1.074051,-0.110746,-0.86361,-0.204009,-0.855306,-0.059171,0.454888,-0.551421,0.248629,-0.368673,-0.108052,1.080287,-0.110293,0.365871,-0.276314,-0.051875,1.287305,0.561509,0.434804,-0.356723,-0.067701,1.036338,-0.359187,-0.01282,-1.053946,0.504981,-0.19439,0.390973,-0.322623,-0.101507,-0.115545,0.259553,0.418203,1.872887,1.428825,1.569543,-0.073796,-0.058522,-0.395006,-0.558003,-1.232363,-0.930766,-0.760549,-0.322,1.188835,-0.045558,0.529548,1.120458,1.268961,1.064549,0.542289,0.961871,-0.136705,0.296851,0.399925,0.482161,0.071192,0.454025,20.01.01.01@20.03.22@20.09@34.01.01
-0.360564,0.524176,-0.368683,1.029946,-0.238102,0.579567,-0.196625,0.262249,-0.059171,-0.467066,-0.052666,-0.367169,0.350596,-0.108052,-0.382313,-0.036496,-0.160054,0.01781,-0.051875,-0.445343,0.410551,-0.236184,0.19823,-0.067701,-0.527266,0.674665,-0.208189,0.151163,-0.155066,0.015397,0.350281,0.017415,-0.101507,-0.162978,-0.786212,-0.605017,-1.566879,-1.50992,-0.978068,-0.709348,0.003373,0.694038,0.435696,1.796274,1.559312,1.007865,0.316102,-0.402842,-0.284652,-0.479566,-0.390969,-0.488813,-0.567015,-0.161762,-0.403592,-0.219885,-0.418153,-0.167076,-0.262358,-0.222371,0.363233,12.01.01@42.16
-0.296581,1.507129,-0.401427,1.074051,-0.420385,0.873962,-0.372059,0.883731,-0.059171,-0.103264,0.293409,0.086741,0.319593,-0.108052,0.079327,1.194437,0.308916,0.984634,-0.051875,0.221538,0.610802,0.084388,-0.202147,-0.067701,-0.138794,0.9265,-0.16803,1.342538,-0.252832,0.058308,-0.374954,-0.052522,-0.101507,0.263918,-0.686615,-1.116627,-1.219427,-0.162995,0.040976,0.068492,-0.491783,0.545532,1.17177,1.160634,-0.111246,-0.377696,-0.38581,-0.406766,-0.491132,-0.137654,-0.006266,0.17603,-0.187921,-0.267318,-0.437968,-0.447501,0.056791,0.244601,0.106966,-0.276917,-0.384005,20.01.07@20.09.18
-0.684559,0.04203,-0.65989,0.135255,-0.638882,0.339571,-0.625364,0.09782,-0.059171,-0.686059,-0.177355,-0.53902,-0.042109,-0.108052,-0.647857,-0.225416,-0.580021,-0.27049,-0.051875,-0.589896,0.259592,-0.515224,0.340136,-0.067701,-0.664214,-0.222224,-0.627149,-0.047972,-0.582111,-0.332658,-0.47373,-0.308153,-0.101507,0.216485,-0.53722,-1.535217,-0.906721,-0.499726,-0.702651,-0.642947,-0.429889,0.397026,1.981451,0.711947,0.172433,0.305969,0.197598,-0.698025,-0.670637,-0.694052,-0.65048,-0.624066,-0.658937,-0.565284,-0.669419,-0.639629,-0.555762,-0.579865,-0.563024,-0.629685,-0.450814,01.04@10.01.05.01@16.19.03
5.158299,2.104367,4.37317,2.491695,2.247518,-0.018823,1.774097,-0.253331,-0.059171,2.387967,0.140729,1.710811,0.048834,-0.108052,4.006121,0.940575,2.596595,0.428419,-0.051875,4.18954,0.60156,2.598232,-0.250294,-0.067701,5.259809,1.363899,0.749393,-0.185306,3.108691,1.884409,0.197358,0.482858,-0.101507,-0.115545,0.309351,0.557733,1.00426,0.785975,4.365029,3.521342,-0.058522,-0.444508,-0.668414,-0.858458,-0.678606,-0.951975,-0.81425,5.090089,2.269125,2.4652,4.055721,4.230813,5.238459,3.007234,4.331288,1.812606,1.772802,2.655689,2.691725,0.771794,0.137451,12.01.01
0.089465,1.018763,0.111237,1.011044,-0.229595,1.129958,-0.161717,1.142915,-0.059171,0.185593,1.000826,0.182421,0.77017,-0.108052,0.464555,1.040939,1.802441,1.360297,-0.051875,0.133365,0.610802,0.999101,-0.521435,-0.067701,-0.146252,0.749773,2.23583,1.802607,0.217885,0.275247,2.108236,0.289929,-0.101507,-0.779606,-0.786212,-0.418977,-2.366016,-2.15277,-1.212173,-0.95598,0.869897,0.694038,0.214874,4.226661,3.355951,2.484581,1.081825,0.01944,-0.318248,0.088968,0.401694,0.085946,-0.186324,0.195388,0.080795,-0.256051,0.109203,1.76224,1.077878,2.114616,2.159893,01.04@01.05@02.19@32.01
-0.59159,-0.290805,-0.545965,-0.173477,-0.540449,0.550768,-0.484838,1.234883,-0.059171,-0.235117,0.278141,-0.284357,0.166645,-0.108052,-0.592342,-0.682957,-0.582385,-0.459778,-0.051875,-0.646773,-0.221011,-0.660961,-0.204681,-0.067701,-0.714609,-2.767089,-0.723748,-0.604176,-0.527272,-0.568669,-0.609916,-0.349151,-0.101507,-0.400143,0.06036,0.092633,0.656809,1.275765,0.054747,0.134893,0.312846,-0.2465,-0.300377,-0.634114,-0.899246,-0.386812,-0.413158,-0.580301,-0.587506,-0.272994,-0.55963,-0.64259,-0.57842,-0.483299,-0.545002,-0.589902,-0.312898,-0.567848,-0.657716,-0.682861,-0.587174,01.02@01.04@14.07.03@40.01
2.547661,0.318875,2.950265,0.960639,2.694234,0.768364,3.738331,1.390951,-0.059171,2.961362,0.565688,3.63645,0.594486,-0.108052,1.261819,-0.399577,3.573652,-0.110324,-0.051875,0.697917,-0.251819,3.526375,-0.055173,-0.067701,-0.050208,-1.764165,3.46693,0.140863,1.311925,-0.342194,7.946866,-0.013936,-0.101507,-1.15907,-1.533186,-1.070117,-2.366016,-2.611949,-1.239715,-1.069811,1.550737,1.882087,1.098163,4.226661,5.94059,2.803624,1.86578,2.564466,2.659523,3.016585,1.328676,0.733788,0.040402,1.391351,2.944341,3.663366,3.717012,3.708468,3.624607,3.490878,8.298826,32.01@42.01
-0.271889,1.444917,-0.399877,1.515096,-0.566941,-0.431617,-0.652664,-0.434481,-0.059171,-0.685804,-0.073023,-0.699455,-0.046242,-0.108052,-0.382313,0.33544,-0.396688,0.099349,-0.051875,-0.43516,0.573833,-0.518706,-0.316178,-0.067701,-0.42625,0.590719,-0.555513,-0.569842,0.76627,4.912018,1.640279,6.564964,9.848871,0.78568,1.803301,1.162363,0.031397,0.204348,-0.138045,-0.548089,-0.98694,-1.434549,-1.036451,-0.222818,-0.363406,-0.277425,0.060861,-0.377335,-0.538951,-0.704604,-0.418354,-0.491858,-0.460723,0.263282,-0.450077,-0.624033,-0.722058,-0.418309,-0.500491,-0.515659,0.77985,14.10@18.02.01@20.01.01.01.01.01@20.01.10@42.25
-0.526319,-0.023292,-0.444633,0.525895,-0.479202,0.093175,-0.464028,-0.047099,-0.059171,-0.460207,0.051665,-0.435037,0.145976,-0.108052,-0.521629,-0.148668,-0.542624,-0.07829,-0.051875,-0.546431,-0.030002,-0.497815,0.388282,-0.067701,-0.631898,0.140066,-0.718593,-0.329507,-0.456305,-0.192006,-0.487841,-0.202042,-0.101507,-0.874472,-0.487422,-0.186427,1.00426,0.173736,-0.330837,-0.187626,1.055581,0.347524,-0.042752,-0.858458,-0.331886,-0.140692,-0.25819,-0.532775,-0.490642,-0.483259,-0.526158,-0.555805,-0.645024,-0.450504,-0.464531,-0.464906,-0.46733,-0.555832,-0.550007,-0.699581,-0.480622,01.05@01.07.01@02.16.01@11.02.03.01@11.02.03.04
-0.682626,0.150902,-0.671321,0.696012,-0.670721,-0.066823,-0.669894,-0.155789,-0.059171,-0.763798,-0.314767,-0.663964,-0.166121,-0.108052,-0.691973,-0.375962,-0.634182,-0.285051,-0.051875,-0.707625,-0.168638,-0.586849,0.145015,-0.067701,-0.668282,0.08263,-0.52865,-0.030805,-0.594021,-0.199158,-0.197091,-0.175514,-0.101507,1.402308,0.06036,-1.163137,-0.455035,-0.989517,-1.00561,-0.993924,-1.420202,-0.2465,1.245378,0.188479,0.708273,1.117251,1.291487,-0.703693,-0.671618,-0.760534,-0.684821,-0.709074,-0.678782,-0.591929,-0.698326,-0.664041,-0.672665,-0.634829,-0.616878,-0.531557,-0.180836,30.05.02.24@34.11.03.07@43.01.03.05
0.621298,1.392037,0.634945,1.206364,-0.394136,0.176373,-0.434938,-0.150215,-0.059171,0.429228,0.214524,0.419649,0.241052,-0.108052,0.665929,0.745751,0.782614,0.652652,-0.051875,0.334299,0.36742,0.417146,-0.151466,-0.067701,0.062108,0.891155,0.13018,-0.391308,0.085876,0.58516,-0.258785,0.027062,-0.101507,-0.827039,-0.039237,-0.325957,-0.698251,-0.775234,-0.289525,0.43844,0.931792,-0.147496,0.104463,0.450213,0.456113,-0.168039,-0.513431,0.533285,-0.411189,0.423492,0.630777,0.311283,0.01668,0.02578,0.602682,-0.427158,0.41095,0.76042,0.443365,0.162741,-0.274026,14.04@20.01.10@20.03@20.09.05
-0.189226,-0.147717,0.037612,0.147856,-0.245636,0.553967,-0.113831,0.83078,-0.059171,1.027012,0.273051,1.390563,0.396067,-0.108052,0.0274,-0.411385,-0.094931,-0.133621,-0.051875,-0.442859,-0.578383,-0.477173,-0.31111,-0.067701,-0.499244,-1.684638,-0.672464,-0.164706,0.23327,-0.423248,-0.285694,-0.390148,-0.101507,-1.585966,-1.085002,-1.023607,0.552573,0.510467,1.004937,0.893761,2.479156,1.090055,1.024555,-0.596724,-0.552526,-0.669393,-0.604588,-0.181782,-0.290293,1.038194,0.058504,-0.40482,-0.416929,0.28634,0.033333,-0.182364,1.403761,-0.088078,-0.458378,-0.666141,-0.242849,01.04@12.01.01@12.04.01@16.19.03@20.03.25
0.391774,0.362424,0.550664,1.376482,0.40062,0.733165,0.535991,0.900453,-0.059171,0.472417,0.166175,0.441649,0.234851,-0.108052,-0.043102,-0.449759,-0.073439,-0.389887,-0.051875,0.28537,-0.171719,0.374619,-0.105854,-0.067701,0.020526,-0.845186,-0.209818,0.212963,0.190094,-0.606812,-0.048434,-0.310565,-0.101507,-1.064204,-0.83601,-0.279447,-0.072839,-0.683398,0.536727,0.220265,1.365053,0.74354,0.06766,-0.148037,0.361553,-0.560007,-0.440505,0.372395,0.348029,0.473354,-0.011265,0.3057,0.064352,0.261488,0.512446,0.468386,0.43446,-0.046243,0.395126,-0.228949,-0.006446,20.01.09@20.01.10@20.01.13@20.03.22
-0.394488,0.645489,-0.440564,0.292771,-0.472154,0.726765,-0.451944,1.332425,-0.059171,0.293057,0.993192,0.121194,0.716431,-0.108052,-0.046057,0.93172,-0.091922,0.906006,-0.051875,-0.481357,0.197976,-0.587347,-0.359257,-0.067701,-0.365007,1.461099,-0.312387,1.473005,-0.136207,0.146514,-0.221375,-0.028405,-0.101507,0.026753,0.508544,0.325183,0.100887,1.092094,-0.317066,-0.073796,-0.244205,-0.642516,-0.484396,-0.297599,-0.804686,-0.149808,-0.322,-0.44579,-0.532085,0.201355,-0.116026,-0.508099,-0.443844,-0.156381,-0.453202,-0.564586,0.051183,-0.164405,-0.566597,-0.433155,-0.227088,14.07@20.01.15@32.01.01@32.07
-0.293789,-0.104168,-0.208257,0.708613,-0.314904,-0.178821,-0.310523,-0.153002,-0.059171,-0.2623,-0.36566,-0.371735,-0.110315,-0.108052,-0.394134,-0.48223,-0.462671,-0.232633,-0.051875,-0.244161,0.8357,-0.305074,0.651821,-0.067701,-0.566588,-0.619859,-0.666765,-0.528642,-0.297249,-0.330274,-0.406457,-0.240628,-0.101507,-0.779606,-0.288229,0.929813,1.247475,0.326796,-0.014107,0.077978,0.869897,0.100014,-0.92604,-0.970629,-0.426446,-0.35035,-0.394926,-0.291004,-0.304025,-0.234476,-0.370321,-0.318289,-0.539872,-0.271417,-0.231908,-0.301257,-0.3748,-0.461257,-0.378745,-0.63133,-0.390172,16.01@30.01.05.01.03@30.05@34.11.03.07
-0.479297,1.031206,-0.58549,0.38098,-0.617738,0.227573,-0.700326,-0.150215,-0.059171,-0.617973,0.148363,-0.649643,0.021964,-0.108052,-0.492288,0.276403,-0.544988,-0.177302,-0.051875,-0.53277,0.120956,-0.623408,-0.546775,-0.067701,-0.464216,0.268193,-0.437477,-0.501175,-0.508414,0.270479,-0.531486,-0.074226,-0.101507,1.354875,2.002494,0.836793,0.830534,0.847198,-0.509859,-0.377343,-1.420202,-1.533553,-0.852433,-0.746286,-0.710126,0.041618,-0.121454,-0.558936,-0.64072,-0.657117,-0.527245,-0.554283,-0.482392,-0.554011,-0.602034,-0.695233,-0.67741,-0.550713,-0.584719,-0.401907,-0.544348,43.01.03.09
-0.56604,-0.231704,-0.519033,0.097451,-0.516874,-0.22362,-0.447916,-0.362021,-0.059171,-0.603492,-0.454723,-0.446245,-0.285999,-0.108052,-0.58221,-0.517652,-0.515543,-0.413184,-0.051875,-0.548169,-0.193284,-0.434397,0.129811,-0.067701,-0.610881,-0.584514,-0.612767,-0.511475,-0.443154,-0.358882,-0.082891,-0.293684,-0.101507,-0.35271,-1.085002,-1.302667,-0.628761,-0.744622,-0.482317,-0.785235,0.250951,1.090055,1.503003,0.375432,0.424593,0.005156,0.480186,-0.5585,-0.504374,-0.579553,-0.561368,-0.544132,-0.586403,-0.418991,-0.526251,-0.423089,-0.433899,-0.502202,-0.458888,-0.578154,-0.044819,01.01@01.02
-0.368937,0.729476,-0.423321,0.406183,-0.382227,1.117159,-0.362213,1.583248,-0.059171,0.000389,1.268016,-0.169582,0.995458,-0.108052,-0.085529,1.064554,-0.086334,1.019579,-0.051875,-0.424976,0.281157,-0.474935,-0.293372,-0.067701,-0.364555,0.789537,-0.033171,1.586306,-0.156803,0.241872,-0.128833,0.092176,-0.101507,0.074186,0.159956,0.743773,-0.177074,0.020676,-0.68888,-0.272999,-0.244205,-0.345504,-0.778825,-0.073255,-0.237326,0.287738,-0.203495,-0.425733,-0.471269,-0.131059,-0.16645,-0.457347,-0.408717,-0.187895,-0.439335,-0.49429,-0.280113,-0.167298,-0.457867,-0.16015,-0.147602,02.13.03@12.01.01@42.16
-0.50721,-0.72007,-0.434752,-0.639724,-0.388303,0.541168,-0.30739,0.644056,-0.059171,-0.297868,0.079657,-0.332716,0.092238,-0.108052,-0.519307,-0.494037,-0.46439,-0.465602,-0.051875,-0.504207,-0.433586,-0.505027,-0.085582,-0.067701,-0.540373,-0.412205,-0.499073,0.683333,-0.445883,-0.50907,-0.515078,-0.368444,-0.101507,-0.637307,-0.885808,0.139143,-0.524525,0.449243,-0.248212,-0.016881,0.684213,0.842544,-0.337181,0.26326,-0.489486,-0.204501,-0.349347,-0.464538,-0.433259,-0.31758,-0.498338,-0.479424,-0.524133,-0.405669,-0.418436,-0.362739,-0.355388,-0.445235,-0.50968,-0.558693,-0.485418,14.04@16.03.03@20.09
0.073577,-0.6703,0.2798,-0.60192,0.078586,0.729965,0.296112,0.819632,-0.059171,0.533898,-0.034853,1.228882,-0.002838,-0.108052,-0.028748,-0.378914,0.076795,-0.261754,-0.051875,-0.030312,-0.418182,-0.108105,-0.045037,-0.067701,0.007871,-0.226642,-0.347119,0.817234,0.197042,-0.482847,-0.336887,-0.37809,-0.101507,-1.253935,-1.284195,-1.721257,-0.732996,0.173736,1.170187,1.045534,1.736421,1.436569,2.423096,0.487603,-0.331886,-0.69674,-0.631935,0.121685,0.023351,0.558041,-0.001701,0.003475,0.019645,0.25534,0.300722,0.232633,1.277368,0.099513,-0.10641,-0.415886,-0.298009,20.01.27@32.07
-0.559384,-0.552097,-0.488808,-0.469607,-0.473126,1.081959,-0.416813,1.683577,-0.059171,-0.428958,-0.113738,-0.370905,-0.137184,-0.108052,-0.544004,-0.435,-0.53768,-0.273402,-0.051875,-0.586419,-0.849493,-0.591575,-0.184409,-0.067701,-0.550091,-0.796586,-0.526479,0.515099,-0.488811,-0.561517,-0.491122,-0.351562,-0.101507,-0.68474,-0.089035,-0.605017,0.483083,1.306377,-0.151816,-0.22557,0.746108,-0.097994,0.435696,-0.559333,-0.899246,-0.26831,-0.230843,-0.529287,-0.560286,-0.433661,-0.528114,-0.529161,-0.514097,-0.444355,-0.478203,-0.557579,-0.371134,-0.535804,-0.588547,-0.572946,-0.462806,10.01.03.05@10.01.09.05@11.02.03.01
-0.712256,-0.735623,-0.670934,-0.904351,-0.539234,1.00516,-0.469622,1.508001,-0.059171,-0.603238,-0.314767,-0.566416,-0.203324,-0.108052,-0.659255,-0.508797,-0.630099,-0.436481,-0.051875,-0.655218,-0.553737,-0.660713,-0.541707,-0.067701,-0.689751,-1.861365,-0.732703,-0.834211,-0.638686,-0.573437,-0.60926,-0.387737,-0.101507,0.216485,-0.437624,-0.186427,0.309357,0.632915,-0.151816,-0.443744,-0.429889,0.24852,-0.042752,-0.447161,-0.615566,-0.26831,-0.057643,-0.671646,-0.621102,-0.5938,-0.641352,-0.623812,-0.600089,-0.597822,-0.648324,-0.596683,-0.567409,-0.619029,-0.623514,-0.673541,-0.581007,01.06.02.01@01.06.10@11.02.03.01@11.02.03.04
-0.705171,-0.576982,-0.671515,-0.387698,-0.511041,0.883562,-0.460447,1.337999,-0.059171,-0.710193,-0.380928,-0.683889,-0.236394,-0.108052,-0.694295,-0.541267,-0.634827,-0.328733,-0.051875,-0.702409,-0.867977,-0.588341,-0.12866,-0.067701,-0.663988,-0.677295,-0.483606,0.089362,-0.685088,-0.566285,-0.349685,-0.356386,-0.101507,0.690814,-0.188632,0.278673,-0.246564,-0.377279,-0.881672,-1.022381,-0.863151,0.00101,-0.447592,0.001526,0.077873,0.697936,1.473802,-0.67557,-0.583337,-0.698009,-0.675041,-0.646143,-0.635215,-0.646501,-0.664926,-0.573628,-0.686038,-0.632159,-0.590844,-0.49565,-0.314455,42.01
-0.025404,-0.486774,-0.109638,0.160457,-0.166889,-0.313219,-0.127257,-0.297922,-0.059171,-0.331148,-0.536153,-0.42549,-0.416211,-0.108052,-0.329965,-0.488134,-0.294813,-0.386975,-0.051875,-0.278436,-0.384293,-0.192662,-0.235089,-0.067701,-0.213596,-0.235478,-0.477908,-0.384441,-0.223552,-0.392257,-0.328355,-0.325035,-0.101507,0.358784,-0.587018,0.743773,-0.3508,-0.683398,0.591811,0.021062,-0.553678,0.446528,-0.778825,0.076307,0.361553,-0.578238,-0.367579,0.008321,-0.144383,-0.288296,-0.303813,-0.252819,-0.203432,-0.188663,-0.115499,-0.104382,-0.398742,-0.275669,-0.174047,-0.452068,-0.296639,01.01.09.04@01.01.09.05@01.01.09.06@01.04@01.05.11.04@01.20.15@16.19.03@16.21.07
-0.276398,-0.583203,-0.150907,-0.186078,-0.367644,-0.655613,-0.138445,-0.362021,-0.059171,-0.21962,-0.676109,-0.064978,-0.459615,-0.108052,-0.392234,-0.449759,-0.323183,-0.276314,-0.051875,-0.420506,-0.778634,-0.237677,-0.045037,-0.067701,-0.547831,-0.438714,-0.233425,-0.288307,-0.248614,-0.544829,0.338467,-0.428734,-0.101507,-1.016771,-1.632783,-0.884077,-0.55927,-0.928293,-0.909214,-0.775749,1.303159,2.080095,0.803733,0.30065,0.645233,0.779976,0.461954,-0.239772,-0.320701,-0.157968,-0.370756,-0.365487,-0.530292,-0.198143,-0.146359,-0.110485,-0.019563,-0.313499,-0.239387,-0.212777,0.414282,16.01@16.06@20.09.16@20.09.18.09.01@32.01.03@42.04.03@43.01.03.05
6.175373,1.746647,5.879581,2.126258,5.390816,1.101159,5.713081,0.705369,-0.059171,4.403105,0.878682,4.929273,0.577951,-0.108052,5.283811,0.279355,6.559628,0.12847,-0.051875,5.255556,1.116052,6.703995,0.269183,-0.067701,5.446927,2.508205,7.214499,0.851568,5.603964,0.16797,4.111655,-0.083873,-0.101507,-0.589875,-0.736413,-0.884077,-1.115192,-1.234413,-0.303296,0.239237,0.560424,0.644536,0.803733,1.011071,1.054993,-0.158923,-0.449621,6.147864,5.354795,4.481316,5.420005,5.277561,5.368245,5.768096,5.861208,5.713714,5.062256,6.781799,6.853066,7.21975,4.304648,99
-0.592234,0.483738,-0.611065,0.588901,-0.550657,1.248356,-0.545703,1.627839,-0.059171,-0.148993,1.143327,-0.223753,0.856978,-0.108052,-0.390546,1.070458,-0.410229,0.996282,-0.051875,-0.601818,0.09631,-0.663946,-0.371927,-0.067701,-0.5293,1.182754,-0.488219,1.737374,-0.408414,-0.041817,-0.454697,-0.086284,-0.101507,0.690814,1.205721,0.185653,0.517828,1.214542,-0.330837,-0.130711,-0.863151,-1.088035,-0.373985,-0.559333,-0.867726,-0.140692,-0.294653,-0.635239,-0.651264,-0.273258,-0.48095,-0.622797,-0.595299,-0.417198,-0.634262,-0.683254,-0.321957,-0.500867,-0.643933,-0.631878,-0.462463,10.01.05.03@11.02.03.01.04@11.02.03.04@16.19@20.01.21
-0.616067,0.381087,-0.660084,0.47549,-0.59878,0.851563,-0.605225,1.156849,-0.059171,-0.267635,1.252748,-0.335829,0.90865,-0.108052,-0.439095,1.288897,-0.486098,1.071997,-0.051875,-0.722279,-0.402778,-0.73955,-0.731759,-0.067701,-0.553481,0.922082,-0.356345,1.922775,-0.405685,0.270479,-0.299477,0.106645,-0.101507,2.208668,1.554309,0.232163,1.455946,0.785975,-0.730192,-0.529117,-1.977253,-1.286043,-0.410788,-1.04541,-0.678606,0.360662,0.033514,-0.652243,-0.669411,-0.407806,-0.547023,-0.70476,-0.606247,-0.447942,-0.680161,-0.705179,-0.44382,-0.585205,-0.685281,-0.513466,-0.327816,14.04@16.01@20.09.03@42.03@42.19
-0.46255,-0.810278,-0.365583,-0.961057,-0.390977,0.694765,-0.43091,0.783402,-0.059171,-0.281862,-0.218069,-0.098393,-0.145452,-0.108052,-0.340941,-0.688861,-0.367243,-0.459778,-0.051875,-0.408335,-0.507525,-0.420967,0.048722,-0.067701,-0.253596,-0.275242,-0.068175,1.198337,-0.311144,-0.447088,-0.145241,-0.086284,-0.101507,-0.921905,0.558343,-1.163137,0.344103,0.510467,-0.317066,-0.443744,1.117475,-0.642516,1.245378,-0.447161,-0.552526,-0.149808,-0.057643,-0.41287,-0.447727,-0.270092,-0.300335,-0.375384,-0.241752,-0.273211,-0.338747,-0.498811,-0.087073,-0.345098,-0.436938,-0.164535,-0.13938,10.01.09.05@10.03.01.01.01@11.02.03.01.01@11.02.03.04@14.07.04@42.10.03
-0.68735,-0.881822,-0.62579,-0.828743,-0.585413,0.253172,-0.531158,0.872584,-0.059171,-0.499076,-0.452179,-0.38066,-0.302534,-0.108052,-0.581154,-0.656391,-0.519411,-0.419008,-0.051875,-0.530286,0.613883,-0.506768,0.482041,-0.067701,-0.514385,-0.306169,-0.525122,1.043836,-0.580374,-0.563901,-0.585633,-0.315388,-0.101507,-0.162978,0.010561,-0.930587,-0.385545,0.020676,0.09606,-0.22557,0.003373,-0.196998,0.877341,0.113697,-0.237326,-0.405043,-0.230843,-0.636111,-0.610066,-0.471387,-0.550066,-0.592346,-0.503377,-0.538639,-0.605159,-0.607307,-0.364016,-0.505763,-0.568639,-0.613787,-0.566617,01.04@01.06.02.01
1.163221,1.364041,1.131528,2.466493,1.021843,0.803563,1.062069,0.635696,-0.059171,0.343867,0.552965,0.231195,0.315459,-0.108052,0.603871,0.167183,0.457,-0.081202,-0.051875,0.548645,0.672418,0.377603,-0.052639,-0.067701,1.437239,2.32706,0.738539,0.556299,0.729545,0.487418,0.796907,0.060825,-0.101507,-0.589875,-0.587018,-0.000387,0.031397,-0.162995,0.633124,-0.235056,0.560424,0.446528,-0.189966,-0.222818,-0.111246,-0.587353,-0.230843,1.085499,0.96943,0.29976,0.609477,0.505153,1.330507,0.70088,1.064217,1.021263,0.207341,0.479368,0.392829,0.701624,0.823362,10.03.01@10.03.04.09@16.01@42.04.05
-0.362711,-0.959587,-0.423902,-0.526313,-0.535102,-0.25242,-0.619994,-0.256118,-0.059171,-0.552173,-0.668475,-0.697794,-0.525755,-0.108052,-0.509808,-0.526508,-0.590122,-0.50346,-0.051875,-0.336059,-0.587625,-0.391124,-0.179341,-0.067701,-0.357098,0.140066,-0.274941,-0.065139,-0.453327,-0.406561,-0.439601,-0.281625,-0.101507,1.022845,1.653906,3.441354,2.289829,0.541079,-0.427233,-0.282485,-1.172624,-1.335545,-1.956543,-1.344535,-0.552526,-0.049537,-0.19438,-0.301032,-0.520559,-0.504101,-0.486166,-0.294943,-0.36766,-0.424371,-0.411014,-0.605498,-0.670292,-0.572521,-0.383339,-0.272531,-0.418951,11.02.03.04@40.01
0.233964,1.345377,0.378613,1.319776,0.286632,1.398754,0.554787,0.694221,-0.059171,0.578103,0.591135,1.013447,0.406401,-0.108052,0.268669,0.320681,0.364152,0.186713,-0.051875,-0.037763,0.293481,-0.002657,0.008178,-0.067701,0.348886,1.447844,0.009159,0.089362,0.375949,0.496954,-0.125224,0.087352,-0.101507,-1.301368,-1.533186,-1.349177,-0.698251,-0.591562,0.399019,0.656615,1.86021,1.882087,1.576611,0.450213,0.266993,-0.523545,-0.559009,0.143268,0.182011,0.539046,0.253029,-0.062755,0.277393,0.334763,0.340762,0.504099,1.010778,0.362763,-0.00355,0.002118,-0.143148,01.01.06.04@01.01.06.05@01.01.09.02
-0.433779,0.433968,-0.449864,0.538496,-0.367644,1.62275,-0.349458,1.56374,-0.059171,-0.141626,1.044085,-0.187016,0.790838,-0.108052,-0.268961,0.612917,-0.320174,0.477925,-0.051875,-0.600824,-0.248738,-0.640568,-0.523969,-0.067701,-0.462182,0.643737,-0.356616,1.541672,-0.25308,0.160818,-0.224,0.075294,-0.101507,-0.020679,-0.338027,-0.046897,0.413593,0.694139,-0.385921,-0.291971,-0.182311,0.149516,-0.153163,-0.484552,-0.647086,-0.085999,-0.185264,-0.47086,-0.495301,-0.255318,-0.32207,-0.593361,-0.499727,-0.278591,-0.470195,-0.479824,-0.276878,-0.368018,-0.604627,-0.483315,-0.244562,14.10
