DES460_Plus_0point02_MMS___5_min,DES460_Plus_0point02_MMS___15_min,DES460_Plus_0point02_MMS___30_min,DES460_Plus_0point2_MMS___45_min,DES460_Plus_0point02_MMS___60_min,DES460_Plus_0point02_MMS___90_min,DES460_Plus_0point02_MMS___120_min,DES459_mec1__Plus_0point02_MMS___5_min,DES459_mec1__Plus_0point02_MMS___15_min,DES459_mec1__Plus_0point02_MMS___30_min,DES459_mec1__Plus_0point02_MMS___45_min,DES459_mec1__Plus_0point02_MMS___60_min,DES459_mec1__Plus_0point02_MMS___90_min,DES459_mec1__Plus_0point02_MMS___120_min,dun1__Plus_0point02_MMs___30_min,dun1__Plus_0point02_MMS___90_min,dun1__Plus_0point02_MMS___120_min,wt_plus_gamma_5_min,wt_plus_gamma_10_min,wt_plus_gamma_20_min,wt_plus_gamma_30_min,wt_plus_gamma_45_min,wt_plus_gamma_60_min,wt_plus_gamma_90_min,wt_plus_gamma_120_min,DES460_wt___mock_irradiation___5_min,DES460_wt___mock_irradiation___30_min,DES460_wt___mock_irradiation___60_min,DES460_wt___mock_irradiation___90_min,mec1_plus_gamma_5_min,mec1_plus_gamma_10_min,mec1_plus_gamma_20_min,mec1_plus_gamma_30_min,mec1_plus_gamma_45_min,mec1_plus_gamma_60_min,mec1_plus_gamma_90_min,mec1_plus_gamma_120_min,DES459_mec1___mock_irradiation___5_min,DES459_mec1___mock_irradiation___30_min,DES459_mec1___mock_irradiation___60_min,DES460_wild_type_Plus_heat_20_min,DES459_mec1_Plus_heat_20_min,MHY1_dun1_Plus_heat_20_min,DES460_vs_DES460_YPD_log_phase_control,DES459_mec1___log_phase_IR_time_=_0_sample,DES459_mec1___log_phase_MMS_time_=_0_sample,DES460wt_vs_DES459mec1_genomic_DNA_comparison,DES460wt_vs_DES459mec1_genomic_DNA_comparison_#2,DES460_genomic_DNA_vs_MHY26_dun1_genomic_DNA,MHY1_crt1_vs_CRY1_wild_type,MHY1_crt1_vs_CRY1_wild_type___log_phase,pRS_ROX1_GAL_media,classification
-0.668191,0.312349,0.13134,0.322835,0.132938,-0.375002,-0.18593,-0.277756,-0.583877,-0.29591,-0.853554,-0.249273,-0.940651,-0.154528,-0.076635,-0.457478,-0.214559,0.823465,0.19192,1.253298,-0.084205,0.252466,0.956675,-0.130152,0.158597,1.081911,-0.17216,0.783049,0.610168,0.166776,0.976523,0.392472,0.083839,0.543456,0.115388,0.609668,2.44968,0.289479,0.424536,-0.181032,-0.863721,-0.222191,-1.012084,0.571455,0.600672,0.34344,-1.526823,-0.804441,1.901046,0.652375,0.51972,0.0,01.03@01.04@10.01.03@10.01.05.03.01@10.03.01.02@10.03.01.03@10.03.02@14.07.03@32.01.09
0.210018,0.0,-0.0,0.808482,0.0,-0.0,-0.0,0.824857,1.014643,0.276018,0.528718,0.78469,0.452661,0.029759,0.57359,-0.431978,-0.574201,-0.91382,1.013499,1.008715,1.216906,0.739355,0.669336,0.712321,0.409745,0.456458,1.022474,1.20402,1.579065,0.366362,0.0,0.66777,0.308913,-0.115802,0.767181,1.023375,-0.528282,0.388875,-0.384127,1.434879,0.085259,0.079209,0.072109,1.940108,0.596993,-0.330425,-0.911597,-0.087774,-0.241825,0.304515,0.082575,0.97521,10.01.05.01@10.01.05.03.01@10.01.05.03.03@32.01.09@34.11.03.07@42.10.03
-1.967016,-1.578849,-0.768083,-0.589369,-0.683299,-0.469892,-0.77838,-0.108572,0.259622,-0.062902,-0.099588,-0.450694,-0.288317,-0.390136,-1.00804,-1.114116,-0.813245,-0.196214,-0.129493,-0.082501,-0.109226,-0.018985,-0.132733,-0.960235,-0.897151,0.895245,-0.670348,1.76982,1.720731,0.502831,0.676422,0.233646,0.329584,0.672277,0.204388,0.354143,-0.669174,0.218676,1.889917,1.293132,0.509129,0.399955,0.482932,3.636815,1.226079,0.652974,2.494342,-2.997286,1.328457,0.580319,-0.0,0.733754,10.01.05.01@10.01.05.03.01@10.01.05.03.03@10.03.02@16.01@32.01.09@34.11.03.07@42.10.03
-0.529526,-0.349446,-0.154382,-0.000314,0.143919,-0.0,-0.0,0.165623,0.0,-0.086733,-0.554062,-0.202274,-0.349687,-1.008313,-0.392961,0.082283,0.086938,-1.688894,0.171295,0.886423,-0.615909,-1.223281,1.03316,0.927895,-0.452992,-0.32657,0.313319,0.172834,-0.626884,-0.097633,0.0,-0.319067,0.2492,0.174676,2.018412,0.028653,1.52427,0.161489,-0.0,1.253443,-0.0,-0.557193,-0.707367,0.825432,-0.482754,-0.0,0.467903,-0.263046,-0.46956,1.129441,0.750436,0.079084,10.01.02@10.01.05.01@10.01.05.03@32.01.09@42.10.03
0.025132,-0.009873,0.392918,0.511185,0.213464,0.372255,0.363732,0.874446,0.474921,0.246892,0.949683,1.006253,0.704958,0.853218,0.199522,0.201285,0.065402,0.275314,0.33286,0.688876,1.052182,1.073283,0.617656,0.149847,0.451602,-0.556873,-0.98807,-0.70773,-1.808281,0.361244,0.229137,0.062115,0.3181,-0.16632,-0.277257,-0.455019,-1.159097,-0.136699,-0.118865,-0.563748,1.528198,0.929441,1.227039,1.164068,1.759515,0.490062,-0.087068,0.948277,-0.187603,0.061012,-0.036426,-0.637817,10.01.05.01@16.03.01@32.01.09
-0.899299,0.327221,0.260117,0.278517,-0.061055,-0.0,-0.083897,-0.021063,-0.044155,0.559335,0.078432,0.055097,0.204911,-0.19885,0.304964,-0.172722,-0.270551,-0.916767,0.695524,0.856321,0.837415,-0.331369,-0.130666,-0.608379,-0.60182,0.454034,-0.278915,0.022211,2.064778,0.410714,-0.097724,-1.161902,-0.109082,-1.350964,-1.114902,0.129038,-0.268911,0.74425,0.002177,0.258382,0.95525,0.331733,0.341456,-0.557332,0.795652,-0.0,-0.068041,0.360143,-0.007584,-0.00856,-1.272577,0.350411,10.01.05.01@10.03.01.03@32.01.09
0.699966,0.0,0.33859,-0.279146,-0.55336,-0.073388,-0.164536,0.317305,0.106259,-0.404471,-0.168701,-0.473074,-0.670171,0.314354,-0.126846,-0.720983,0.651167,1.297939,0.654273,1.622053,1.473375,0.510991,1.953059,0.922939,1.98639,0.517064,0.409906,0.810083,0.837846,0.177011,1.043424,1.404721,1.206916,1.296172,0.973974,1.683481,0.56684,0.0,1.318187,1.148551,0.605919,0.595458,0.123802,-1.054703,0.0,0.744797,-0.645211,-0.079984,-1.144087,1.385367,0.816008,0.840791,10.01.05.01@10.03.01.03@32.01.09
-0.857699,-0.877395,-0.210722,-0.138807,0.004829,-0.391947,-0.251758,-1.050752,-0.111989,0.922085,0.109847,0.377371,0.809513,0.148729,-0.729372,-0.134472,-0.533283,-0.670689,-0.414811,-0.06745,-0.17595,0.252466,-0.070717,-0.449796,-0.501827,-0.207783,-0.609345,-0.0,0.111805,0.078071,0.410727,0.023996,0.005752,0.01807,-0.14114,-0.269459,-0.794057,0.490994,0.352426,0.488012,0.247687,0.470214,0.593119,0.084666,0.530774,0.441188,-0.290029,0.029074,0.517289,0.451113,0.155432,0.089041,10.01.05.01@14.07.05@14.10@14.13.01.01@16.01@16.03.01
-1.185872,0.029785,0.205789,0.333914,0.127448,0.3892,0.079027,0.323139,-0.368578,-0.581874,-0.118437,0.180426,-0.142849,-0.243173,-0.076635,0.511542,0.737309,-0.899085,0.595834,0.299424,0.860352,1.200391,0.991817,1.530015,1.418984,0.987366,0.298068,0.277111,0.405257,0.091718,-0.19521,-0.89084,0.212453,-1.012494,0.288153,1.215019,1.165634,0.293564,0.815991,0.55605,-0.300786,-1.240433,-1.247423,-0.765452,0.687126,0.177566,-0.156836,0.204346,-1.272052,-0.480656,-0.701859,0.609292,10.01.05.01@10.03.03
-0.765256,-1.140131,-0.36968,-0.596755,-0.471004,-0.358058,-0.842562,-0.298175,0.315659,1.366919,-0.200117,-0.126182,-0.208764,-0.0,-0.498403,-0.108971,-0.143492,-0.0,-0.884039,-0.379764,-0.595057,0.625173,-0.114128,-0.960235,-0.285561,-0.20051,-0.655097,-0.613108,-0.386557,0.183835,0.282658,0.555533,0.409967,0.599026,0.905915,1.038585,-0.534686,-0.018241,0.125794,1.097522,-0.574466,0.13623,0.168693,-0.945352,-1.117358,-0.0,-0.372482,0.562679,-0.31123,-0.763914,-0.565858,-0.237049,10.01.05.01@10.01.05.03.01@10.03.01.02@10.03.01.03@16.03.01@18.02.01@32.01.09
-0.363129,-1.261584,-0.42602,-0.177585,-0.41427,0.233309,0.176123,0.693594,0.923215,0.617587,0.348604,0.977159,0.998167,-0.016896,-0.177056,0.248036,-0.06381,-0.131379,0.056136,0.350222,0.10137,0.213688,0.516364,0.068077,0.616708,0.134035,0.725086,1.260021,0.670882,0.506243,0.821694,1.023539,0.313507,1.104204,-2.185516,1.07813,0.986316,0.318072,0.290618,1.451889,-0.818108,-0.339289,0.214944,0.253984,-0.166371,-0.19269,-0.629355,0.032969,0.460898,0.836245,0.170004,-0.336619,01.03.16.03@10.01.05.01@10.01.09.05@10.03.01.02@10.03.01.03@16.03.01@32.01.09@42.01
-0.885432,-0.624575,-0.780155,-0.796184,-0.456363,-0.634255,-0.801419,0.506908,-0.604522,-0.618944,-0.809573,-0.517834,-0.508792,-1.068965,-0.395472,-0.589231,-0.13057,-0.685424,-0.153556,0.0,0.053413,0.601475,-0.446945,-0.670326,0.832974,-1.69384,-0.0,2.35107,2.99067,-0.948858,-1.09169,-0.488481,-0.143533,-0.302718,-0.091405,-0.144738,-0.23689,-0.684058,-0.0,0.502187,0.054108,-0.252738,0.308808,0.077611,0.0,-0.0,1.603216,-1.579532,-0.463053,-0.0,-0.692145,0.176164,10.01.05.01@10.03.01.02@10.03.01.03@11.02.03.04@16.01@32.01.09
0.394904,-0.468421,-0.178528,-0.081563,-0.12511,0.00964,-0.115165,-0.540283,0.014831,0.56463,0.396774,0.943589,0.632224,0.314354,-0.804687,0.392539,0.431505,0.356358,-0.067616,-0.48136,0.293201,-0.159019,-0.213353,-0.578645,-0.75995,0.00555,0.4582,1.7872,1.869987,0.272539,0.59614,0.115056,-0.203246,0.551034,0.081359,-0.03827,-0.739621,-0.422633,1.2332,1.17123,-0.029331,-0.072509,-0.115619,0.130523,-1.659991,0.072413,-0.683266,0.340668,-1.269883,0.026226,-0.531858,-0.062803,10.01.02@10.01.03.05@10.03.01@10.03.02
-0.182865,0.089272,0.372796,0.839874,0.681977,0.692509,0.192579,-1.383286,-0.436412,-0.624239,-0.434684,-0.584975,-0.099663,-0.481113,-0.076635,0.241661,0.030946,-0.222737,0.071605,-0.383527,-0.084205,0.209379,-0.283637,0.836214,-0.492525,1.033427,1.645208,0.887326,0.759423,-0.25969,0.823605,0.52165,-0.444398,0.467679,0.586563,1.552677,1.58511,-0.312344,-0.0,0.442653,-0.697956,-0.629488,-0.39993,-0.701957,-0.894787,-1.470813,-0.512018,0.52373,1.406538,0.043619,-0.621716,-0.040399,10.01.03.03@10.01.03.05
0.006643,-1.484661,1.427153,0.176956,-0.668658,-0.378391,-0.404807,0.460237,0.056121,-0.870486,0.229226,0.755596,-0.299682,0.479979,0.320027,0.69642,0.711466,-0.0,1.113188,-0.598007,-2.298595,-1.72525,3.071407,1.599396,2.25149,0.57767,0.77338,1.122915,-0.075397,0.06613,-0.103459,1.38778,0.0,0.0,3.222526,-0.0,-0.0,0.628515,1.748272,0.99263,-0.477677,-0.394274,0.0,-0.08818,-0.377906,1.725235,0.667693,-2.198826,0.853468,-0.0,-0.055855,1.308768,10.01.03.05@10.01.05.01
0.173041,-0.277566,-0.486384,-0.19051,0.16039,0.323116,0.284738,1.50451,0.908468,0.363396,0.323471,0.542984,1.05499,0.626942,0.322538,0.517917,0.007257,-1.596062,-1.189982,-1.058952,-0.415738,0.263238,-0.279503,-0.20201,-0.313466,-1.55081,-0.195036,0.029935,-0.723015,-1.829083,-1.825695,-0.962841,0.29054,-0.093069,0.371917,-1.188131,0.714137,0.0,-0.461388,0.272557,-0.717981,-0.939034,-0.288382,-1.569712,1.351161,-0.115677,2.472143,-2.529895,-0.692956,0.177794,-0.063141,-0.515844,10.01.03.05@10.01.09.05@11.02.03.01
0.297839,1.52688,2.344686,2.483318,1.999669,2.183635,2.101584,1.492843,2.099985,1.875299,2.748731,2.436344,3.127912,3.321263,0.0,2.670586,2.824096,-1.003705,-1.165919,-1.587627,-1.877402,-2.052715,-1.441262,-0.997403,-0.887849,-0.670812,0.577663,-0.327311,-0.03745,-0.890859,-1.202555,-1.894618,-1.799439,-2.260286,-0.905491,0.305472,1.264899,-1.551391,0.452865,0.125141,-1.243091,-0.76186,-2.005133,0.292786,-0.33192,1.066179,0.027097,0.570469,0.014105,-0.657071,0.471149,1.266451,10.01.03.05@10.01.05.01@18.02.01
-0.0,0.188418,0.576022,0.740159,0.004829,-0.222501,0.176123,0.366894,-0.200468,-0.772517,-0.560345,0.041669,0.202638,1.207795,0.375259,0.222536,0.435812,0.793994,0.277859,0.70769,0.993799,-0.307671,0.894659,0.662764,0.739957,0.936457,0.287901,0.860291,0.635465,-0.037928,-0.189475,0.201881,1.121938,-0.012241,1.416355,0.214213,1.200857,0.793267,0.553304,1.123037,-0.812546,-0.252738,-1.324963,-0.377431,0.0,0.479694,-0.099753,0.013494,0.057483,1.616446,-0.208856,0.151272,10.01.02@10.01.03.05@10.01.05.03.01@10.01.05.03.03@10.01.09.05@10.01.11@16.19.03
0.501213,0.894828,-0.444129,-0.229288,0.705769,0.180781,-0.255049,-2.36922,-1.801938,0.254836,-1.536313,-1.665935,-0.933832,-2.102371,-0.885024,-1.78988,-1.10828,0.471293,0.350048,1.172397,1.911249,1.848858,1.15099,1.827359,1.200393,-0.464752,-0.3145,-1.175047,-0.66483,0.0,0.0,0.256941,-0.253773,-1.002391,-2.305928,-1.413237,-0.0,1.122772,-0.981611,-0.66864,-0.0,-0.799534,0.027217,2.095316,0.0,-0.0,-0.045842,0.710687,0.71249,0.789035,-0.740717,-0.545715,10.01.02@10.01.05.03.01@10.01.11@10.03.01@10.03.02@32.01.09@42.10.03
-1.315292,-0.158591,-0.130237,-0.471189,-0.617414,-0.442781,-0.630267,-1.558304,-0.170975,-0.242954,-0.329966,-0.361173,-0.486063,-0.78437,-1.223945,-0.321475,-0.507441,-1.165793,-0.68466,-0.439969,-0.355269,0.381729,1.576831,0.19197,0.414395,0.854033,2.026475,2.490106,2.221623,-0.293807,0.173705,0.477179,0.589109,0.92234,1.26715,1.126802,0.68852,0.839561,1.91567,1.930992,-0.158383,-0.097965,0.312889,-1.156999,0.052521,0.093147,-0.163179,0.24719,1.076865,2.014001,-0.038855,0.868173,10.01.02@10.01.03.03@16.19.03
-0.145888,0.049614,-0.071885,-0.07233,-0.161712,-0.485142,-0.561148,-0.012312,0.023679,-0.436244,-0.051418,0.050621,-0.038294,-0.145197,-0.167014,0.222536,-0.214559,-0.119591,-0.626221,-0.014771,0.55801,0.493756,0.495692,-0.045905,-0.322768,0.769185,-0.116241,0.485665,0.015675,-0.578686,-0.97509,-0.609189,0.595999,-1.386327,-0.237993,0.950368,0.621276,0.368451,0.324097,-0.543903,-0.178409,-0.351508,0.0,0.395082,-0.087276,-0.607376,-0.461277,0.476991,-0.324244,-0.209822,-0.449286,-1.469222,10.01.02@10.01.03.03@16.19.03
-0.0,-0.582438,-0.94515,-0.8682,-0.97978,-1.188344,-1.407034,-0.0,-0.471804,0.040363,-0.403269,0.079715,-0.556524,-0.786702,0.0,0.0,0.0,0.767471,0.51677,-0.280049,-0.021651,0.567005,-0.426273,0.818869,-0.194869,1.154638,1.352904,0.991603,2.193796,-0.080574,-0.065229,0.356472,0.132069,0.462627,0.932092,-0.515858,0.672509,0.115195,1.333639,1.483073,0.076359,0.295076,-0.236689,-0.338629,0.907857,-0.0,-0.594471,0.064128,0.656099,-0.0,-0.653288,-1.359696,10.01.03.05
0.080598,-2.178678,-0.72784,-1.117487,-1.591042,-1.02737,-1.082833,0.547746,-0.306643,0.911494,-0.428401,-0.103802,0.013984,-2.795197,-0.410535,-0.406477,0.145084,0.463925,-0.134649,0.54777,0.683117,-0.307671,1.516882,-0.0,0.89111,-0.48657,-0.111158,0.750221,0.594989,0.422655,0.0,0.0,0.538582,0.005441,1.738325,1.872083,2.596977,-0.244265,0.84432,0.042928,-0.0,-0.02567,0.117,2.120009,0.0,-0.0,-0.724493,-0.364314,-0.45004,0.615105,2.907022,0.474873,01.04@10.01.03.03@10.01.09.05@11.02.03.04@16.19.03@34.11.03.07
-0.483305,-0.309788,-0.51053,-0.271759,-0.205635,-0.463114,-0.103645,0.130619,0.250775,-0.009946,0.141263,0.265471,0.152633,0.06475,0.023786,-0.011219,0.043867,-0.29494,0.033792,-0.310152,-0.00497,0.358031,-0.147203,-0.633158,-0.86692,-0.328994,-0.174702,-1.547741,-0.930455,-0.020869,0.068574,0.688947,0.375517,0.109002,-0.829579,0.345018,0.646892,-0.786178,-1.022817,-1.354694,0.022958,-0.398347,0.023136,-0.405651,0.107704,0.248655,-0.299543,0.924908,-0.948886,0.34427,0.398291,-0.503398,10.01.03.03@10.01.09.05@11.02.03.04@34.11.03.07
-0.330774,-0.282523,-0.210722,-0.360395,-0.635715,-0.713895,-0.794837,0.877363,0.477871,0.657304,0.507774,0.757834,0.400384,0.008764,0.018764,-0.410727,-0.007818,-0.959499,-0.736223,-0.985577,-1.064208,-1.27714,-1.1932,-0.923068,-0.84134,-1.08778,0.109977,0.661392,0.463442,-0.413217,-0.174183,0.0,-0.145829,-0.163794,0.039477,-0.272501,-0.624345,0.643492,1.212597,0.473837,0.236562,0.144376,0.062586,-1.509745,0.31556,-0.0,-0.670581,0.710687,0.005429,-0.184975,-0.233142,-2.235908,10.01.03.03@10.01.09.05@11.02.03.04@34.11.03.07
-0.58037,0.096708,0.85772,0.524111,0.30497,0.428173,0.018136,0.944453,0.834736,0.858538,0.344415,0.824974,0.525395,0.109072,0.242201,0.709171,0.649014,-0.0,-0.182775,-0.370357,0.318222,0.77598,1.444531,0.504181,1.037612,-0.411418,0.506494,0.489527,0.283829,0.768946,0.728031,0.278118,0.793513,0.621759,1.08915,1.74432,0.265841,-0.05228,1.140487,0.865058,0.207636,0.32155,0.803972,0.352752,-0.094633,-0.108272,-0.439079,0.340668,0.703814,-0.18249,0.352148,0.599335,10.01.03.05@10.01.05.01
0.293217,0.416452,0.65047,0.0,0.786294,0.863649,-0.0,-0.111489,0.153448,-0.269432,-0.369759,0.073001,0.370835,-0.168525,0.513338,0.558293,0.674856,0.540548,0.889746,-0.253709,0.63933,0.454978,0.793367,1.036921,-0.276259,0.519488,1.063142,0.406492,0.711358,-0.056692,0.458514,0.354354,-0.145829,0.240349,0.330035,0.868235,0.365107,0.175105,0.182452,0.814029,0.031858,-0.320961,-0.140105,0.165797,0.0,-0.0,-0.635697,0.290034,-0.289541,-0.396176,0.104432,-5.39973,10.01.03.05@10.01.05.01
1.037383,-0.703891,0.050855,0.008919,-0.26969,-0.25639,-0.284672,0.267717,0.713814,0.419,1.010419,0.377371,0.468572,0.59195,-0.460746,0.037657,0.621017,0.295943,0.568334,0.148912,0.249413,0.138284,0.21042,-0.640591,-0.232076,0.243125,-0.723725,-2.175336,-1.309918,-0.036222,-0.258288,-0.685425,0.377814,0.369169,0.029006,0.48799,0.349096,0.226846,-0.072508,-0.370972,-0.264073,-0.374927,-0.168672,-0.46209,0.398335,0.08278,0.268114,0.804165,-0.324244,-0.341512,0.551292,0.285691,10.01.03.05@10.01.05.01@10.01.09.05
-1.037963,0.51064,-0.009509,0.267438,0.315951,-0.103888,0.044467,-0.336095,-0.436412,-0.375345,-1.021103,-0.540214,-1.167945,-0.574423,-0.227267,-0.521229,-0.429913,0.631907,0.105981,0.237338,0.249413,0.467904,0.377862,0.439756,0.088834,0.548579,0.895385,0.551321,1.21731,-0.464393,-0.552655,-0.073417,-0.329564,-1.459578,0.167741,-0.515858,0.176182,0.398406,0.373029,0.130811,-0.620079,-0.63967,-0.522361,-0.627881,-0.762347,-0.0,-0.321742,0.519835,0.014105,0.225004,0.51972,0.499765,10.01.03.05@10.01.05.01@10.01.09.05@10.03.01.03@32.01.09
-1.084185,0.0,-0.0,0.0,0.0,-0.0,1.438369,2.388351,0.0,-0.0,-0.0,0.0,-4.929661,-0.0,-2.20556,-3.081906,-0.343771,-0.0,3.689645,3.420679,0.843671,-0.0,0.0,4.664511,0.0,2.046757,0.193855,0.738634,1.052875,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.127344,0.81084,1.965011,-0.0,-0.0,0.0,-0.0,0.0,-0.0,1.279747,-2.455891,0.768881,0.466021,-0.0,4.980395,01.04@10.01.03.03@10.03.01@16.01@16.03.01@16.19.03@18.02.01@42.02
0.991161,3.137993,3.397031,2.86371,3.112387,3.196923,2.725301,-0.651127,0.368746,2.900004,1.726687,1.628421,-0.0,1.965938,2.004589,2.458081,2.561363,3.100059,3.096665,2.528892,1.840355,0.788906,0.413004,1.876916,3.256079,4.211601,-0.228079,1.364298,2.864182,2.776746,2.360428,0.79483,-0.499518,-0.239571,0.110153,1.154179,0.970305,1.132303,1.480434,1.604975,2.401527,2.785697,-2.633611,-0.098762,1.329088,1.753374,2.411889,-2.366308,-2.393373,1.832617,0.191861,-2.318053,01.03.07@10.01.03
-0.252197,2.116795,2.626384,3.598644,4.556358,4.659244,5.552603,0.889031,0.451327,0.050954,0.627152,1.708989,2.005079,2.483807,1.680731,2.857589,3.468006,2.509176,2.66525,3.458307,3.562659,3.688695,2.957711,4.173894,3.625823,-0.338691,-0.586469,0.503045,-0.168998,2.005696,2.075619,2.630856,2.722725,1.965534,1.78806,1.266732,1.264899,-0.193886,-0.178098,-0.966308,-0.374212,0.12503,-1.263747,-0.578496,0.0,0.364175,-0.004615,-0.0,-0.831766,8.076714,8.857063,-0.523312,01.03.07@10.01.03@10.01.05.01
-1.86995,-0.148677,0.097134,0.716154,0.272028,0.582369,0.014845,0.07228,0.861279,1.14715,0.815644,0.191616,1.289103,-0.0,-0.076635,0.498791,0.496112,0.400563,-0.529969,0.062367,0.0972,0.325715,0.477087,0.112679,0.149296,-0.270813,-0.464464,-0.970354,-0.467509,0.246952,0.013141,0.443296,0.407671,0.788468,0.793357,1.458376,1.264899,-0.50569,-0.433059,-0.044955,-0.335274,-0.169242,-0.133303,0.352752,-0.221554,-0.274146,-0.248803,0.145922,0.257021,-0.575075,0.410434,1.241558,01.03.04.03@01.03.07@01.04@10.01.03@10.01.05.01@16.19.03
-0.626592,-0.200728,1.227952,1.08362,1.457951,1.299126,1.012135,-0.426521,0.510313,0.575221,0.555944,0.775738,0.552671,0.312021,0.578611,1.225556,0.993581,0.354884,0.066449,0.399139,2.561804,0.629482,0.365459,0.162236,-0.594844,0.138883,0.02864,-1.489809,-0.14623,0.195776,0.785376,0.470826,0.240013,-0.047603,-0.125434,1.549635,1.101592,-0.590109,0.365303,0.519196,-0.449864,-0.304669,-0.491073,-0.289245,-0.94813,-0.973189,-0.734006,0.204346,0.473911,-0.607377,-1.020004,-0.125034,01.03.04.03@01.03.07@01.05.13.03@10.01.03
-1.467823,-0.180899,1.352705,0.248972,0.116467,0.143503,0.312715,-1.001163,0.492617,0.742034,0.344415,0.730977,0.873155,0.230375,0.116675,0.830298,0.229072,-0.241893,1.288504,1.321028,1.552609,2.408996,2.467788,1.034443,0.579501,0.441913,0.991972,0.54939,1.685315,1.120353,1.700971,1.345426,1.009401,1.104204,0.803828,1.951174,1.46343,0.899471,1.622079,0.816864,-1.112926,-5.782813,-1.760272,-0.176366,-0.238109,-0.0,-0.705465,0.23161,-1.280728,-0.0,0.148146,0.367836,10.01.03.05
0.094464,0.376794,0.978448,0.828794,0.16222,0.170614,0.40652,-0.0,0.707916,1.128615,1.090004,0.724263,0.416294,0.811229,1.570268,1.183055,1.301538,0.820518,0.862246,0.638078,0.795713,0.969873,0.549439,-0.149975,0.160923,0.420095,-0.55851,-0.765662,-0.510515,0.456773,0.689802,0.328942,0.821073,0.106476,0.505417,-0.074773,-0.726812,0.097495,0.831443,0.788515,0.724958,0.998682,0.618966,2.098844,0.37994,0.670746,0.077838,0.850904,0.398,0.672253,0.250147,-1.095837,10.01.03@14.01@14.07@16.01@32.01.07@34.01.01.01
0.852497,0.951837,1.477457,1.39569,1.16147,1.075457,1.553568,2.21625,2.102934,1.321906,2.237709,2.772046,2.139183,1.956607,2.145178,1.858819,2.188799,0.043971,0.790057,0.581635,1.01465,1.232707,1.320499,0.749489,0.149296,0.960699,0.834382,0.126488,0.681001,0.415832,0.412639,0.917656,1.319453,0.881926,0.751475,1.190683,1.530674,-0.369531,0.589359,-0.26608,0.334463,0.316459,-0.006791,-0.804254,0.234625,-0.0,-0.204405,0.387407,-0.773206,-0.0,1.158439,0.15874,10.01.03@10.01.05@10.01.09.05@11.02.03
0.048242,-0.473378,0.336578,-0.124034,-0.037264,-0.508865,-0.0,-1.424123,0.132803,0.434887,0.155923,-0.296271,0.679955,0.416995,-0.538572,-0.448978,-0.104728,0.468345,0.325985,0.431123,0.845756,2.116001,1.250215,0.300996,1.453865,0.218883,-0.454297,1.489817,-0.659771,0.1156,1.299561,0.597887,0.961171,1.58665,0.42427,1.163305,0.752562,0.883132,-0.134317,0.456828,-0.179521,0.182051,0.87335,-0.232806,0.183121,0.039831,-0.746691,0.22382,-0.460884,-0.0,-0.354571,0.268266,10.01.05.01@10.03.02@16.07@43.01.03.09
-0.205976,0.0397,0.117255,0.232353,0.409288,0.463756,0.199162,1.268236,1.746069,1.237176,1.569611,1.912649,1.50276,3.062328,1.404574,1.008802,1.142176,-0.048861,-0.014334,-0.165283,0.261924,0.192144,-0.047978,-0.472097,-0.697163,-0.862326,-1.59047,-1.0167,-1.955006,-0.414923,-0.502957,-0.071299,0.350254,-0.231993,0.84571,-0.05348,0.262639,-1.465611,-0.08281,-0.932289,0.449053,0.174924,0.001371,0.631422,1.518549,1.049888,-0.591299,0.722371,0.230995,-0.358905,0.172432,-2.278225,01.03.16@10.01.03@11.04
-0.931654,-0.48825,-0.69967,-0.713089,-0.617414,-0.74609,-0.776734,-0.000644,0.138701,0.088023,-0.095399,-0.627497,0.229913,-0.45312,-0.315135,-0.667857,-1.073824,-0.819514,-0.531688,-0.981814,-0.467866,-0.452014,-0.893458,-1.004837,-0.706465,-0.828387,-1.359169,-0.981941,-1.115127,-0.433688,-0.516337,-0.859075,-0.683253,-1.191833,-0.379345,-0.655788,-0.41941,-0.568323,-0.216729,0.471002,0.340026,0.137249,0.401311,-0.483255,-0.458841,-0.050512,-0.505675,0.769111,-1.174452,-0.835971,-0.082569,-0.941504,01.03.16@10.01.03@16.03.01@16.03.03@16.17.07@42.01
-0.598859,0.458589,0.578034,0.878651,0.967477,1.188986,0.778446,-0.476109,-0.176874,-0.147632,-0.030474,0.030479,0.339014,-0.161526,0.073996,0.581668,0.420738,0.416772,0.470363,0.26744,0.372435,0.358031,-0.21542,0.268784,0.242313,0.357065,0.453116,-0.035721,0.301537,0.296422,0.605697,1.385662,-0.173389,-0.085491,0.238417,0.989914,1.120805,0.252716,0.151548,1.089017,-0.280761,0.002841,0.363222,-0.162256,0.313721,0.245693,1.891801,-2.853174,-0.263514,0.746795,-0.534287,-0.110098,10.01.03.05@10.01.05.01@10.01.05.03
