DES460_Plus_0point02_MMS___5_min,DES460_Plus_0point02_MMS___15_min,DES460_Plus_0point02_MMS___30_min,DES460_Plus_0point2_MMS___45_min,DES460_Plus_0point02_MMS___60_min,DES460_Plus_0point02_MMS___90_min,DES460_Plus_0point02_MMS___120_min,DES459_mec1__Plus_0point02_MMS___5_min,DES459_mec1__Plus_0point02_MMS___15_min,DES459_mec1__Plus_0point02_MMS___30_min,DES459_mec1__Plus_0point02_MMS___45_min,DES459_mec1__Plus_0point02_MMS___60_min,DES459_mec1__Plus_0point02_MMS___90_min,DES459_mec1__Plus_0point02_MMS___120_min,dun1__Plus_0point02_MMs___30_min,dun1__Plus_0point02_MMS___90_min,dun1__Plus_0point02_MMS___120_min,wt_plus_gamma_5_min,wt_plus_gamma_10_min,wt_plus_gamma_20_min,wt_plus_gamma_30_min,wt_plus_gamma_45_min,wt_plus_gamma_60_min,wt_plus_gamma_90_min,wt_plus_gamma_120_min,DES460_wt___mock_irradiation___5_min,DES460_wt___mock_irradiation___30_min,DES460_wt___mock_irradiation___60_min,DES460_wt___mock_irradiation___90_min,mec1_plus_gamma_5_min,mec1_plus_gamma_10_min,mec1_plus_gamma_20_min,mec1_plus_gamma_30_min,mec1_plus_gamma_45_min,mec1_plus_gamma_60_min,mec1_plus_gamma_90_min,mec1_plus_gamma_120_min,DES459_mec1___mock_irradiation___5_min,DES459_mec1___mock_irradiation___30_min,DES459_mec1___mock_irradiation___60_min,DES460_wild_type_Plus_heat_20_min,DES459_mec1_Plus_heat_20_min,MHY1_dun1_Plus_heat_20_min,DES460_vs_DES460_YPD_log_phase_control,DES459_mec1___log_phase_IR_time_=_0_sample,DES459_mec1___log_phase_MMS_time_=_0_sample,DES460wt_vs_DES459mec1_genomic_DNA_comparison,DES460wt_vs_DES459mec1_genomic_DNA_comparison_#2,DES460_genomic_DNA_vs_MHY26_dun1_genomic_DNA,MHY1_crt1_vs_CRY1_wild_type,MHY1_crt1_vs_CRY1_wild_type___log_phase,pRS_ROX1_GAL_media,classification,id
-0.298419,-0.877395,0.070976,0.101247,-0.050074,0.302782,-0.136559,0.538995,0.979251,0.869129,0.71721,0.645933,0.786783,0.195384,-0.026425,0.562543,0.280757,-0.104855,0.19192,0.049197,0.124307,-0.07069,-0.180278,-0.600946,-1.004121,0.087974,-1.875149,-1.283186,-1.160663,-0.106162,-0.17036,-0.285184,0.175706,0.088795,0.010683,0.913864,-0.240092,-1.64398,-0.914651,-0.748018,0.592568,0.28693,0.253034,1.171123,0.470072,0.731468,-0.54373,0.286139,-0.872975,-1.837312,-0.476001,-0.047867,01.06@14.04@14.10@16.01@20.03@20.09.04@42.16,463
1.226891,0.089272,0.292311,0.304369,-0.342895,-0.307224,0.02801,1.589102,0.625336,-0.084085,0.612492,0.666075,-0.076934,-0.387803,0.149312,0.095033,-0.171488,0.646642,-0.615908,0.369036,0.37452,0.123204,-0.242294,0.068077,0.43765,-0.518085,-0.782186,0.049246,0.331894,0.712652,0.15459,0.498356,0.86471,0.290867,0.926857,-0.150822,-0.368176,-0.173462,0.398783,0.726146,0.347814,0.32766,-0.522361,1.453319,0.700002,-0,-1.304834,0.597734,0.109536,-0.396176,0.325433,-0.49593,14.04@20.01.10@20.03@20.09.04,464
1.07436,-0.32466,0.062928,-0.347469,-0.83703,-0.891813,-0.970926,-0.070651,0.026628,-0.27208,-0.52893,-0.417124,-1.081573,-0.040224,-0.515977,-0.79536,-0.888619,0.456557,0.173013,-0.135181,-0.261439,0.123204,-0.105859,0.003653,-0.473921,-0.159298,-0.650014,-1.700295,-0.363789,-0.503628,-1.135654,-0.931075,-1.197709,-0.77506,-0.575668,-1.072537,-0.518675,-0.626872,-1.499258,-1.184598,0.420128,0.144376,0.199981,1.20287,-0.383424,-0,-0.334427,0.029074,0.658268,-0.962692,-0.250142,-0.100141,14.04@20.01.10@20.03@20.09.04,465
-0.621969,0.287563,-0.230843,0.138178,-0.068376,-0.341113,0.225493,-0.423604,-1.114751,-0.29591,-1.000159,-0.495454,-1.395239,-0.737715,-0.52853,-0.776235,-0.860623,0.425613,0.604428,0.670061,0.603883,0.058573,0.398534,-0.501831,-0.050692,0.815245,0.559871,0.261662,1.672666,0.49089,0.383966,0.625416,0.019532,0.013018,0.882357,-0.941733,0.080119,0.589029,-0.572128,1.037989,-1.009462,-0.313833,-0.984877,1.135848,0.54365,-2.233539,-0.004615,-0.064404,-0.181096,0.878485,0.64115,0,10.03.01.01.11@14.07.05@14.10@14.13.01.01@16.01@16.19.03,466
0.75081,-0.180899,-0,0.197268,-0.190994,0.045224,0.014845,-0.251503,1.495379,1.141854,0.704643,1.151724,1.461847,0.84622,0.352664,0.175785,0.702852,0.651062,1.395069,0.878898,1.271119,1.077592,2.112232,0.196926,0.991104,0.795851,-0.004403,0.893119,-0.940574,0.625653,1.534673,1.550841,1.33553,1.152196,1.453002,2.10023,2.651413,-0.576493,1.112158,0.119471,-0.588929,0.046625,0.03946,-0.451508,0.521577,0.493024,-0.480305,0.044654,-0.892495,0.143008,0.354576,0.636673,10.03.04.05@10.03.05.01@16.03.01,467
-0.242953,-1.744917,-2.088041,-1.832108,-1.995501,-2.049131,-2.249629,1.88955,1.409849,-0.438892,0.907796,0.836164,0.418567,-0.485778,0.299943,0.092908,-0.005665,-1.279254,-1.411705,-1.228278,-0.813994,0.103814,-0.496558,-0.625724,-0.990168,-2.842928,-0.624596,-0.839042,-1.115127,-1.728437,-1.722476,-1.153431,0.26298,0.086269,-0.107111,-0.400263,-0.438623,-1.255926,-0.523197,-1.235626,-1.749288,-2.518328,-2.78597,-1.287515,-0.278577,-0.933201,0.23323,0.282244,-0.172421,-0.217276,0.723722,-0.894208,01.03.04@01.03.10@10.03.01@11.04.01@11.06.01@40.01@42.04,468
-0.88081,-0.084232,-0.6715,-0.460109,0.239086,0.265504,-0.283026,-1.030333,-0.884706,-0.687787,-0.3174,-0.302985,-0.070115,-0.926667,-1.083355,-1.184243,-0.770174,-0.247787,-0.992322,-0.312033,-0.530419,0.444206,-1.015422,-0.365549,0.530667,0.810397,0.590372,-0,0.197817,-0.027692,-0.055672,0.108703,0.584515,0.758157,-0.232758,0.17771,0.144161,0.549543,-0.064782,0.397294,-0.313024,0.128084,0.470689,-0.571442,-0.451483,-1.014658,-0.540559,0.297824,-0.267852,0.515716,-0.466286,-0.558161,10.03.01@10.03.04.09@10.03.05.01@20.09.14@42.04.05,469
0.441125,0.436281,0.288287,0.420703,0.279349,0.096058,-0.184284,0.859861,1.120818,0.148923,1.253364,1.254673,0.854972,0.680595,-0.05153,-1.116241,-1.011371,0.860303,1.434601,0.779183,0.73733,1.241325,0.683806,0.194448,0.200455,0.458882,0.808965,-1.213668,-0.120932,0.910532,1.68759,1.502134,2.440233,0.743002,0.395476,1.713901,-0,1.448192,0.985965,0.604244,-0.306349,-0.580612,-0.070727,-0.571442,-1.650793,-1.284204,-0.058527,0.118657,-0.751517,-0.175036,0.191861,-0.428721,01.01.06.05.01@01.01.13@01.02.07@10.01.03@10.03.04.05@11.02.03.04@16.03.01@42.10,470
-2.14728,-0.852609,-0.409923,-0.332696,-0.542379,-0.03611,-0.426201,-0.77364,-0.52784,-0.629535,-0.107965,-0.247035,-0,-0,-0.00132,-0.096221,-0.285626,-1.142216,-0.021209,0,0.36618,1.249942,0.54117,-0,-0.304164,-0.491418,-0.189953,-0.313794,-0.376438,0,-0.705573,-1.151314,0,-0.312822,-0,1.716943,-0,0.518226,-0,0.108131,-0,-0.940052,0,0.218709,0,-0,-0.036328,-0.30589,-0.983589,-0.058254,-2.047297,0,10.03.01.03@10.03.04.05@16.03.01,471
0.14993,0.708931,-0.069873,0.378232,-0.708921,-0.105583,-0.383413,-0,-0.303694,-0.507735,-0.392797,-0.629735,-0.463334,-0.093877,-0.603845,-0.548855,-0.128417,0.322467,1.0685,-0.402341,-0.276035,0.13613,0.998018,0.390199,-0.213472,0.35464,0.437866,0.358215,0.078919,0.332245,0.303685,0.51318,0.738393,0.72532,-0,-1.948622,0.560435,-0.159846,-0.039029,0.272557,-0.218459,-0.000214,-0.155069,0.924201,0.207034,-0,0.788201,-0.142303,-0.116029,-0.917967,0.386148,-0.022975,10.01.02@10.03.01.01.09@10.03.04.03@10.03.04.05,472
-0.483305,-0.237908,-0.150358,0.261898,0.206144,-0.358058,-0.153016,0.597334,-1.026272,-1.312672,-0.390703,-0.307461,-0.59971,-0.341148,0.367727,-0.691233,-0.085346,0.661377,0.295047,-0.364713,0.353669,-0.329215,0.832643,0.836214,1.065518,0.063732,-0.095907,0.49339,0.711358,0.183835,0.097246,0.074821,0.405374,0.417161,-1.319078,-0.637536,0.618073,0.616261,0.808265,0.839543,0.253249,-0.08982,0.062586,0.677278,-0.872713,-2.033601,-1.590248,-0.765492,-0.723321,0.398934,0.179718,0.275734,01.04@01.06@14.04@20.09.13@32.01@42.25,473
-1.366136,-3.985603,-2.168527,-1.782251,-1.715491,-0.939258,-1.234237,0.82194,0.548654,-0.965808,-0.242004,0.401989,0.123085,0.400665,-1.043187,-0.317225,0.00941,-1.12306,-0.988884,0.154556,0.26818,0.56916,1.771146,-0.008737,-0.506477,-2.103536,-0.3145,-0.252,-1.565424,-1.255914,0.771995,1.24166,1.011698,0.677328,0.638916,0.557955,0.967103,-0.296005,1.068377,0.340595,-0.513277,-0.524609,-0.285661,-1.950677,0.628264,-0,-0.309057,0.745741,-1.655947,0.533109,0.561006,-0.361511,10.01.03.05@10.03.01.01.09@16.03.01,474
0.117575,-0.480814,0.010612,-0.249601,-0.397799,-0.290279,-0.334042,-0.715301,-0.082496,-0.507735,-0.937329,-0.137372,-0.531522,-0.247838,-0.628951,-1.158742,-0.774481,-0.281678,-0.031522,0.70769,0.478776,-0.58774,0.894659,1.108779,0.670193,1.057669,1.225816,0.279042,1.242607,0.388538,0.728031,1.112482,-0.21473,0.593974,0.377152,0.305472,1.613929,0.725188,0.795388,1.264783,-0.742457,-0.405475,-0.155069,0.102303,-0.29881,0.670746,-0.131466,-0.726542,-0.504262,1.641293,1.296869,0.300626,42.04.05,475
-0.104289,-0.765857,-0.277122,-0.111108,-0.27152,-0.349585,-0.30442,0.848193,-0.044155,-0.711617,0.195716,0.180426,0.143541,-0.135866,0.051401,0.114159,0.220458,-0.60438,-2.106094,0.237338,0.061753,-2.427576,-0.221622,-0.811564,-1.592456,0.235853,-0.772019,-0.730903,-0.525693,-0.812389,-1.256076,0.123527,1.792569,1.909965,-0.599227,-0.382011,1.895715,-1.582708,0.120644,-0.183867,0.459066,-0.170261,0.23671,1.171123,0.814046,-0,-0.077554,-0.31368,0.12255,-0.378783,-0.52943,0.347922,10.03.01@14.01@16.01,476
-1.037963,1.05594,0.332554,0.285904,0.187842,-0.25639,-0.103645,-0.569452,-0.465905,-0.110563,-0.246192,0.565364,-0.090571,0.195384,0.073996,-0.011219,-0.903693,-0.045914,-0.547157,2.250443,0.082604,-0.536035,1.494143,0.01852,0.763211,0.839488,0.097268,1.14995,0.761953,0.917356,1.626423,0.625416,0.129772,0.189831,0.683416,0.731347,0.845423,0.711572,0.640867,-0.095984,-0.842584,-0.476752,-0.44074,-1.326317,0,-0,-0.638868,-0.687593,0.786233,-0,1.743729,0,10.03.01.03,477
0.533568,-1.162438,-1.240934,-0.762946,-0.668658,-0.659672,-0.513423,1.317825,0.778699,0.33427,0.37583,0.753358,0.507212,0.074081,0.402875,0.294787,0.175233,-1.874558,-0.1759,-0.197267,0.130562,0.491602,0.177345,-0.529088,-1.064582,-1.259901,-1.326126,-1.624984,-1.737447,-0.88233,-0.843199,-0.359303,-0.035589,-0.292615,-0.528551,0.956452,-0.153635,-2.119175,-0.384127,-0.90394,-0.123895,-0.586722,-0.710088,-0.941825,0,0.879571,-0.613498,0.488676,-1.211323,-1.63605,-0.527001,0.171186,10.03.01@10.03.02@10.03.04.05@10.03.05.01,478
0.071353,0.252862,-0.168467,-0.157272,0.092676,-0.186917,-0.042755,-0.627792,-0.931894,-0.163519,-0.329966,-0.495454,-0.476971,-1.031641,-0.428109,-0.606231,-0.602197,-0.96834,0.288172,0.278729,0.070094,0.052109,0.045045,0.479402,0.444626,0.100095,0.994514,0.22111,0.465972,0.161658,-0.32519,-0.181418,-0.779713,-0.711913,-1.02852,-0.789634,-0.643558,1.207191,0.465742,1.857284,-0.178409,-0.096947,-0.013593,-0.042323,-2.204463,-0.044588,0.10955,0.628893,-3.100434,0.657345,-0.233142,-0.154904,01.04@10.03.01@40.01@42.01,479
0.006643,-1.256626,-0.339499,-0.395479,-0.471004,-0.195389,-0.251758,-0.449857,-0.539638,-0.828121,-0.809573,-0.361173,-0.27468,-0.6654,-0.601335,-0.07497,-0.384689,-1.288095,0.020042,-0.522751,0.393286,-0.460632,0.251764,0.112679,-0.078597,0,1.64775,0.53008,0.453323,-0.290395,-0.176095,-0.374127,-0.24229,-0.335555,-0.237993,-0.34855,-1.07264,0.249993,0.313796,1.508587,0.718283,0.449849,0.31833,1.284001,-0.17189,-0.152702,-0.607156,-0.294205,-0.068314,0.493353,-0.060712,0.659077,10.03.01.01.09@10.03.03@11.02.03.01@11.02.03.04.01,480
1.152937,1.445085,1.143443,1.416002,0.921724,1.397405,1.229366,-0.77364,-1.153092,0.400466,-0.208494,0.106572,-0.222402,0.458984,0.425469,0.711296,0.603789,1.364248,0.380986,0.794234,1.056352,0.991417,0.692075,1.202938,1.18644,1.169184,0.486159,1.474368,1.227429,0.982178,-0.107282,-1.371552,-0.752153,-1.11353,0.528975,-1.547083,-1.130278,1.356966,1.065801,1.545441,1.564912,1.408015,0.652974,0.151687,0,0.441188,-0.229775,0.317299,0.343777,2.438888,-0.811146,-0.642795,01.03.16.01@10.03.01@11.04@16.03.03,481
-1.176628,-0.071839,-0.500469,-0.323463,-0.231257,-0.652894,-0.31594,0.218128,0.168194,0.31044,0.761191,0.419894,0.170817,0.547628,-0.076635,0.095033,-0.572047,-0.571962,-0.540282,-0.959237,-0.459525,-0.58774,-0.302242,-1.217933,-0.852967,-1.136265,-0.489882,0.267456,-0.996228,-1.250796,-1.133742,-1.386376,-0.481145,-0.469427,0.2358,-0.725753,-0.553898,-0.027772,0.584209,0.422808,0.031858,-0.324015,-0.686962,-0.839528,-0.295132,-0.672541,-0.429565,0.613313,-0.363284,1.226345,-0.500287,-0.376447,01.03.16.01@10.01.02@10.01.03.05@10.03.01.01.09@10.03.04.03@11.04.01@11.04.02@16.03.01,482
0.602901,-0.299873,-0.285171,-0.140653,-0.231257,-0.895202,-0.702678,1.078633,0.056121,-0.454779,-0.135192,0.061811,-0.208764,-0.511438,-0.279988,-0.145097,-0.877851,-0.78415,-0.456061,0.495091,-0.886973,-1.122025,0.532901,-0.98997,-0.480898,0.376458,-0.390753,0.369802,-0.156349,0.224775,0.104892,0.167998,0.504131,-0.070336,2.411058,-0.044354,-0.29773,0,1.148213,0.275392,0.322226,-0.186553,-0.289742,1.238144,1.891954,1.938502,1.777636,-1.817123,-0.178927,-0.053285,-0.412857,-0.052846,10.03.04.03,483
-0.501794,-1.427652,-0.214746,-0.434257,-0.822389,-0.678311,-0.579251,0.343558,0.011881,0.093319,0.128697,0.361705,0.239005,0.326017,0.006212,-0.317225,-0.729256,0.435928,0.382705,-0.176572,0.166009,0.633791,0.284839,-0.781829,-0.822737,1.140093,0.442949,1.111329,0.89603,0.443126,0.340003,0.600004,0.223936,0.0307,-0.308669,0.129038,-0.368176,0.717018,1.575723,1.579461,-0.114995,-0.431949,-0.368642,0.271621,0.006535,0.344921,-0.800603,0.535415,-0.397986,0.866061,-0.740717,0.437534,01.04@10.03.01.01.11@10.03.04.03@16.19.03@42.10.03,484
-0,-0.473378,-0.261025,-0.596755,-0.425251,-0.103888,-0.355436,-0.006478,-0.495398,0.125093,-0.388608,-0.278367,0.041259,-0,0.136759,0.44779,0.545643,-0.800359,-0.523094,-0.272524,-0.73059,-0.505874,-1.145654,-0.766962,-1.015748,-1.250204,-1.610805,0.36594,-0,-0.682744,-0.590884,0.026114,-0.067742,-0.070336,-0,-0.34855,-2.327867,-0.656827,1.701915,1.335656,0.524705,0.731902,-0.048962,-0.90655,-0.175568,0.146464,-0.461277,0.535415,-0.530289,0.016287,-0.274428,-0.030443,14.04@20.01.10@20.09.01@42.10,485
1.217647,0.163631,0.712847,0.162184,0.58681,0.346838,0.087255,0.346475,0.840634,0.294553,0.315094,-0.629735,0.223094,0.696924,0.463127,-0.130221,1.224011,0.559704,-0.456061,2.615436,0.628904,0.489448,0.679672,0.538871,0.756235,0.444337,-0.35771,0.450906,-0.394146,0.51989,0.829339,0.593651,0.974951,1.54371,0.960886,0.460612,0.93188,-1.161977,-0.273387,-0.909609,0.216536,0.462068,0.986258,0.680806,0.013893,1.193547,-0.51836,0.173186,-0.046625,-0,0.408005,0.94285,10.03.01.01.11@11.02.03.01@11.02.03.04,486
-0.922409,-0.245343,-0.11414,-0.028013,0.272028,0.118086,0.110295,1.221565,0.678423,-0.534214,-0.003248,1.115916,0.516304,0.270032,0.942637,0.415915,0.194615,0.141223,-0.086523,0,0.336988,0.280473,0.229025,0.94524,0.453928,1.363123,0.11506,2.258379,1.090822,-0.703214,-0.344304,-0.02471,-0.609759,0.237823,0.021153,0.606626,0.883848,0,1.341365,0.867893,-0.044906,0.093464,-0.448902,-0.472673,0,-0,-0.337598,-0.130618,-1.213492,-0,0.221004,5.709742,01.04@10.03.01.01@10.03.04.01@10.03.04.05@14.07.03,487
-0.219842,1.050982,1.298377,0.913736,0.885121,0.865344,0.301195,-0.423604,0.955657,-0.039072,0.453321,0.545222,0.236732,0.603614,0.420448,0.564668,0.526261,0.771891,0.171295,0.237338,-0.540845,0.235231,0.956675,0.187014,1.223647,0.892821,-0.222996,0.302215,0.420436,1.058942,0.911533,-0.156006,0.026422,0.444946,0.528975,0.688759,-0.044763,-0.069981,0.48377,0.737486,1.075402,1.293972,0.372744,0.081138,1.939779,2.693824,2.053536,-2.529895,-1.083358,-0,-0.852432,0.28818,10.03.04.05@16.03.01,488
-0.34464,-1.011242,-1.011551,-0.851581,-0.505776,-0.683394,-0.737237,0.305637,0.191789,0.464013,0.141263,0.426608,-0.04284,-0.975655,0.350154,0.201285,0.603789,-0.532177,-0.404498,0.575991,0.65184,-0.458477,0.46055,-0.980058,-0.143709,-0.372631,-1.816688,-1.285117,-1.509769,-0.172691,0.286481,0.504709,0.736096,0.889504,-0.389816,0.834773,0.118544,-1.281797,-1.045995,-1.229957,-0.674593,-0.238483,0.073469,0.423302,0.324757,-1.121291,0.004899,0.679527,-1.601725,0.185248,0.070432,-0.451124,10.03.04.05@16.01,489
0.75081,-0.138762,0.821502,0.640444,0.486153,0.436645,0.867314,1.227399,1.775562,1.83823,1.582177,1.688847,1.5414,1.494723,1.012932,0.590168,1.267081,0.764524,1.448351,0.944747,1.114736,1.661428,0.530834,-1.106429,-1.143647,0.492822,-1.814146,-2.030506,-1.899352,1.285822,0.689802,0.754595,0.3181,-0.300192,-0.88455,-0.077815,-0.11521,-0.33413,-1.337011,-1.669371,1.040914,0.987481,0.126522,-1.643789,0.714717,-0.09198,-0.324913,0.301719,-0.230981,-1.809981,-0.806289,0.305605,01.05.03.01.04@01.05.25@18.02.01.01,490
-0.242953,-0.460985,0.354687,0.267438,0.063394,0.052002,-0.314294,0.089782,0.345152,-0.105267,0.738153,0.440036,0.314012,0.340014,-0.149441,-0.032469,0.00941,0.31952,0.561459,0.361511,0.589287,0.838456,0.446079,0.211793,0.030698,0.029793,0.02864,-0.763731,0.220585,-0.271631,0.202377,0.176469,0.488055,-0.583093,-0.295581,1.230229,0.701328,-0.12036,0.664045,0.901912,-0.216234,-0.276158,-0.424416,-0,-0.322723,-0.435578,-0.271002,0.79248,-1.599556,-1.37764,-0.867003,-0.204689,10.03.01.01.09@10.03.04.03,491
0.04362,0.138845,0.030734,-0.162812,-0.580812,-0.781673,-0.202387,0.801522,-0.111989,-0.719561,-0.602232,-0.696875,-0.258769,-0.201183,0.199522,0.010031,0.086938,-0.39956,0.002854,-0.176572,-0.522078,-0.824721,-0.076919,0.464535,0.367887,0.597064,-1.061781,0.952982,1.014929,0.257187,0.001672,-0.391068,-0.099896,1.124412,0.350976,0.579249,0.848625,0.112472,1.475284,0.811194,-0.786958,0.144376,-0.195879,0.99475,1.536943,-0,0.566212,-2.646743,0.339439,-0.823547,-0.087427,-0.07027,10.03.01@10.03.04.09@16.01@42.04.05,492
-0,-2.163807,-1.206727,-1.095328,-1.171943,-1.239178,-0.63685,-0.026897,1.168007,1.295428,0.903607,0.634743,1.250463,0.808896,0.041359,-0.123846,-0.06381,0.0646,0.073324,0.301306,-1.026676,0.58424,0.299309,-1.735806,-1.555249,0.255247,-1.402379,0.557115,-0.573759,0.760416,0.993726,1.027775,1.147202,1.21787,-0.489286,1.002081,0.473979,-1.121129,-0.680294,-1.581488,0.178711,-0.165169,0.183657,1.696714,0.872908,-0.179361,-0.873542,-0.087774,0.857806,-0.950268,0.002431,0.09153,10.03.01.01.11@20.09.14@42.04,493
-0.349263,0,-0,0,0,-0,-0,1.169059,0,-0.677196,-0,0,-0,-0,0.631332,0.335163,0.211844,-0.703106,0,-0.863285,0,-0,2.932905,-0,4.576927,0.117065,-0.494966,-0.130343,-0.303075,0,0,0,0,0,-0,-0,-0,-1.639895,1.256378,0.643933,-0.674593,-2.145651,0,-0.567914,2.572544,2.163617,-4.298508,-0,-0.287372,0.610135,-4.233026,0,10.01.05.03@11.02.03.01.04@11.02.03.04@16.19@20.01.21,494
-0.640458,-0.654318,0.690713,0.248972,0.389156,-0.273335,0.01649,-0.589871,-0.69595,-0.261488,-0,-0.356697,-0.379235,0.034424,0.13927,-0.797485,-0.121956,1.648638,0.19192,0.476276,-0.55127,0.252466,-0.304309,-0.053338,-0.269283,0.992215,0.552245,0.87574,0.491269,0.055895,0.114449,-0.185654,0.031015,0.136787,1.052503,0.731347,0.108938,-0.001901,0.419386,0.765835,0.071909,-0.173315,-0.050322,-0.557332,1.864362,0.749241,1.41294,-2.292304,-0.484742,0.657345,-0.672716,1.62739,01.04@10.03.01.01.09@10.03.04.03@14.07.03,495
-0,1.088162,0.666568,1.205494,1.01872,1.009373,0.893645,-0,-0.283049,0.260131,-0.22106,-0.153038,-0.022383,0.239706,0,0,0,0.1648,0.980842,1.067038,1.206481,1.349043,1.012489,0.846126,0.825998,0.303731,-0.576302,-0.246207,0.577281,-0.037928,-0.191387,0.09388,0.212453,-0.729594,-0.18564,-1.197257,1.370569,1.162258,0.009903,-0.660135,-1.83384,-0.561266,0.376825,-0.169311,-0.633587,-2.627492,0.607439,0.640578,0.447884,0.900847,0.276862,-0.289323,10.01.03@10.01.05.01@10.03.01.01.09@10.03.04.03,496
0.025132,-0.530386,0.372796,-0.101875,-0.178183,-0.815563,-0.794837,0.07228,0.300913,-0.798995,-0.057701,-0.047851,-0.417875,-0.387803,0.199522,-0.499979,-0.602197,-0.178532,-0.134649,0.312594,0.061753,-0.652371,0.977346,-1.022182,-0.46927,0.427367,-0.070489,0.126488,0.610168,0.098541,-0.457081,0.01129,-0.628132,0.063536,0.3248,0.183794,0.208203,0.602645,1.222898,0.811194,-0.008193,0.28693,-0.250292,-0.69843,0.745987,-0.246007,-0.480305,0.208241,1.050838,0.282152,-0.233142,0.773582,10.03.01.01.11@20.09.14@42.04.05,497
-0.159754,-0.562609,-0.216758,-0.317924,0.136599,-0.364836,-0.439367,0.521493,0.610589,0.802934,1.108853,0.381847,0.539033,-0.128868,-0.327688,0.320288,-0.873544,0.391722,0.214264,0.575991,0.74567,0.004713,-0.246428,-0.868555,-0.569264,0.223732,-0.525467,-1.522637,-0.811556,-0.237513,-0.084344,0.000702,0.465088,0.250452,-0.180405,1.388411,1.021539,-0.496159,-1.432299,-1.164753,-0.10832,-0.131567,0.557751,1.365133,-0.085436,0.318263,-0.0173,0.309509,-0.604031,-1.01984,0.476006,-0.483484,10.03.04.05@16.01,498
-0.081178,-0.218078,0.358711,0.629365,0.628903,0.050308,0.645145,0.337724,0.660727,0.469309,0.888946,1.308385,1.029988,0.582619,0.307475,0.534917,0.700699,0.593595,-0.208557,-0.184097,-0.509568,-0.051301,-0.624723,-0.377938,-0.12278,0.260095,0.814048,0.570632,0.941566,1.065766,0.737589,-0.018357,-0.024105,0.535878,0.33527,-0.089983,-0.762036,0.266332,-0.1884,-0.458855,0.702708,0.554728,0.718271,0.853651,1.682259,1.076547,2.262839,-2.81812,0.361128,0.289606,-0.337571,0.218481,10.01.05.01@10.03.01@34.01.01.01@40.01@41.01.01@42.04.03@43.01.03.05@43.01.03.09,499
0.04362,0.552777,0.39493,0.625672,0.700278,1.053429,0.426268,-0.397351,0.477871,0.638769,1.326666,0.661599,0.534487,0.510304,0.09408,0.41804,0.461655,0.155958,-0.024647,0.813048,-0.697228,-0.928131,-1.451598,-0.66537,-1.227363,0.170398,0.313319,0.701944,1.432339,0.485772,0.420284,-0.145418,0.090729,0.369169,0.089212,-0.093025,-0.947758,0.328965,0.689798,-0.365302,0.79616,1.009882,1.255606,-0,-0.120385,-0.211943,-0.737178,0.410777,0.430533,-0.637193,-0.267142,-0.826999,11.04.03.01@11.04.03.05@16.03.03,500
-0.02109,0.411495,0.13134,0.04585,-0.361196,-0.629172,-0.498612,-0.747387,-0.436412,-0.825473,-0.35091,-0.495454,-0.827004,-0.457785,-0.57874,-0.839986,-0.839087,0.101438,-0.254964,0.143267,0.645585,-0.24304,0.7913,-0.427495,-0.073946,1.081911,0.514119,0.976155,1.166714,0.252069,0.059016,-0.094593,0.014938,-0.315348,-0.04167,-0.211662,-0.17605,1.092817,0.73358,1.151386,0.203186,0.297113,-0.155069,0.853651,1.205846,0.34344,1.898144,-2.401362,-0.289541,0.871031,-0.646002,0.400196,11.02.03.01.07@11.04.03.01@11.04.03.05@16.03.03,501
-0.437083,-1.048421,-0.419984,-0.550591,-0.646696,-0.766423,-0.654953,-0.161077,-0.170975,-0.237658,0.501491,-0.358935,-0.017837,0.223377,0.249733,0.554043,0,-0.175584,-0.182775,-0.637517,-0.221822,0.03272,-0.345653,-1.173332,-0.971565,0.000702,-0.484798,-0.292552,0.215526,-0.739037,-0.269757,-0.79978,-0.012622,-0.045077,0.610122,-0.257291,-0.89012,0.199614,0.955061,1.301637,0.031858,-0.045017,0.07619,1.39688,-0.387103,0.595214,-0.16635,0.562679,-0.170252,0.12313,0.02186,0,11.04.03.01@11.04.03.05@16.03.03,502
-0.497171,-0.99637,-0.876738,-0.792491,-0.575321,-0.57156,-0.691158,-0.324427,-0.079547,-1.098198,-0.514269,-0.786396,-0.729268,-0.513771,-0.880003,-1.347871,-1.121202,-0.386298,-1.021541,-0.848234,-1.103825,-0.161174,-0.45108,-0.303602,0.486484,0.281913,0.925886,-0.823594,1.062994,-0.211926,0.124006,0.081174,0.364034,0.700061,0.70174,0.345018,0.163374,0.672086,1.176542,1.097522,-0.986099,-0.332161,-0.851564,-0,0.118741,-0,-0.271002,0.180976,-1.486773,0.858607,-0.748002,1.067312,11.04.03.05,503
-0.090422,0.337136,0.13134,0.193575,0.132938,0.218059,0.422977,1.166142,0.979251,0.392522,0.633435,1.183056,0.627678,0.521968,0.676522,0.532792,0.586561,0.396143,-0.24637,-0.328966,0.130562,0.220151,-0.449012,0.058166,0.219059,-0.459903,-1.526926,-0.727041,-1.074651,0.229893,0.164147,1.108247,1.310266,1.412364,0.921621,0.518409,0.272246,-2.221294,-0.162646,-0.005266,0.637069,0.612768,0.266637,0.948893,-0.052326,-0.237121,-0.401023,0.730161,0,-0.381267,0.332719,-0.172329,01.05.13.01@11.04.03.03,504
