chip_affymetrix_chip=B,chip_affymetrix_chip=A,chip_affymetrix_chip=C,chip_affymetrix_chip=D,chip_affymetrix_chip=A-D,pp_number_of_probe_pairs,a_fy4_a,alpha_fy5_alpha,gal_gal,heat_heat,rel_alpha_fy5_alpha,rel_gal_gal,rel_heat_heat,avg_abund,median_deviation_of_log_fc_gal,sig_gal,sig_and_fc_gal,median_deviation_of_log_fc_fy5_alpha,sig_fy5_alpha,sig_and_fc_fy5_alpha,median_deviation_of_log_fc_heat,sig_heat,sig_and_fc_heat,thrshld_gal,thrshld_fy5_alpha,thrshld_heat,below_threshold_in_all_conditions,classification,id
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.270908,0.12969,-0.038235,-0.126172,-0.276064,1.280933,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.819971,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.01.03.05.02@01.01.05.03@01.02.07,666
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.325091,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,1.881146,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.05,667
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.294958,0.12969,-0.038235,-1.177308,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,0.054487,-0.262428,0.405014,0.432706,-0,-0.786808,18.02.01.01.01@18.02.05@30.01.05.05.01@34.11.03.07@40.01.03@42.04@42.29@43.01.03.05,668
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.288946,0.12969,-0.038235,-0.126172,-0.288762,0.280579,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.648409,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,10.01.05.01@11.02.03.01.01@11.02.03.04,669
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.294958,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.612862,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.03.16@11.04.03@40.01,670
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.311565,-0.319008,0.12969,-2.277195,-0.126172,-0.295111,-0.019528,1.951192,4.087519,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0,0.432706,-0.808186,-0.786808,14.04@20.03.01.05@20.09.01,671
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.242495,-0.199761,-0.257463,-0.234834,0.12969,-1.251005,-0.699519,-0.244317,0.980827,0.292717,-0.244582,-0.602681,-0.311952,-0.224357,0.612862,-0.114398,-0.262428,0,0.432706,-0,-0.786808,01.04.04@01.05.25@10.01.09.05@10.03.01.01.01@11.02.03.01.01@11.02.03.04@34.11.03.07,672
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.196236,-0.177598,0.161832,-0.210784,0.12969,3.320205,-1.463981,-0.117333,0.48065,2.227604,4.087519,-0.602681,-0.311952,-0.224357,0.509307,0.335961,-0.262428,0,0.432706,-0,-0.786808,20.01.03@20.01.07@20.09.04,673
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.343058,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,02.45@16.21.05@20.01.15,674
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.318328,-0.282933,0.12969,-0.038235,-2.132886,-0.288762,2.081217,-0.398314,-0.244582,-0.54857,-0.311952,-0.224357,0.095088,0.977723,3.809549,-1.058792,0.432706,-0,-0.786808,01.06@01.07.01@14.10,675
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.238547,-0.277751,-0.270908,0.12969,-0.038235,-1.177308,-0.276064,1.180898,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,0.054487,-0.262428,-1.058792,0.432706,-0,-0.786808,12.01.01@42.16,676
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.242495,-0.221925,-0.270988,-0.234834,0.12969,-1.251005,-1.08175,-0.250667,1.080862,0.292717,-0.244582,-0.602681,-0.311952,-0.224357,1.23419,-0.013067,-0.262428,0,0.432706,-0,-0.786808,14.04@14.13.04.02@18.01.07@20.01.01.01.01,677
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.242495,-0.177598,-0.243937,-0.228821,0.12969,-1.157715,-0.126172,-0.231619,0.580685,0.430924,-0.244582,0.046662,-0.311952,-0.224357,0.405752,-0.41839,-0.262428,0,-1.134028,-0,-0.786808,10.03.01@11.04.03.01,678
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.227466,-0.270988,-0.258883,0.12969,-0.038235,-0.126172,-0.269714,0.380614,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.544854,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.04@12.07@14.07.03@30.01.05.01,679
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.304802,-0.306983,0.12969,-2.183905,-0.126172,-0.295111,0.080508,1.674779,4.087519,-0.602681,-0.311952,-0.224357,1.337745,-0.41839,-0.262428,0,0.432706,-0.808186,-0.786808,01.03.04@01.03.10@11.06.02,680
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.343058,0.12969,-0.038235,-0.126172,-0.295111,2.281288,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.04@01.07.01,681
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.325091,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.05.25@02.19@18.02.01,682
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.318328,0.282238,0.12969,-0.038235,7.805127,-0.14273,1.681075,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.302198,4.501782,3.809549,-1.058792,0.432706,-3.453974,-0.786808,32.01.01@32.01.03@32.01.04@32.01.05,683
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.248277,-0.238547,-0.284514,-0.246858,0.12969,-2.650355,-0.126172,-0.263365,-0.419669,3.47146,4.087519,-0.169786,-0.311952,-0.224357,0.819971,-0.41839,-0.262428,0,0.432706,-0.808186,-0.786808,20.01.01.01@20.09.04@34.01.01.01,684
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.284514,-0.276921,0.12969,-0.877845,-0.126172,-0.282413,1.481004,0.016305,-0.244582,-0.602681,-0.311952,-0.224357,1.648409,-0.41839,-0.262428,0,0.432706,-0.808186,-0.786808,10.03.01,685
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.248277,-0.210843,-0.216886,0.059777,0.12969,-1.157715,3.600583,-0.161778,1.180898,0.292717,-0.244582,-0.602681,-0.311952,-0.224357,0.302198,1.8897,3.809549,0,0.432706,-3.453974,-0.786808,01.04@02.19@10.03.02@14.01@16.19.03@32.01@34.11.03.07@43.01.03.09,686
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.282933,0.12969,-0.038235,-1.94177,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.198643,0.775061,-0.262428,0.405014,0.432706,-0,-0.786808,01.06@10.03.01@10.03.04.01@30.01.09.03@30.01.09.11@40.01@42.01@43.01.03.05,687
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.312996,0.12969,-0.038235,-0.126172,-0.295111,1.481004,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.959073,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,11,688
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.312996,0.12969,-1.530875,-0.126172,-0.295111,0.780756,0.56913,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0,0.432706,0.514708,-0.786808,16.17.09@18.02.03@20.09.07@20.09.16,689
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.244088,-0.284514,-0.264896,0.12969,-0.038235,-1.177308,-0.276064,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.130635,0.043228,-0.262428,-1.058792,0.432706,-0,-0.786808,20.01.07@20.09.04,690
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-2.037328,-0.295111,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.198643,0.831356,3.809549,0.405014,0.432706,-0,-0.786808,14.10@16.01@20.09.13@20.09.18,691
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.959073,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,12.10@14.04,692
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.325091,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,2.081217,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.959073,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.06@02.13,693
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.284514,-0.300971,0.12969,-0.038235,-0.126172,-0.288762,0.980827,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.855518,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,14.07.04,694
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.221925,-0.318328,-0.276921,0.12969,-0.038235,-0.126172,-0.282413,1.781111,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.215576,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.01.09.04@01.01.09.05@01.01.09.06,695
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,12.10,696
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.190454,-0.166516,-0.142495,-0.102559,0.12969,0.241635,0.351617,-0.155428,-0.119563,-0.121901,-0.244582,-0.332122,-0.311952,-0.224357,0.405752,-0.136916,-0.262428,0,0.432706,-3.453974,-0.786808,14.04@16.01@20.01.10,697
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.184672,-0.188679,-0.176309,-0.156672,0.12969,0.334925,0.829406,-0.180825,-0.119563,0.016305,-0.244582,-0.440346,-0.311952,-0.224357,0.302198,0.178336,-0.262428,0,-1.134028,-0,-0.786808,14.13.01.01@16.07,698
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.216886,-0.282933,0.12969,-1.344295,-1.368424,-0.263365,0.980827,0.430924,-0.244582,-0.602681,-0.311952,-0.224357,0.923526,0.167077,-0.262428,0,0.432706,-0,-0.786808,11.02.03.04,699
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.238547,-0.223649,-0.252871,0.12969,0.708085,1.11608,-0.257016,0.680721,0.154511,-0.244582,-0.602681,-0.311952,-0.224357,0.405752,0.313443,-0.262428,0,0.432706,-3.453974,-0.786808,11.04.03.01@16.01@20.09.04,700
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.276921,0.12969,-0.038235,-0.126172,-0.282413,1.180898,-0.398314,-0.244582,-0.494458,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,16.03.03@20.09.18,701
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.318328,-0.300971,0.12969,-0.038235,-2.037328,-0.295111,1.681075,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.095088,0.910169,3.809549,-1.058792,0.432706,-0,-0.786808,14.07.04,702
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.325091,-0.288946,0.12969,-0.038235,-0.890634,-0.295111,2.081217,-0.398314,-0.244582,-0.54857,-0.311952,-0.224357,0.716416,-0.024326,-0.262428,-1.058792,0.432706,-0,-0.786808,11.04.03.01,703
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.178889,-0.144352,-0.101918,-0.180721,0.12969,-0.038235,-0.603961,-0.155428,0.080508,-0.398314,-0.244582,-0.440346,-0.311952,-0.224357,0.302198,-0.125657,-0.262428,-3.986405,0.432706,-0,-0.786808,20.01.01.01@20.01.01.07,704
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.264896,0.12969,-0.038235,-0.412845,-0.288762,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.819971,-0.272023,-0.262428,0.405014,0.432706,-0,-0.786808,01.04@10.03.01@11@14.07.03@34.11.03.07@40.01,705
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.318328,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.01.06.05@01.02.03.01@01.02.03.03,706
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.29804,-0.246858,0.12969,-0.038235,0.733848,-0.276064,0.780756,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.716416,0.02071,-0.262428,-1.058792,0.432706,-3.453974,-0.786808,01.04@14.04@16.19.03@20.09.07.05@20.09.13@42.08@42.25,707
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.311565,-0.300971,0.12969,-0.038235,-0.126172,-0.295111,1.58104,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.23419,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,11.04.03.01@14.10,708
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.276921,0.12969,-0.038235,-0.126172,-0.288762,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.31913,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.05.03@02.19,709
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.202019,-0.205302,-0.183072,-0.228821,0.12969,0.334925,-1.177308,-0.212571,0.380614,-0.121901,-0.244582,0.804229,-0.311952,-0.224357,0.716416,0.122041,-0.262428,0,0.432706,-0,-0.786808,11.02.01@11.02.02@11.02.03.01@16.03.01,710
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.210123,-0.294958,0.12969,-0.038235,-0.126172,-0.269714,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.337745,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,20.01.09@20.03,711
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.25406,-0.227466,-0.2507,-0.174709,0.12969,-0.224815,1.211637,-0.237968,0.48065,-0.260107,-0.244582,-0.602681,-0.311952,-0.224357,-0.52624,1.0115,-0.262428,0,0.432706,-3.453974,-0.786808,16.19.03@20.01.27@20.03.22@32.05.01.03@32.07,712
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.25406,-0.233006,-0.264226,-0.252871,0.12969,-1.810745,-0.126172,-0.263365,0.48065,0.983748,-0.244582,-0.602681,-0.311952,-0.224357,1.337745,-0.41839,-0.262428,0,0.432706,-0.808186,-0.786808,11.02.03.01@11.02.03.04,713
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,1.064501,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.02.01@11.02.02@11.02.03.01,714
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.01.05.01@32.01,715
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.04@11.04.01@16.19.03@20.01.01.01@20.01.10@20.01.13@20.03.22@20.09.07.06,716
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.03.01@10.03.04.05,717
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.03.01.01.11@10.03.04.09@42.04.05,718
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,12.01@42.01,719
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,20.01.01.07@20.03,720
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.04@10.03.01@10.03.03@14.07.03,721
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.01.06.05@01.05.13.03@11.06.02@12.04.01@12.10,722
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.02.01@11.02.03.01,723
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.01.02@10.01.03.03@16.19.03,724
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,34.11.03.07,725
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.01.03.03@10.01.03.05,726
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.05.03.03.04@01.05.25@10.03.03@18.02.01.01@32.01.03@40.01@42.01@42.04@43.01.03.05,727
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.04.03.01@14.10,728
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,02.13.03@12@42.16,729
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.02.03.01@11.02.03.04@32.01,730
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.03.01.01.11@10.03.04.03,731
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.01.09.06@01.07.01@01.20.17,732
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.05@01.06,733
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,34.11.03.07@40.01@41.01.01,734
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,14.10@16.01@32.01.07,735
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.04@14.07.03@20.09.18.09.01@42.04.03,736
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,10.01.03.03@10.01.09.05@11.02.03.04@34.11.03.07,737
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.04.03.01@42.01,738
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.479557,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,20.03@20.09.04,739
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.354677,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,01.05.03@14.07.02.02,740
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.04.03.01@16.03.03,741
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.075472,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,11.04.03@12.07,742
-0.583935,1.726609,-0.573686,-0.571226,-0.028273,-0.018473,-0.277189,-0.288415,-0.291277,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,-0.519705,-0.398314,-0.244582,0.587781,-0.311952,-0.224357,-1.458232,-0.41839,-0.262428,0.405014,0.432706,0.514708,1.270619,14.07.11.01@14.13,743
