chip_affymetrix_chip=B,chip_affymetrix_chip=A,chip_affymetrix_chip=C,chip_affymetrix_chip=D,chip_affymetrix_chip=A-D,pp_number_of_probe_pairs,a_fy4_a,alpha_fy5_alpha,gal_gal,heat_heat,rel_alpha_fy5_alpha,rel_gal_gal,rel_heat_heat,avg_abund,median_deviation_of_log_fc_gal,sig_gal,sig_and_fc_gal,median_deviation_of_log_fc_fy5_alpha,sig_fy5_alpha,sig_and_fc_fy5_alpha,median_deviation_of_log_fc_heat,sig_heat,sig_and_fc_heat,thrshld_gal,thrshld_fy5_alpha,thrshld_heat,below_threshold_in_all_conditions,classification
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.295111,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.959073,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,10.01.09.05@11.02.03.04@14.07.04@40.20
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.331854,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.281288,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.05.25@10.03.02@11.02.03.01@11.02.03.04@18.02.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.325091,-0.276921,0.12969,-0.038235,0.064944,-0.288762,1.881146,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.629794,-0.193211,-0.262428,-1.058792,0.432706,-3.453974,-0.786808,01.05@14.07.02.02@42.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.294958,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.23419,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,11.02.01@11.02.02@11.02.03.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.325091,-0.343058,0.12969,-3.489966,-0.126172,-0.30146,-1.019882,12.454862,4.087519,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.0,0.432706,0.514708,-0.786808,01.06@14.04@18.02.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.288946,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.441299,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,20.01.03@20.01.27@32.07
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,0.127575,0.160396,0.121255,0.282238,0.12969,-0.691265,0.351617,0.18743,-0.319634,0.430924,-0.244582,-0.602681,-0.311952,-0.224357,-0.733349,0.212112,-0.262428,0.0,0.432706,-0.0,-0.786808,01.05@02.01@02.08
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.29804,-0.276921,0.12969,-0.038235,-0.126172,-0.282413,0.48065,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.612862,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.03.16@10.01.05.01@38
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.325091,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,10.01.02@10.01.03.05@10.01.05.03.01@10.01.05.03.03@10.01.09.05@10.01.11@16.19.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.199761,-0.243937,-0.258883,0.12969,0.894665,-0.126172,-0.250667,0.280579,0.430924,-0.244582,-0.602681,-0.311952,-0.224357,0.716416,-0.41839,-0.262428,-3.986405,-1.134028,-0.808186,-0.786808,01.05.25@30.01.05.05.01@40.01.03@42.01@42.04.03@42.04.05@43.01.03.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.855518,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,14.04@20.09.13@20.09.18.09.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.221925,-0.318328,-0.288946,0.12969,-0.038235,-0.126172,-0.282413,0.980827,-0.398314,-0.244582,-0.54857,-0.311952,-0.224357,1.337745,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,10.01.09.05@11.02.03.04@14.07.04
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,1.881146,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,10.01.09.05@11.02.03.04
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.183138,-0.243937,-0.186734,0.12969,0.894665,1.020522,-0.231619,0.080508,0.56913,-0.244582,-0.602681,-0.311952,-0.224357,0.819971,0.144559,-0.262428,-3.986405,-1.134028,-0.0,-0.786808,01.06@20.01.15
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.259842,-0.205302,-0.223649,-0.246858,0.12969,0.521505,0.733848,-0.244317,0.580685,0.016305,-0.244582,-0.27801,-0.311952,-0.224357,-0.31913,0.358479,-0.262428,-3.986405,-1.134028,-3.453974,-0.786808,11.02.01@11.02.02@16.03.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.318328,-0.300971,0.12969,-0.038235,-2.132886,-0.295111,1.881146,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.008466,1.056536,3.809549,-1.058792,0.432706,-0.0,-0.786808,01.03.16.01@02.13@11.04@16.03.03@18.02.01.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.288946,0.12969,-0.038235,-0.126172,-0.288762,0.580685,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.819971,-0.41839,-0.262428,-1.058792,-1.134028,-0.808186,-0.786808,14.04@20.01.10@20.03@20.09.04
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.25406,-0.160975,-0.15602,-0.132622,0.12969,1.547695,2.645005,-0.180825,-0.419669,1.951192,-0.244582,-0.332122,-0.311952,-0.224357,0.302198,1.304233,3.809549,0.0,0.432706,-0.0,-0.786808,20.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.216384,-0.2507,-0.270908,0.12969,0.894665,-0.126172,-0.263365,0.180543,0.430924,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,-0.41839,-0.262428,-3.986405,-1.134028,-0.808186,-0.786808,01.03.16.01@11.04.03.01@16.03.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.318328,-0.264896,0.12969,-0.038235,-0.126172,-0.282413,2.381323,-0.398314,-0.244582,-0.494458,-0.311952,-0.224357,1.130635,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,11.02.03.04@14.07.05@14.13.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.227466,-0.358905,-0.294958,0.12969,-0.038235,-3.470696,-0.288762,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-1.251123,9.433212,3.809549,0.405014,-1.134028,-0.0,-0.786808,01.05.25@02.01.03@11.02.03.04.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.325091,-0.288946,0.12969,-0.038235,-0.126172,-0.295111,2.281288,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.422685,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,10.01.05.03@38.07
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.325091,-0.306983,0.12969,-0.038235,-0.126172,-0.295111,1.781111,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.509307,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,10.01.03@42.16
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.294958,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.819971,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,11.04.01@11.04.02
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.29804,-0.258883,0.12969,-2.557065,-0.126172,-0.276064,-0.319634,3.056841,4.087519,-0.602681,-0.311952,-0.224357,0.405752,-0.41839,-0.262428,0.0,0.432706,-0.808186,-0.786808,02.13
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.325091,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,2.281288,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.337745,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,10.01.03.05@10.01.05.01@10.01.09.05@10.03.01.03@32.01.09
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.225148,-0.111107,0.073916,0.107877,0.12969,0.614795,3.600583,-0.041142,1.481004,-0.121901,-0.244582,-0.602681,-0.311952,-0.224357,-0.422685,3.240776,3.809549,0.0,0.432706,-0.0,-0.786808,01.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.343058,0.12969,-0.038235,-0.126172,-0.295111,1.380969,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,10.03.01@18.02.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.331854,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,2.281288,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.855518,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,16.01@18.01.07@30.01.05.05.01@42.16@43.01.03.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.240846,0.12969,-0.038235,0.638291,-0.269714,0.680721,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,-0.112021,0.178336,-0.262428,-1.058792,0.432706,-0.0,-0.786808,14.10@16.01@32.01.07@42.16
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.258883,0.12969,-0.038235,1.020522,-0.282413,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.683955,-0.09188,-0.262428,0.405014,0.432706,-3.453974,-0.786808,01.01.09.04.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.282933,0.12969,-0.038235,-0.795077,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.441299,-0.159434,-0.262428,0.405014,0.432706,-0.0,-0.786808,01.01.09.04@01.01.09.05@01.05@02.16
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.343058,0.12969,-0.038235,-0.126172,-0.295111,0.980827,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.03.04@01.07.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.284514,-0.306983,0.12969,-0.038235,-0.126172,-0.288762,0.580685,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.062627,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.07.01@32.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.265625,-0.221925,-0.196597,-0.258883,0.12969,2.200725,-0.126172,-0.244317,-0.119563,2.089398,4.087519,-0.602681,-0.311952,-0.224357,2.062627,-0.41839,-0.262428,0.0,0.432706,-0.0,-0.786808,01.02@01.05.25@20.01.01.01@20.03.02.03.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.959073,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,10.03.01.01.11@11.02.03.01@11.02.03.04
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.325091,-0.282933,0.12969,-0.038235,-0.126172,-0.30146,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.648409,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,11.04.03.01@16.19.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.311565,-0.294958,0.12969,-0.038235,-1.846213,-0.288762,0.580685,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.405752,0.594918,-0.262428,-1.058792,0.432706,-0.0,-0.786808,01.03.04.03@01.04@16.19.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.358905,-0.306983,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.751963,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.04@14.07.03@18.02.01.01.05@30.01.05.01.03@30.05@32.01@34.11.03.13@42.01@42.04.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.284514,-0.300971,0.12969,-0.038235,-0.126172,-0.288762,0.680721,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.819971,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.07.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.264896,0.12969,-1.904035,0.542733,-0.276064,0.380614,1.121954,4.087519,-0.602681,-0.311952,-0.224357,-0.31913,0.189595,-0.262428,0.0,-1.134028,-3.453974,-0.786808,11.04.01@12.01.01@14.10@16.19.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.294958,0.12969,-0.038235,-0.126172,-0.288762,1.981182,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.751963,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,20.09.16.09.03@43.01.03.09
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.227466,-0.162783,-0.144647,0.12969,2.387305,1.498311,-0.212571,0.580685,1.398367,4.087519,-0.602681,-0.311952,-0.224357,0.405752,0.538623,-0.262428,0.0,0.432706,-0.0,-0.786808,01.07.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.230411,-0.288946,0.12969,1.734275,-1.08175,-0.269714,-0.019528,1.536573,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,0.009451,-0.262428,-3.986405,0.432706,-0.0,-0.786808,01.07.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.318328,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.358905,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.441299,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.04.04@11.02.03.04@18.02.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.295111,2.081217,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.23419,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,14.07.05@14.10@14.13.01.01@16.01@16.19.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.318328,-0.306983,0.12969,-0.038235,-0.126172,-0.295111,1.681075,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.855518,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,10.01.05.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.259842,-0.227466,-0.284514,-0.270908,0.12969,-0.038235,-0.126172,-0.269714,0.880792,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.302198,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,01.07.01@01.20.37.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.343058,0.12969,-0.038235,-0.126172,-0.295111,0.980827,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.05.25@11.02.03.01@11.02.03.04@34.11.03.07@43.01.03.09
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.325091,-0.294958,0.12969,-0.038235,-0.126172,-0.295111,2.281288,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,99
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.216384,-0.223649,-0.240846,0.12969,1.454405,0.542733,-0.250667,0.980827,0.56913,-0.244582,-0.602681,-0.311952,-0.224357,0.302198,-0.001808,-0.262428,-3.986405,-1.134028,-0.0,-0.786808,01.01.06.05.01@01.02.03.01@32.01.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.306983,0.12969,-0.038235,-0.126172,-0.295111,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.062627,-0.41839,-0.262428,0.405014,0.432706,-0.808186,-0.786808,01.04@16.19.03@20.03.25
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.25406,-0.227466,-0.237174,-0.234834,0.12969,-0.597975,-0.22173,-0.250667,0.48065,0.016305,-0.244582,-0.440346,-0.311952,-0.224357,0.095088,-0.350836,-0.262428,0.0,0.432706,-0.0,-0.786808,14.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.227466,-0.284514,-0.282933,0.12969,-1.717455,-1.08175,-0.276064,0.580685,0.845542,-0.244582,-0.602681,-0.311952,-0.224357,0.923526,0.031969,-0.262428,0.0,0.432706,-0.0,-0.786808,01.07.01@01.20.15.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.23093,-0.210843,-0.054578,-0.198759,0.12969,1.827565,-0.699519,-0.187174,0.580685,0.983748,4.087519,0.046662,-0.311952,-0.224357,1.337745,-0.181952,-0.262428,0.0,0.432706,-0.0,-0.786808,01.05@02.01@02.04
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.23093,-0.216384,-0.237174,-0.258883,0.12969,-0.224815,-1.94177,-0.244317,0.280579,-0.260107,-0.244582,-0.602681,-0.311952,-0.224357,0.302198,0.707507,-0.262428,0.0,0.432706,-0.0,-0.786808,01.05@14.07.02.02
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.242495,-0.19422,-0.196597,-0.036422,0.12969,-0.038235,3.122794,-0.174476,0.080508,-0.398314,-0.244582,-0.494458,-0.311952,-0.224357,0.198643,1.709556,3.809549,0.0,0.432706,-0.0,-0.786808,16.17.09@32.07@34.01.01.01@34.11.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.276921,0.12969,-0.038235,-0.126172,-0.282413,1.781111,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.819971,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,20.09.18
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.270908,0.12969,-0.038235,0.542733,-0.282413,1.080862,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,-0.114398,-0.262428,-1.058792,0.432706,-3.453974,-0.786808,01.01@01.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,1.349495,-0.277189,-0.233006,-0.358905,-0.312996,0.12969,-0.038235,-0.126172,-0.30146,2.381323,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,0.405014,0.432706,0.514708,-0.786808,01.03.04.03@01.03.07@01.05.13.03@10.01.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.246858,0.12969,-0.038235,-0.508403,-0.276064,0.48065,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.509307,-0.20447,-0.262428,-1.058792,0.432706,-0.0,-0.786808,01.04@14.07.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.291277,-0.294958,0.12969,-0.038235,-0.126172,-0.288762,1.681075,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,20.09.07.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.144195,-0.160975,-0.135732,-0.126609,0.12969,-0.038235,0.542733,-0.149079,1.481004,-0.398314,-0.244582,-0.332122,-0.311952,-0.224357,0.405752,-0.024326,-0.262428,0.0,0.432706,-0.0,-0.786808,01.04@14.07.11@14.13.01.01@16.19.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.318328,-0.312996,0.12969,-0.038235,-0.126172,-0.295111,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.959073,-0.41839,-0.262428,-1.058792,-1.134028,-0.808186,-0.786808,11.02.03.01.04@14.13.01.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.291277,-0.216796,0.12969,-1.064425,0.256059,-0.263365,0.380614,0.430924,-0.244582,-0.602681,-0.311952,-0.224357,0.716416,-0.226988,-0.262428,0.0,0.432706,-0.0,-0.786808,14.04@20.09.07
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.304802,-0.150659,0.12969,-0.038235,1.9761,-0.250667,1.380969,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.02708,0.538623,-0.262428,-1.058792,0.432706,-0.0,-0.786808,14.10@18.02.01.01.01@30.01.05.05.01
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.325091,-0.343058,0.12969,-0.038235,-0.126172,-0.30146,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.04@01.07.01@16.19.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.210123,-0.294958,0.12969,2.667175,-1.463981,-0.269714,0.680721,1.536573,4.087519,-0.602681,-0.311952,-0.224357,0.509307,0.335961,-0.262428,-3.986405,0.432706,-0.0,-0.786808,01.04@01.05.25@02.19@10.03.01.03@10.03.02@11.02.03.04@14.07.03@18.02.01@32.01.05@34.11.09
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.233006,-0.243937,-0.276921,0.12969,-0.131525,-0.890634,-0.269714,1.481004,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.337745,-0.103139,-0.262428,0.0,0.432706,-0.0,-0.786808,11.02.03.01.07@11.04.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.282933,0.12969,-0.038235,-0.126172,-0.295111,1.280933,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,2.166182,-0.41839,-0.262428,-1.058792,0.432706,0.514708,-0.786808,01.06.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.311565,-0.288946,0.12969,-0.038235,-0.126172,-0.288762,1.481004,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.648409,-0.41839,-0.262428,0.405014,-1.134028,-0.808186,-0.786808,10.03.03@14.10@16.01@20.09.18.09.01@32.01.03@40.01@42.04.03@43.01.03.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.276921,0.12969,-0.038235,-2.037328,-0.282413,1.180898,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.923526,0.482328,-0.262428,-1.058792,0.432706,-0.0,-0.786808,01.04@10.03.02@14.07.03@18.01.01@18.02.01.02.05@30.01.05.01.03@30.05@32.01@34.11.03.07@34.11.03.13@34.11.12@43.01.03.09
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.227466,-0.311565,-0.264896,0.12969,-0.038235,-0.126172,-0.276064,2.181253,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,1.544854,-0.41839,-0.262428,-1.058792,-1.134028,-0.808186,-0.786808,01.04@10.03.01@14.07.03@30.01.05.01.03@32.01@40.01.03@43.01.03.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.018473,-0.277189,-0.244088,-0.2507,-0.276921,0.12969,1.174535,-1.559539,-0.269714,0.380614,0.56913,-0.244582,-0.602681,-0.311952,-0.224357,0.612862,0.34722,-0.262428,-3.986405,0.432706,-0.0,-0.786808,11.04.03.01@11.04.03.05@16.03.03
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.271407,-0.177598,-0.20336,-0.204771,0.12969,1.267825,0.351617,-0.22527,0.980827,0.430924,-0.244582,-0.54857,-0.311952,-0.224357,1.130635,-0.20447,-0.262428,0.0,0.432706,-0.0,-0.786808,14.04@20.01.10@20.03@20.09.05
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.306983,0.12969,-0.038235,-0.126172,-0.295111,1.280933,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.923526,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,32.07@42.16
-0.583935,-0.579016,-0.573686,1.750153,-0.028273,-0.075472,-0.277189,-0.233006,-0.304802,-0.294958,0.12969,-0.038235,-0.126172,-0.288762,0.980827,-0.398314,-0.244582,-0.602681,-0.311952,-0.224357,0.509307,-0.41839,-0.262428,-1.058792,0.432706,-0.808186,-0.786808,11.02.03.04@18.02.01.02.01@34.11.03.07
