alpha_0,alpha_7,alpha_14,alpha_21,alpha_28,alpha_35,alpha_42,alpha_49,alpha_56,alpha_63,alpha_70,alpha_77,alpha_84,alpha_91,alpha_98,alpha_105,alpha_112,alpha_119,elu_0,elu_30,elu_60,elu_90,elu_120,elu_150,elu_180,elu_210,elu_240,elu_270,elu_300,elu_330,elu_360,elu_390,cdc15_10,cdc15_30,cdc15_50,cdc15_70,cdc15_90,cdc15_110,cdc15_130,cdc15_150,cdc15_170,cdc15_190,cdc15_210,cdc15_230,cdc15_250,cdc15_270,cdc15_290,spo_0,spo_2,spo_5,spo_7,spo_9,spo_11,spo5_2,spo5_7,spo5_11,spo__early,spo__mid,heat_0,heat_10,heat_20,heat_40,heat_80,heat_160,dtt_15,dtt_30,dtt_60,dtt_120,cold_0,cold_20,cold_40,cold_160,diau_540,diau_660,diau_780,diau_900,diau_1020,diau_1140,diau_1260,classification,id
-0.34,-0.18,-0.3,0.14,-0.12,-0.06,0.07,-0.082162,-0.17,-0.15,-0.47,-0.14,-0.12,-0.45,-0.34,-0.3,0.15,-0.04,-0.14,-0.36,-0.03,-0.3,0.25,0.04,-0.099432,-0.01,-0.1,-0.22,0.25,-0.18,-0.49,-0.2,-0.45,-0.45,-0.34,-0.18,0.36,0.08,-0.1,0.01,0.01,0.03,0.19,-0.23,-0.14,-0.22,-0.06,-0.18,-0.86,-1.36,-1.03,-1.03,-1.22,0.58,-0.43,-0.27,-1.18,-1.4,-0.15,-0.6,0.21,-0.32,-0.34,0.08,-0.32,-0.32,-0.56,-0.67,-0.23,0.33,-0.14,-0.09,0.25,0.19,0.4,0.07,-0.01,-0.54,-1.25,11.04.03.01,347
-0.17,-0.22,0.44,-0.45,0.06,-0.102852,0.16,-0.38,0.06,-0.32,0.38,-0.36,-0.17,-0.18,0.23,-0.14,-0.06,-0.67,-1.84,-0.56,-0.45,-0.6,0.11,-0.38,-0.07,-0.12,-0.32,-0.34,-0.54,-0.27,-0.74,-0.56,-0.51,-0.6,-0.3,0.06,0.14,-0.15,-0.09,-0.09,-0.56,-0.01,-0.18,-0.71,-0.58,-0.62,-0.47,-0.47,-1.43,-1.22,-1.64,-1.94,-1.89,-0.42,-1.06,-0.94,-1,-2,-0.18,0.15,-0.18,-0.07,0.43,-0.74,-0.43,-1.25,-0.58,-0.92,-0.49,-0.34,0.21,0.6,0.26,0.34,0.91,0.23,0.14,-0.06,-0.325852,20.01.07@20.01.11@20.01.26@20.09.18,348
-0.45,1.59,0.4,-0.47,-0.76,-0.38,-0.01,-0.36,-0.06,-0.1,-0.56,-0.38,-0.58,-0.4,-0.2,-0.06,-0.29,-0.3,0.25,-0.17,-0.07,-0.14,-0.34,-0.34,-0.6,0.03,-0.09,0.18,0.16,0.24,0.56,0.9,-0.14,0.08,-0.45,-0.32,-0.4,-0.14,-0.4,1.71,0.14,-0.51,-0.86,0.16,-0.36,-0.36,-0.22,-0.17,-1.94,-2.12,-2.84,-2.56,-2.84,0.11,-1.06,-0.71,-1.84,-1.69,0.15,0.45,0.78,0.26,-0.3,1.08,-0.25,-1.6,-0.3,-0.3,-0.18,0.63,1.09,-0.2,0.01,0.08,0.97,0.58,0.93,0.01,-0.67,01.03.01.03,349
-0.1,0.1,-0.04,0.18,-0.3,0.01,-0.06,-0.082162,-0.06,-0.34,-0.36,-0.27,-0.06,-0.43,-0.45,-0.23,-0.1,-0.2,0.23,-0.07,-0.17,-0.096654,0.08,0.03,-0.03,-0.25,-0.62,-0.47,-0.07,-0.43,-0.56,-0.45,-0.94,0.63,-1.51,0.29,0.38,0.58,0.53,0.1,0.41,0.67,0.46,0.33,0.5,0.12,0.37,-0.14,-0.1824,-1.51,-1.94,-1.6,-2,0.58,-0.81,-0.04,-1.84,-2.12,0.07,-0.32,-0.17,-0.64,-0.81,0.44,-0.1,0.07,-0.27,-0.3,-0.09,0.58,0.63,0.46,0.15,0.14,0.48,-0.27,-0.42,0.16,-0.34,01.04@01.07.01@16.19.03,350
0.04,-0.27,-0.03,-0.29,0.15,0.36,0.36,0.19,0.11,0.1,0.42,0.15,-0.12,0.03,0.3,0.28,0.3,-0.01,-0.17,-0.14,-0.32,-0.42,-0.29,-0.25,-0.18,0.08,0.29,0.01,-0.15,0.34,0.12,-0.14,-0.12,-0.07,-0.01,0.01,0.15,0.08,-0.06,-0.22,-0.03,-0.04,-0.1,-0.47,0.11,-0.23,-0.01,-0.34,-1.36,-1.6,-1.84,-2,-1.64,-0.2,-0.49,-0.47,-0.97,-1.15,-0.1,0.15,0.2,0.23,-0.14,-0.54,-0.42,-0.38,-0.282466,-0.03,-0.092018,0.3,0.33,0.28,-0.03,-0.25,0.21,0.1,-0.07,-0.04,0.33,12.04.01,351
0.03,0.19,0.06,-0.15,-0.14,-0.34,0.03,-0.082162,-0.01,-0.38,0.06,-0.22,0.06,-0.32,0.07,-0.38,-0.3,0.12,-0.76,-0.45,-0.84,-0.45,-0.45,-0.25,-0.23,0.14,0.15,0.2,-0.62,0.04,-0.4,-0.14,-0.18,-0.15,-0.14,-0.27,0.08,0.11,0.28,0.32,0.41,0.23,0.03,-0.62,0.69,0.48,0.7,-0.36,-1.32,-2.06,-2.4,-2.32,-2.25,0.23,-0.86,-1,-1.6,-1.32,-0.22,0.08,0.12,0.31,-0.38,0.15,-0.34,-0.23,-0.45,-0.38,-0.34,0.69,-0.059751,-0.03,-0.34,-0.17,0.19,-0.187842,0.07,0.58,-0.06,12.10,352
-0.14,-0.1,-0.06,0.6,0.19,-0.102852,0.25,-0.17,-0.01,-0.27,-0.12,0.01,0.15,-0.32,-0.12,-0.17,-0.109326,-0.29,-0.4,-0.27,-0.23,-0.09,-0.17,-0.4,-0.03,-0.04,0.21,0.28,-0.43,0.44,-0.09,0.24,0.12,-0.04,-0.086127,0.07,0.07,0.2,0.15,0.15,0.07,0.11,-0.09,-0.51,-0.04,-0.01,-0.1,-0.2,-1.94,-2.25,-2.47,-2.64,-2.94,0.41,-0.47,-0.38,-2,-2.32,0.23,0.31,0.53,0.71,0.43,0.23,-0.69,-0.4,-0.43,-0.71,0.53,-0.07,0.55,0.9,0.07,0.14,-0.17,-0.36,-0.42,0.06,-0.45,01.07.01,353
0.28,0.21,0.48,0.19,-0.075391,0.29,0.03,-0.04,-0.1,-0.22,0.12,0.11,-0.048787,-0.03,0.04,-0.04,0.04,-0.45,1.15,0.28,-0.04,-0.03,-0.17,-0.42,-0.15,-0.03,0.04,-0.25,-0.32,0.2,-0.06,0.1,-0.17,-0.43,-0.22,-0.4,-0.32,-0.3,-0.14,-0.18,-0.36,-0.34,-0.36,-0.04,0.12,-0.07,0.15,-0.06,-1.43,-2,-2.47,-2.32,-2.06,0.37,-0.71,-0.47,-1.15,-0.71,0.18,1.32,1.23,0.57,-0.04,0.21,-0.29,-0.45,-0.27,-0.45,0.33,0.4,0.59,0.6,0.23,0.52,0.44,-0.01,0.14,1.08,0.67,16.01@16.06@20.09.16@20.09.18.09.01@32.01.03@42.04.03@43.01.03.05,354
0.15,-0.6,-0.01,-0.03,0.11,-0.04,0.42,0.07,0.12,-0.03,-0.12,-0.17,0.19,0.08,0.04,-0.09,0.3,0.01,0.07,-0.17,-0.23,-0.07,0.2,0.15,0.01,0.32,-0.01,0.24,0.11,0.11,0.03,0.28,0.37,0.19,0.07,0.07,0.21,0.14,0.46,0.25,-0.06,0.46,0.37,-0.18,0.52,0.24,0.43,-0.22,-0.94,-1.36,-1.6,-1.36,-1.4,0.04,-0.51,0.16,-1.47,-1.84,0.06,-0.25,-0.38,-0.32,-0.22,-0.14,0.04,-0.38,-0.25,-0.1,-0.43,0.1,0.28,0.24,-0.2,-0.01,0.21,0.04,-0.17,0.52,-0.14,12@14.07.04,355
0.36,-0.01,0.1,0.11,0.25,-0.25,0.26,0.19,0.14,0.08,0.06,0.07,0.12,-0.18,0.01,-0.03,-0.14,-0.06,-0.03,-0.25,-0.38,0.15,-0.09,-0.17,-0.32,-0.23,-0.17,0.18,-0.15,0.14,-0.01,-0.22,0.36,0.3,0.04,-0.062812,0.06,-0.04,0.3,-0.03,-0.15,0.06,-0.06,0.7,0.1,-0.12,-0.14,-0.6,-0.1824,-0.251584,-1.51,-2.06,-1.6,-0.12,-0.74,-0.22,-1.12,-1.09,-0.22,-0.38,-0.47,-0.89,-0.27,-0.56,-0.12,-0.45,-0.18,-0.42,-0.04,-0.2,-0.03,0.04,0.34,0.55,0.58,0.07,-0.12,0.08,-0.76,12.07@16.19.03,356
0.39,-0.03,0.1,0.11,0.31,0.41,0.39,0.25,0.12,-0.29,0.04,-0.25,-0.048787,0.11,0.26,0.11,-0.09,-0.22,-0.45,-0.47,-0.29,0.01,0.08,-0.1,-0.09,-0.29,-0.49,-0.58,-0.3,-0.74,-0.54,-0.56,-0.04,-0.1,0.15,0.01,-0.4,0.01,-0.18,0.34,-0.01,-0.45,-0.3,-0.69,-0.42,-0.23,-0.45,-0.07,-1.25,-1.64,-1.84,-1.56,-2.12,0.2,-1.03,-0.15,-1.6,-1.25,0.03,-0.49,-0.15,-0.51,-0.4,-0.07,-0.2,-0.2,-0.47,-0.3,0.01,-0.01,0.11,0.08,-0.06,0.19,0.44,-0.4,-0.17,-0.71,-0.71,20.01.01.01.01@32.07@34.01.01.01,357
0.08,-0.07,-0.100853,0.03,0.2,-0.27,0.24,-0.12,0.2,-0.01,0.18,-0.03,0.14,-0.29,0.19,-0.07,-0.15,-0.2,-0.6,0.59,-0.3,0.08,-0.14,0.01,0.3,0.14,0.23,-0.2,-0.32,0.12,-0.01,0.1,-0.22,0.07,-0.1,-0.15,0.21,0.12,0.06,-0.12,0.29,0.03,0.18,0.52,0.15,-0.079829,0.08,-0.49,-1.43,-1.36,-1.84,-1.64,-1.69,0.36,-0.71,-0.64,-1.09,-1,-0.06,-0.6,-0.25,-0.2,-0.69,-0.64,0.1,0.1,-0.56,-0.64,0.12,-0.03,0.32,0.15,-0.2,-0.23,-0.07,-0.23,0.23,0.1,-0.36,14.04@20.01.10@20.03@20.09.04,358
-0.116986,-0.32,-0.15,0.11,0.15,-0.03,-0.1,-0.04,0.11,-0.22,0.21,-0.23,-0.14,-0.22,0.15,0.24,-0.32,-0.42,0.61,-0.22,0.01,-0.17,-0.09,-0.22,-0.14,-0.12,-0.18,-0.3,-0.36,-0.32,-0.15,-0.36,-0.38,-0.27,0.04,0.03,0.06,-0.04,-0.07,-0.14,0.01,-0.64,-0.03,-0.12,0.26,0.06,0.36,0.1,-0.67,-1.09,-1.18,-1.32,-1.06,-0.018363,-0.3,-0.23,-0.86,-1.4,-0.15,-0.03,-0.207522,-0.23,-0.25,-0.34,-0.29,0.11,-0.2,-0.2,-0.4,0.3,0.03,0.43,0.14,0.12,0.26,0.03,-0.222872,0.61,0.3,11.04.03.01@16.03.03,359
1.05,0.43,-0.43,-0.89,-0.32,-0.56,-0.25,-0.42,-0.27,-0.22,-0.56,-0.58,-0.4,-0.49,-0.62,-0.29,-0.17,-0.12,-0.49,-0.79,-0.54,0.08,-0.2,-0.01,-0.4,-0.15,-0.18,-0.1,-0.54,-0.51,-0.38,-0.36,1.27,0.5,1.14,0.49,0.53,0.46,0.31,0.26,0.43,0.34,0.51,-0.42,0.18,0.3,0.52,-0.42,-1.69,-1.94,-2.4,-2.4,-2.74,0.18,-0.76,-1.15,-2.25,-1.09,-0.42,-0.56,-0.51,-0.15,-0.06,0.25,0.01,0.48,-0.15,0.2,0.28,0.1,-0.56,-0.3,-0.25,-0.23,0.06,-0.01,-0.14,-0.56,-0.325852,01.05@14.07.02.02@42.01,360
0.15,-0.09,0.2,0.07,-0.1,-0.23,-0.01407,-0.12,0.36,-0.01,0.26,0.2,0.12,-0.15,-0.06,0.03,-0.23,0.04,-0.81,-0.47,-0.14,-0.06,-0.23,0.1,0.23,0.5,0.36,0.54,0.11,0.3,0.42,0.37,0.25,-0.09,-0.23,0.76,0.1,0.38,0.77,0.65,0.33,0.19,0.15,0.1,0.49,0.3,0.45,-0.14,-1.12,-1.36,-1.6,-1.4,-1.32,0.04,-0.38,-0.36,-1.89,-2,-0.15,-0.22,0.31,0.28,0.1,-0.22,-0.29,-0.18,-0.12,-0.58,-0.07,0.3,-0.06,0.7,0.19,0.31,0.31,-0.27,-0.32,0.28,-0.27,14.07.11,361
0.52,0.18,0.46,-0.51,0.36,-0.06,0.57,-0.15,0.24,0.18,0.08,-0.07,0.15,-0.2,0.19,-0.17,-0.03,-0.14,0.7,0.3,0.34,0.25,0.6,0.24,-0.42,0.2,0.1,0.01,-0.25,0.26,0.57,0.56,-0.86,-1.29,-1.25,-0.49,0.15,0.44,0.46,0.43,0.37,0.58,0.86,-0.54,0.87,0.8,0.74,0.06,-2.4,-4.06,-4.06,-3.84,-3.47,1.85,-1.25,0.03,-3.47,-5.06,-0.04,0.23,-0.54,-0.54,-0.47,-1.09,0.91,-0.22,0.61,-0.58,-0.6,-0.62,-0.89,-1.69,0.1,0.43,0.24,0.11,0.1,-0.47,-1.74,01.05.02.07@02.01,362
0.82,0.29,0.62,0.42,0.41,0.19,0.65,0.45,0.59,0.3,0.28,-0.03,0.34,0.32,0.29,0.28,0.08,0.06,0.78,0.73,0.69,0.91,0.42,0.01,-0.34,-0.01,0.23,0.52,-0.14,0.61,0.76,0.6,-1.18,-2,-2,-0.74,-0.23,-0.09,0.01,-0.03,-0.18,0.07,0.37,-0.36,-0.32,0.1,-0.09,0.07,-1.64,-2.94,-3.64,-3.47,-2.64,1.52,-1.32,0.29,-2.74,-5.64,0.45,1.16,0.91,0.07,0.51,-0.14,0.43,-0.49,0.76,0.21,0.6,-0.3,-0.29,-0.69,0.1,0.18,0.76,0.62,0.48,0.12,-0.51,01.04@01.05.02.07@02.01@16.19.03,363
0.07,0.28,0.23,0.44,0.3,0.31,0.2,0.04,0.34,0.36,0.16,0.21,-0.06,0.14,0.25,0.41,0.14,0.15,1.27,0.7,0.32,1,0.44,0.56,0.24,0.44,0.11,0.19,-0.34,0.15,0.66,0.67,-1.25,-1.51,-1.4,-0.23,0.06,0.33,0.32,0.43,0.29,0.4,0.45,0.58,-0.07,-0.1,-0.1,0.31,-1.94,-2.94,-3.32,-3.32,-2.47,1.81,-1.12,0.37,-2.84,-5.64,0.82,1.05,0.33,-0.17,-0.2,-0.43,0.69,-0.25,1.08,0.58,0.31,-0.04,-0.43,-0.43,0.1,0.24,0.25,0.06,0.23,-0.43,-1.25,01.05.02.07@01.20.15@02.01,364
0.44,-0.04,0.72,0.28,0.76,0.28,0.64,0.65,0.5,0.57,0.5,0.34,0.46,0.65,0.68,0.46,0.7,0.43,0.06,0.01,0.46,0.28,0.48,0.16,0.11,0.33,0.06,0.06,-0.45,0.23,0.23,0.4,-0.38,0.14,-0.67,-0.06,-0.58,-0.17,-0.25,0.8,0.44,-0.76,0.26,-0.01,-1,0.56,-1.03,-0.29,-1.79,-2.84,-3.32,-2.94,-1.69,1.26,-1.03,0.82,-2.32,-3.84,0.74,0.55,0.08,-0.58,0.01,0.61,-0.54,-1.79,-0.56,-0.17,1.18,0.34,0.6,-0.03,0.29,0.5,0.3,-0.15,-0.43,-1.18,-1.74,01.05@02.16.01,365
-0.09,-0.04,-0.03,-0.01,-0.075391,0.57,0.11,0.12,0.31,0.56,0.39,0.1,0.23,0.21,0.33,0.4,-0.109326,0.25,-0.14,0.31,0.2,0.67,0.28,0.44,0.41,0.45,0.15,0.19,-0.1,0.1,0.39,0.46,-1.03,-1.32,-1.47,-0.56,-0.47,-0.3,-0.07,0.08,-0.14,-0.2,-0.11089,0.19,-0.6,-0.56,-0.62,0.24,-1.4,-1.94,-2,-1.6,-0.56,0.74,-0.14,0.85,-1.6,-2.84,0.67,0.16,-0.07,-0.36,-0.12,-0.18,-0.42,-1.43,-0.56,-0.23,0.08,-0.04,-0.49,-0.27,0.21,0.18,0.32,-0.36,-0.25,-0.86,-1.09,01.05.06.07@02.16.01,366
1.24,1.29,0.16,0.15,-0.12,0.31,0.03,-0.04,-0.17,0.19,-0.4,-0.4,-0.01,-0.09,-0.25,-0.56,-0.38,-0.34,1.37,0.55,-0.22,0.31,0.33,-0.18,-0.38,-0.32,-0.74,-0.56,-0.22,-0.4,-0.58,-0.27,-0.47,-0.34,-0.47,-0.04,-0.09,-0.23,-0.25,0.87,1.38,-0.42,-0.23,-0.06,-0.84,0.08,-0.47,0.04,-1.47,-2.47,-3.47,-1.69,-2.56,0.81,-1.29,0.37,-0.92,-4.06,-0.01,-0.03,-0.81,-1.25,-1.47,-0.94,0.23,0.34,0.63,0.5,-0.58,0.31,-0.18,-0.71,0.11,0.15,-0.1,-0.3,-0.23,-0.51,-1.32,01.05.25@02.01.03@11.02.03.04,367
-0.07,-0.23,-0.09,-0.07,-0.2,0.07,-0.07,0.03,0.26,-0.18,0.42,-0.06,0.08,-0.03,0.06,0.31,-0.18,0.16,-0.71,-0.07,0.12,-0.01,-0.04,-0.18,-0.12,-0.09,-0.15,0.14,0.12,0.08,-0.15,0.08,-0.49,0.4,0.15,-0.58,-0.97,-0.51,-0.09,0.23,0.37,-1.03,-0.67,0.1,-1.18,-0.03,-1.15,0.18,-0.17,-1.09,-1.36,-0.84,-0.67,1.2,-0.3,0.36,-0.69,-1.69,-0.22,-0.56,-0.74,-0.34,-0.2,-0.71,-0.18,-0.2,-0.45,-0.42,-0.23,-0.09,-0.38,-0.25,0.36,0.23,0.24,-0.43,-0.58,-0.51,-0.56,01.01.09.06.01,368
0.12,-0.34,0.25,-0.1,0.3,0.16,0.11,-0.09,0.18,-0.2,0.61,0.07,-0.048787,0.16,0.33,0.18,0.25,-0.27,-0.01,-0.27,-0.1,-0.06,0.12,-0.2,0.03,0.04,-0.15,-0.22,-0.32,0.1,-0.36,-0.22,-0.34,0.16,-0.36,-0.4,-0.76,-0.03,-0.025903,0.7,-0.03,-0.76,-0.86,0.31,-1.32,-0.51,-1.36,-0.29,-0.6,-2.06,-2.47,-2.18,-1.47,1.76,-0.79,0.11,-1.06,-2.4,-0.23,-0.1,-0.62,-0.86,-0.03,-0.42,0.04,-0.97,0.1,-0.43,0.2,-0.38,-0.18,-0.34,0.3,0.51,0.31,-0.38,-0.25,-0.49,-1.06,12.10,369
-0.14,0.08,-0.100853,0.04,-0.1,0.21,0.07,-0.15,0.03,0.23,0.04,-0.12,0.14,-0.18,0.04,-0.15,-0.29,-0.09,0.19,0.3,0.06,-0.12,0.24,0.26,0.2,0.53,0.37,0.36,0.3,0.34,0.29,0.57,-0.34,-0.23,-0.18,0.1,0.1,0.08,-0.025903,0.1,-0.07,-0.25,0.08,-0.18,-0.36,-0.51,-0.27,-0.18,-0.09,-0.62,-1.29,-0.97,-0.67,0.6,-0.49,-0.36,-0.2,-0.89,-0.04,-0.58,-0.71,-0.74,-0.18,-0.04,0.55,-0.56,0.18,0.24,-0.3,-0.4,-0.81,-1.09,-0.07,-0.2,0.04,-0.04,0.1,-0.32,-1.03,02.11@02.13@16.21.05@20.01.15,370
-0.29,-0.97,-0.27,-0.15,0.52,0.07,0.86,0.11,0.53,0.16,-0.049362,-0.2,0.24,0.46,0.82,-0.03,0.15,0.4,-3.06,-2.25,-1.69,-1.25,-0.43,0.15,0.36,0.7,0.54,0.48,0.15,0.21,0.07,-0.23,-0.49,-0.23,0.03,0.77,0.94,0.36,0.06,0.45,0.48,0.79,0.72,-0.06,-0.23,-0.36,-0.2,-0.03,-0.38,-1.47,-2.25,-2.12,-2.56,1.53,-0.97,-1.6,-1.51,-3.06,0.15,-0.2,-0.97,-1.03,0.15,-0.56,-0.14,-1.15,0.14,-0.12,-0.54,-0.67,-1,-1.25,0.21,0.18,0.63,0.26,0.63,0.19,-0.74,10.03.02@42.01@43.01.03.09,371
0.14,0.08,-0.04,0.28,-0.075391,0.14,0.24,0.14,0.12,-0.22,0.18,-0.25,0.12,-0.3,0.19,-0.18,-0.25,-0.1,0.32,-0.17,0.12,0.15,-0.17,0.01,0.14,0.28,0.08,0.36,0.2,0.41,0.37,0.42,0.07,-0.29,-0.22,-1.25,0.3,0.42,0.52,0.58,0.37,0.49,0.69,-0.1,0.39,0.43,0.66,0.04,-0.51,-0.76,-0.92,-0.94,-1.03,0.16,-0.07,-0.38,-1.56,-1.6,0.43,0.15,0.08,-0.25,-0.166507,-0.17,0.24,-0.69,0.25,0.31,0.12,0.8,-0.3,-0.76,0.21,0.16,0.4,-0.187842,0.1,0.44,0.19,14.01,372
0.71,0.32,0.56,0.38,0.66,0.53,0.76,1.02,1.04,0.2,0.75,0.03,0.32,0.24,0.64,0.72,0.33,0.4,0.04,-0.38,-0.1,-0.23,-0.09,0.15,0.42,0.4,0.23,0.19,0.24,0.37,-0.01,-0.03,0.11,-0.07,0.37,1.04,1.11,0.87,0.3,0.63,0.34,0.81,0.88,0.29,0.26,0.25,0.54,-0.12,-1.03,-1.43,-1.84,-1.64,-1.47,0.11,-0.56,-0.34,-1.25,-2.06,0.2,0.2,0.32,0.03,0.24,-0.54,0.08,-0.74,0.66,0.77,0.19,-0.25,-0.62,-0.92,0.19,0.52,0.6,0.65,0.52,1.22,0.16,01.05@42.01,373
0.28,0.2,0.08,0.39,-0.01,0.24,-0.15,-0.01,0.11,-0.3,-0.04,-0.03,-0.048787,0.19,-0.079458,0.03,-0.38,-0.01,-0.1,-0.36,-0.06,-0.12,-0.34,-0.17,-0.099432,0.24,0.52,0.46,0.12,0.3,0.71,0.48,-0.25,-0.43,-0.32,-0.06,-0.14,-0.17,-0.04,0.01,-0.2,-0.17,0.06,0.16,-0.34,-0.27,-0.14,0.01,-0.3,-1.09,-1.69,-2.12,-2.12,0.57,-0.54,-1,-1.22,-0.79,0.34,0.4,-0.03,-0.36,0.03,-0.84,-0.07,-0.62,0.06,0.2,-0.3,-0.01,-1.03,-0.34,0.34,0.2,0.5,0.37,0.42,0.46,-0.04,10.03.01@10.03.03@10.03.05.01@10.03.05.03@11.02.03.04@14.04@14.07.04@16@20.01.10@20.09.07@20.09.14.02@20.09.16.09.03@20.09.18.09.01@32.01.03@40.01@42.01@42.04@42.10.03@42.29@43.01.03.05@43.01.03.09,374
-0.22,-0.62,-0.3,-0.58,-0.06,-0.6,0.04,-0.51,-0.34,-0.64,-0.42,-0.58,-0.34,-0.84,-0.42,-0.43,-0.3,-0.6,-0.09,-0.43,-0.29,-0.42,-0.04,-0.3,-0.099432,0.04,0.24,0.18,-0.58,0.24,0.1,-0.15,-0.22,-0.45,-0.54,-0.23,-0.18,-0.25,-0.29,-0.47,-0.32,-0.27,-0.2,-0.92,-0.27,-0.47,-0.3,-0.47,-1.06,-1.94,-2.18,-0.86,-0.43,0.11,-0.47,0.91,-1.4,-2.64,-0.23,-0.4,-0.18,-0.06,0.03,-0.27,-0.18,-0.84,0.14,-0.23,0.18,-0.56,-0.07,-0.94,0.08,0.33,0.3,-0.14,0.03,0.41,-0.325852,01.05@10.03.01@14.07.02.02@42.01@43.01.03.09,375
0.23,-0.32,0.34,0.19,0.57,-0.07,0.51,0.12,0.14,-0.04,0.19,-0.42,-0.14,-0.4,0.31,-0.29,0.15,-0.47,-0.49,0.14,0.12,0.14,-0.01,-0.62,-0.099432,0.68,0.86,0.49,0.16,0.76,0.91,0.79,0.2,-0.04,0.11,-0.42,-0.54,-0.42,0.53,0.62,-0.4,-1.47,-0.42,0.4,-0.94,0.21,-0.38,-0.09,0.29,-1.4,-1.36,-1.74,-1.22,1.63,-0.22,-0.07,-0.6,-2.47,0.58,0.8,0.33,-0.14,0.1,-0.059656,-0.03,-0.38,0.03,-0.47,0.49,0.11,0.06,-0.62,0.21,0.14,0.46,0.43,0.56,-0.29,-0.69,01.05.06.07@02.16.01,376
0.07,0.08,0.12,0.37,0.04,-0.03,-0.51,0.06,0.33,-0.07,0.83,-0.105146,0.15,0.19,-0.04,0.5,-0.06,-0.3,-0.49,1.11,-0.17,0.12,-0.03,-0.18,-0.06,0.07,-0.43,-0.14,-0.23,-0.32,-0.03,-0.04,-0.51,-0.066026,-0.12,-0.3,-0.79,-0.18,0.24,0.51,0.15,-0.79,-0.34,0.31,-0.45,-0.47,-0.74,0.1,-1.79,-1.89,-1.94,-1.74,-1.22,0.16,-0.2,0.73,-1.18,-1.43,-0.15,0.26,0.25,0.31,0.1,0.12,-0.1,-0.12,-0.04,0.15,-0.06,0.66,0.61,0.92,-0.15,0.08,0.18,-0.32,-0.51,-0.03,0.03,01.06.02.01@01.06.10@11.02.03.01@11.02.03.04,377
0.14,-0.29,-0.09,0.07,-0.3,0.06,-0.17,-0.082162,-0.01,-0.07,-0.06,-0.14,-0.22,-0.17,-0.2,-0.03,-0.36,-0.06,0.65,0.7,0.73,0.63,-0.06,0.14,0.1,0.26,0.1,0.29,0.15,-0.1,-0.03,-0.3,-0.03,0.04,0.16,0.41,0.18,0.16,0.28,0.33,-0.04,0.53,0.57,-0.03,0.54,0.36,0.52,0.06,-0.25,-0.94,-1.74,-1.51,-1.12,0.57,-0.74,-0.32,-1.15,-1.94,0.06,-0.27,-0.67,-1.43,-0.62,-0.3,-0.64,-0.34,-0.54,0.14,0.08,0.01,0.19,0.23,0.54,0.28,0.58,-0.04,0.08,0.77,-0.22,01.03.07@10.01.03@10.01.05.01,378
-0.12,-0.56,0.19,-0.4,0.33,0.23,0.18,-0.14,0.15,-0.09,0.96,0.11,-0.14,0.04,0.4,0.2,0.08,-0.2,-0.29,-0.27,-0.36,-0.1,-0.01,-0.58,-0.43,-0.32,-0.3,-0.15,-0.42,-0.03,-0.2,-0.27,-0.47,-0.34,-0.12,-0.09,-0.34,-0.2,-0.34,-0.51,-0.36,-0.43,-0.42,-0.09,-0.22,-0.58,-0.45,-0.42,-0.45,-0.84,-0.97,-0.97,-0.84,0.08,-0.49,-0.43,-0.71,-0.92,-0.56,0.33,0.34,0.42,0.31,-0.56,-0.58,-0.3,-0.282466,-0.45,0.11,0.07,0.01,-0.14,-0.040339,0.07,0.16,0.01,-0.14,0.3,0.14,01.06.02.01@01.20.19,379
-0.43,-0.49,-0.18,-0.47,-0.12,-0.17,-0.1,0.25,-0.2,-0.23,-0.1,-0.56,-0.69,-0.27,0.31,0.12,0.3,-0.27,0.41,0.06,-0.06,0.43,0.1,-0.42,-0.34,-0.38,-0.2,-0.4,-0.34,-0.38,-0.3,-0.42,-0.51,-0.89,-0.89,-0.22,-0.03,-0.32,-0.36,-0.62,-0.29,-0.25,-0.3,0.04,-0.45,-0.6,-0.54,-0.54,-0.49,-1,-1.09,-1,-0.92,0.45,-0.34,0.07,-0.97,-1.15,-0.04,0.01,-0.22,-0.15,-0.06,0.41,-0.29,-0.32,-0.1,-0.3,0.18,-0.38,-0.12,-0.04,0.2,0.04,0.144266,-0.17,-0.04,-0.43,-0.62,01.05.25@02.01.03@11.02.03.04.01@16.03.01,380
0.2,-0.43,-0.15,-0.32,0.03,-0.25,-0.04,-0.12,0.03,-0.14,0.06,-0.1,-0.07,-0.255828,-0.15,-0.01,0.01,-0.22,-0.2,-0.27,-0.38,-0.2,-0.18,-0.14,-0.36,-0.4,-0.25,-0.36,-0.23,-0.1,-0.32,-0.17,-0.45,0.15,-0.03,-0.34,-0.1,-0.07,-0.2,0.75,-0.4,-0.2,-0.07,-0.14,-0.47,-0.47,-0.54,-0.43,-0.43,-0.71,-0.94,-0.74,-0.6,0.15,-0.47,0.04,-0.51,-0.84,-0.56,-0.81,-0.58,0.07,-0.29,0.06,-0.51,-0.67,-0.25,-0.17,-0.34,-0.14,-0.01,-0.51,0.19,0.1,0.16,-0.54,-0.36,0.16,-0.32,01.05@01.07.01@02.16.01@11.02.03.01@11.02.03.04,381
